RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1807	10	01	Trewman’s Exeter Flying Post	0002	1807	10	01	Derby Mercury	0001
1807	10	01	Trewman’s Exeter Flying Post	0003	1807	10	01	Caledonian Mercury	0001
1807	10	01	Trewman’s Exeter Flying Post	0003	1807	10	01	Caledonian Mercury	0002
1807	10	01	Trewman’s Exeter Flying Post	0004	1807	10	01	Caledonian Mercury	0002
1807	10	02	Morning Chronicle	0001	1807	10	01	Trewman’s Exeter Flying Post	0003
1807	10	03	Caledonian Mercury	0003	1807	10	01	Morning Chronicle	0002
1807	10	03	Jackson’s Oxford Journal	0001	1807	10	01	Caledonian Mercury	0001
1807	10	03	Jackson’s Oxford Journal	0001	1807	10	01	Morning Chronicle	0001
1807	10	03	Jackson’s Oxford Journal	0001	1807	10	01	Trewman’s Exeter Flying Post	0003
1807	10	03	Jackson’s Oxford Journal	0001	1807	10	02	Morning Chronicle	0001
1807	10	03	Jackson’s Oxford Journal	0002	1807	10	01	Morning Chronicle	0003
1807	10	03	Jackson’s Oxford Journal	0004	1807	10	01	Caledonian Mercury	0002
1807	10	03	Jackson’s Oxford Journal	0004	1807	10	01	Trewman’s Exeter Flying Post	0003
1807	10	03	Morning Chronicle	0001	1807	10	03	Jackson’s Oxford Journal	0001
1807	10	03	Newcastle Courant	0002	1807	10	01	Caledonian Mercury	0001
1807	10	03	Newcastle Courant	0002	1807	10	01	Caledonian Mercury	0002
1807	10	03	Newcastle Courant	0002	1807	10	01	Derby Mercury	0001
1807	10	03	Newcastle Courant	0002	1807	10	01	Morning Chronicle	0001
1807	10	03	Newcastle Courant	0002	1807	10	01	Trewman’s Exeter Flying Post	0002
1807	10	03	Newcastle Courant	0002	1807	10	01	Trewman’s Exeter Flying Post	0003
1807	10	03	Newcastle Courant	0002	1807	10	02	Morning Chronicle	0001
1807	10	03	Newcastle Courant	0002	1807	10	03	Jackson’s Oxford Journal	0001
1807	10	03	Newcastle Courant	0002	1807	10	03	Jackson’s Oxford Journal	0004
1807	10	03	Newcastle Courant	0002	1807	10	03	Leeds Mercury	0004
1807	10	03	Newcastle Courant	0002	1807	10	03	Morning Chronicle	0001
1807	10	05	Caledonian Mercury	0001	1807	10	03	Jackson’s Oxford Journal	0001
1807	10	05	Caledonian Mercury	0001	1807	10	03	Newcastle Courant	0002
1807	10	05	Caledonian Mercury	0002	1807	10	02	Morning Chronicle	0002
1807	10	05	Caledonian Mercury	0002	1807	10	02	Morning Chronicle	0003
1807	10	06	Hull Packet	0001	1807	10	01	Caledonian Mercury	0002
1807	10	06	Hull Packet	0001	1807	10	03	Jackson’s Oxford Journal	0004
1807	10	06	Hull Packet	0002	1807	10	01	Morning Chronicle	0001
