RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1805	07	03	Aberdeen Journal	0002	1805	07	01	Hull Packet	0004
1805	07	03	Aberdeen Journal	0003	1805	07	01	Hull Packet	0002
1805	07	04	Caledonian Mercury	0003	1805	07	03	Morning Chronicle	0003
1805	07	09	Hull Packet	0002	1805	07	08	Caledonian Mercury	0003
1805	07	09	Hull Packet	0004	1805	07	06	Jackson’s Oxford Journal	0004
1805	07	10	Aberdeen Journal	0002	1805	07	01	Caledonian Mercury	0002
1805	07	10	Aberdeen Journal	0003	1805	07	04	Trewman’s Exeter Flying Post	0004
1805	07	11	Caledonian Mercury	0002	1805	07	06	Morning Chronicle	0003
1805	07	11	Caledonian Mercury	0002	1805	07	08	Morning Chronicle	0002
1805	07	13	Cobbett’s Weekly Political Register	0008	1805	07	05	Morning Chronicle	0003
1805	07	13	Cobbett’s Weekly Political Register	0008	1805	07	06	Ipswich Journal	0002
1805	07	13	Cobbett’s Weekly Political Register	0008	1805	07	09	Hull Packet	0002
1805	07	13	Jackson’s Oxford Journal	0004	1805	07	06	Morning Chronicle	0003
1805	07	13	Jackson’s Oxford Journal	0004	1805	07	11	Caledonian Mercury	0002
1805	07	13	Jackson’s Oxford Journal	0004	1805	07	11	Trewman’s Exeter Flying Post	0002
1805	07	13	Ipswich Journal	0004	1805	07	13	Caledonian Mercury	0002
1805	07	13	Newcastle Courant	0002	1805	07	06	Morning Chronicle	0003
1805	07	13	Newcastle Courant	0002	1805	07	11	Caledonian Mercury	0002
1805	07	13	Newcastle Courant	0002	1805	07	13	Jackson’s Oxford Journal	0004
1805	07	15	Caledonian Mercury	0002	1805	07	11	Morning Chronicle	0002
1805	07	15	Hampshire/Portsmouth Telegraph	0002	1805	07	13	Jackson’s Oxford Journal	0002
1805	07	15	Hampshire/Portsmouth Telegraph	0002	1805	07	15	Caledonian Mercury	0002
1805	07	16	Hull Packet	0001	1805	07	11	Caledonian Mercury	0003
1805	07	16	Hull Packet	0002	1805	07	13	Caledonian Mercury	0003
1805	07	16	Hull Packet	0003	1805	07	15	Caledonian Mercury	0003
1805	07	16	Hull Packet	0004	1805	07	06	Morning Chronicle	0003
1805	07	16	Hull Packet	0004	1805	07	11	Caledonian Mercury	0002
1805	07	16	Hull Packet	0004	1805	07	11	Caledonian Mercury	0003
1805	07	16	Hull Packet	0004	1805	07	13	Jackson’s Oxford Journal	0004
1805	07	16	Hull Packet	0004	1805	07	13	Newcastle Courant	0002
1805	07	17	Aberdeen Journal	0001	1805	07	11	Caledonian Mercury	0001
1805	07	17	Aberdeen Journal	0002	1805	07	06	Morning Chronicle	0003
1805	07	17	Aberdeen Journal	0002	1805	07	11	Caledonian Mercury	0002
1805	07	17	Aberdeen Journal	0002	1805	07	13	Jackson’s Oxford Journal	0004
1805	07	17	Aberdeen Journal	0002	1805	07	13	Newcastle Courant	0002
1805	07	17	Aberdeen Journal	0002	1805	07	16	Hull Packet	0004
1805	07	17	Aberdeen Journal	0003	1805	07	11	Caledonian Mercury	0003
1805	07	17	Aberdeen Journal	0003	1805	07	11	Caledonian Mercury	0004
1805	07	17	Aberdeen Journal	0004	1805	07	15	Caledonian Mercury	0003
1805	07	17	Aberdeen Journal	0004	1805	07	16	Hull Packet	0003
1805	07	18	Caledonian Mercury	0002	1805	07	15	Hampshire/Portsmouth Telegraph	0003
1805	07	18	Caledonian Mercury	0002	1805	07	15	Morning Chronicle	0002
1805	07	18	Trewman’s Exeter Flying Post	0004	1805	07	18	Caledonian Mercury	0002
1805	07	18	Trewman’s Exeter Flying Post	0004	1805	07	18	Derby Mercury	0002
1805	07	20	Caledonian Mercury	0002	1805	07	17	Morning Chronicle	0002
1805	07	20	Cobbett’s Weekly Political Register	0001	1805	07	15	Morning Chronicle	0002
1805	07	20	Cobbett’s Weekly Political Register	0002	1805	07	15	Morning Chronicle	0002
1805	07	20	Jackson’s Oxford Journal	0002	1805	07	18	Trewman’s Exeter Flying Post	0002
1805	07	20	Jackson’s Oxford Journal	0004	1805	07	18	Caledonian Mercury	0002
1805	07	20	Ipswich Journal	0002	1805	07	18	Morning Chronicle	0003
1805	07	20	Ipswich Journal	0002	1805	07	20	Jackson’s Oxford Journal	0002
1805	07	20	Newcastle Courant	0002	1805	07	18	Caledonian Mercury	0002
1805	07	20	Newcastle Courant	0004	1805	07	20	Jackson’s Oxford Journal	0002
1805	07	22	Caledonian Mercury	0002	1805	07	19	Morning Chronicle	0003
1805	07	22	Caledonian Mercury	0003	1805	07	20	Jackson’s Oxford Journal	0002
1805	07	22	Hampshire/Portsmouth Telegraph	0004	1805	07	20	Caledonian Mercury	0002
1805	07	23	Hull Packet	0001	1805	07	20	Jackson’s Oxford Journal	0004
1805	07	23	Hull Packet	0003	1805	07	19	Morning Chronicle	0003
1805	07	23	Hull Packet	0003	1805	07	22	Caledonian Mercury	0002
1805	07	23	Hull Packet	0004	1805	07	18	Caledonian Mercury	0002
1805	07	23	Hull Packet	0004	1805	07	20	Caledonian Mercury	0002
1805	07	23	Hull Packet	0004	1805	07	20	Jackson’s Oxford Journal	0002
1805	07	23	Hull Packet	0004	1805	07	20	Jackson’s Oxford Journal	0004
1805	07	23	Hull Packet	0004	1805	07	20	Newcastle Courant	0004
1805	07	23	Hull Packet	0004	1805	07	22	Caledonian Mercury	0003
1805	07	24	Aberdeen Journal	0001	1805	07	11	Caledonian Mercury	0001
1805	07	24	Aberdeen Journal	0003	1805	07	18	Caledonian Mercury	0003
1805	07	25	Caledonian Mercury	0002	1805	07	22	Morning Chronicle	0002
1805	07	25	Caledonian Mercury	0002	1805	07	23	Morning Chronicle	0003
1805	07	25	Derby Mercury	0002	1805	07	25	Caledonian Mercury	0003
1805	07	25	Trewman’s Exeter Flying Post	0003	1805	07	20	Jackson’s Oxford Journal	0002
1805	07	27	Caledonian Mercury	0002	1805	07	23	Morning Chronicle	0002
1805	07	27	Caledonian Mercury	0002	1805	07	24	Morning Chronicle	0003
1805	07	27	Cobbett’s Weekly Political Register	0020	1805	07	23	Morning Chronicle	0002
1805	07	27	Cobbett’s Weekly Political Register	0020	1805	07	27	Caledonian Mercury	0002
1805	07	27	Cobbett’s Weekly Political Register	0021	1805	07	23	Morning Chronicle	0002
1805	07	27	Cobbett’s Weekly Political Register	0021	1805	07	27	Caledonian Mercury	0002
1805	07	27	Cobbett’s Weekly Political Register	0027	1805	07	11	Caledonian Mercury	0002
1805	07	27	Cobbett’s Weekly Political Register	0028	1805	07	11	Caledonian Mercury	0002
1805	07	27	Cobbett’s Weekly Political Register	0029	1805	07	11	Caledonian Mercury	0002
