RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1823	08	03	Examiner	0006	1823	08	01	Liverpool Mercury	0002
1823	08	03	Examiner	0014	1823	08	02	Morning Chronicle	0003
1823	08	04	Caledonian Mercury	0002	1823	08	01	Morning Chronicle	0002
1823	08	04	Caledonian Mercury	0002	1823	08	03	Examiner	0004
1823	08	04	Hampshire/Portsmouth Telegraph	0003	1823	08	02	Ipswich Journal	0001
1823	08	04	Bristol Mercury	0001	1823	08	02	Caledonian Mercury	0002
1823	08	04	Bristol Mercury	0001	1823	08	03	Examiner	0006
1823	08	04	Bristol Mercury	0002	1823	08	01	Morning Chronicle	0003
1823	08	04	Bristol Mercury	0002	1823	08	02	Morning Chronicle	0002
1823	08	04	Bristol Mercury	0003	1823	08	01	Liverpool Mercury	0007
1823	08	04	Bristol Mercury	0004	1823	08	01	Morning Chronicle	0003
1823	08	04	Bristol Mercury	0004	1823	08	02	Ipswich Journal	0004
1823	08	04	Hull Packet	0002	1823	08	04	Bristol Mercury	0001
1823	08	04	Morning Chronicle	0001	1823	08	03	Examiner	0016
1823	08	05	Morning Chronicle	0001	1823	08	04	Bristol Mercury	0002
1823	08	06	Derby Mercury	0001	1823	08	02	Ipswich Journal	0001
1823	08	06	Derby Mercury	0001	1823	08	02	Leeds Mercury	0001
1823	08	06	Derby Mercury	0001	1823	08	04	Hampshire/Portsmouth Telegraph	0003
1823	08	06	Derby Mercury	0004	1823	08	02	Ipswich Journal	0003
1823	08	06	Derby Mercury	0004	1823	08	02	Ipswich Journal	0004
1823	08	06	Derby Mercury	0004	1823	08	02	Morning Chronicle	0003
1823	08	06	Derby Mercury	0004	1823	08	04	Bristol Mercury	0004
1823	08	06	Morning Chronicle	0004	1823	08	04	Hampshire/Portsmouth Telegraph	0001
1823	08	07	Caledonian Mercury	0002	1823	08	02	Ipswich Journal	0003
1823	08	07	Caledonian Mercury	0002	1823	08	04	Morning Chronicle	0002
1823	08	07	Caledonian Mercury	0002	1823	08	06	Derby Mercury	0004
1823	08	07	Morning Chronicle	0001	1823	08	04	Bristol Mercury	0002
1823	08	07	Trewman’s Exeter Flying Post	0001	1823	08	05	Morning Chronicle	0001
1823	08	08	Liverpool Mercury	0006	1823	08	04	Bristol Mercury	0004
1823	08	08	Liverpool Mercury	0006	1823	08	06	Derby Mercury	0004
1823	08	08	Liverpool Mercury	0007	1823	08	06	Derby Mercury	0004
1823	08	08	Liverpool Mercury	0007	1823	08	07	Caledonian Mercury	0002
1823	08	08	Morning Chronicle	0004	1823	08	06	Derby Mercury	0003
1823	08	09	Caledonian Mercury	0002	1823	08	04	Morning Chronicle	0002
1823	08	09	Caledonian Mercury	0002	1823	08	04	Morning Chronicle	0003
1823	08	09	Caledonian Mercury	0002	1823	08	06	Morning Chronicle	0002
1823	08	09	Ipswich Journal	0001	1823	08	01	Morning Chronicle	0004
1823	08	09	Ipswich Journal	0001	1823	08	04	Morning Chronicle	0004
