RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1826	12	01	Liverpool Mercury	0007	1826	12	01	Glasgow Herald	0001
1826	12	02	Caledonian Mercury	0003	1826	12	01	Glasgow Herald	0002
1826	12	02	Caledonian Mercury	0004	1826	12	01	Glasgow Herald	0002
1826	12	02	Caledonian Mercury	0004	1826	12	01	Liverpool Mercury	0002
1826	12	02	Ipswich Journal	0004	1826	12	01	Morning Chronicle	0004
1826	12	02	Morning Chronicle	0003	1826	12	02	Cobbett’s Weekly Political Register	0005
1826	12	04	Caledonian Mercury	0001	1826	12	01	Glasgow Herald	0001
1826	12	04	Caledonian Mercury	0002	1826	12	01	Morning Chronicle	0002
1826	12	04	Glasgow Herald	0001	1826	12	02	Caledonian Mercury	0004
1826	12	04	Glasgow Herald	0001	1826	12	04	Caledonian Mercury	0004
1826	12	04	Glasgow Herald	0002	1826	12	02	Caledonian Mercury	0002
1826	12	04	Glasgow Herald	0002	1826	12	02	Caledonian Mercury	0003
1826	12	04	Glasgow Herald	0002	1826	12	04	Caledonian Mercury	0003
1826	12	04	Glasgow Herald	0004	1826	12	01	Liverpool Mercury	0008
1826	12	04	Glasgow Herald	0004	1826	12	02	Caledonian Mercury	0003
1826	12	04	Glasgow Herald	0004	1826	12	03	Examiner	0003
1826	12	04	Glasgow Herald	0004	1826	12	04	Caledonian Mercury	0003
1826	12	05	Hull Packet	0001	1826	12	04	Caledonian Mercury	0003
1826	12	05	Morning Chronicle	0003	1826	12	02	Caledonian Mercury	0003
1826	12	05	Morning Chronicle	0003	1826	12	04	Glasgow Herald	0004
1826	12	06	Aberdeen Journal	0004	1826	12	01	Glasgow Herald	0001
1826	12	06	Aberdeen Journal	0004	1826	12	01	Glasgow Herald	0004
1826	12	06	Derby Mercury	0002	1826	12	02	Caledonian Mercury	0002
1826	12	06	Derby Mercury	0002	1826	12	02	Ipswich Journal	0002
1826	12	06	Derby Mercury	0002	1826	12	04	Caledonian Mercury	0003
1826	12	06	Derby Mercury	0002	1826	12	05	Hull Packet	0001
1826	12	07	Caledonian Mercury	0003	1826	12	04	Glasgow Herald	0002
1826	12	07	Caledonian Mercury	0004	1826	12	04	Hampshire/Portsmouth Telegraph	0004
1826	12	08	Glasgow Herald	0001	1826	12	07	Caledonian Mercury	0003
