RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1805	06	01	Cobbett’s Weekly Political Register	0004	1805	06	01	Caledonian Mercury	0003
1805	06	01	Cobbett’s Weekly Political Register	0014	1805	06	01	Caledonian Mercury	0002
1805	06	01	Cobbett’s Weekly Political Register	0016	1805	06	01	Caledonian Mercury	0002
1805	06	03	Hampshire/Portsmouth Telegraph	0002	1805	06	03	Caledonian Mercury	0002
1805	06	04	Hull Packet	0001	1805	06	01	Caledonian Mercury	0002
1805	06	04	Hull Packet	0001	1805	06	01	Jackson’s Oxford Journal	0002
1805	06	04	Hull Packet	0004	1805	06	03	Caledonian Mercury	0002
1805	06	05	Aberdeen Journal	0002	1805	06	01	Caledonian Mercury	0002
1805	06	06	Caledonian Mercury	0002	1805	06	01	Morning Chronicle	0001
1805	06	06	Caledonian Mercury	0002	1805	06	01	Morning Chronicle	0002
1805	06	06	Trewman’s Exeter Flying Post	0004	1805	06	06	Derby Mercury	0002
1805	06	08	Caledonian Mercury	0002	1805	06	06	Trewman’s Exeter Flying Post	0004
1805	06	08	Cobbett’s Weekly Political Register	0014	1805	06	08	Caledonian Mercury	0002
1805	06	08	Cobbett’s Weekly Political Register	0017	1805	06	08	Caledonian Mercury	0002
1805	06	08	Cobbett’s Weekly Political Register	0018	1805	06	08	Caledonian Mercury	0002
1805	06	08	Cobbett’s Weekly Political Register	0019	1805	06	08	Caledonian Mercury	0002
1805	06	08	Cobbett’s Weekly Political Register	0020	1805	06	08	Caledonian Mercury	0002
1805	06	08	Jackson’s Oxford Journal	0001	1805	06	06	Trewman’s Exeter Flying Post	0004
1805	06	08	Jackson’s Oxford Journal	0001	1805	06	08	Caledonian Mercury	0002
1805	06	08	Jackson’s Oxford Journal	0002	1805	06	08	Caledonian Mercury	0003
1805	06	08	Jackson’s Oxford Journal	0004	1805	06	06	Derby Mercury	0002
1805	06	08	Newcastle Courant	0002	1805	06	01	Morning Chronicle	0001
1805	06	08	Newcastle Courant	0002	1805	06	01	Morning Chronicle	0002
1805	06	08	Newcastle Courant	0002	1805	06	03	Caledonian Mercury	0002
1805	06	08	Newcastle Courant	0002	1805	06	04	Hull Packet	0004
1805	06	08	Newcastle Courant	0002	1805	06	06	Caledonian Mercury	0002
1805	06	08	Newcastle Courant	0002	1805	06	06	Derby Mercury	0001
1805	06	08	Newcastle Courant	0004	1805	06	08	Caledonian Mercury	0003
1805	06	08	Newcastle Courant	0004	1805	06	08	Jackson’s Oxford Journal	0002
1805	06	10	Caledonian Mercury	0002	1805	06	08	Morning Chronicle	0003
1805	06	10	Hampshire/Portsmouth Telegraph	0001	1805	06	06	Trewman’s Exeter Flying Post	0004
1805	06	10	Hampshire/Portsmouth Telegraph	0002	1805	06	08	Morning Chronicle	0003
1805	06	10	Hampshire/Portsmouth Telegraph	0002	1805	06	10	Caledonian Mercury	0002
1805	06	10	Hampshire/Portsmouth Telegraph	0004	1805	06	08	Caledonian Mercury	0003
1805	06	10	Hampshire/Portsmouth Telegraph	0004	1805	06	08	Newcastle Courant	0004
1805	06	11	Hull Packet	0001	1805	06	08	Jackson’s Oxford Journal	0004
1805	06	11	Hull Packet	0004	1805	06	08	Caledonian Mercury	0002
1805	06	11	Hull Packet	0004	1805	06	08	Caledonian Mercury	0003
1805	06	11	Hull Packet	0004	1805	06	08	Jackson’s Oxford Journal	0002
