RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1827	10	01	Morning Chronicle	0002	1827	10	01	Hampshire/Portsmouth Telegraph	0004
1827	10	03	Aberdeen Journal	0004	1827	10	01	Caledonian Mercury	0003
1827	10	03	Derby Mercury	0002	1827	10	01	Morning Chronicle	0003
1827	10	03	Derby Mercury	0002	1827	10	02	Morning Chronicle	0002
1827	10	03	Morning Chronicle	0004	1827	10	01	Caledonian Mercury	0003
1827	10	03	Morning Chronicle	0004	1827	10	03	Aberdeen Journal	0004
1827	10	04	Caledonian Mercury	0004	1827	10	01	Hampshire/Portsmouth Telegraph	0004
1827	10	04	North Wales Chronicle	0003	1827	10	03	Derby Mercury	0004
1827	10	04	Morning Chronicle	0001	1827	10	01	Bristol Mercury	0004
1827	10	04	Trewman’s Exeter Flying Post	0003	1827	10	01	Bristol Mercury	0001
1827	10	05	Liverpool Mercury	0002	1827	10	04	North Wales Chronicle	0003
1827	10	06	Caledonian Mercury	0001	1827	10	03	Aberdeen Journal	0001
1827	10	06	Caledonian Mercury	0004	1827	10	03	Aberdeen Journal	0004
1827	10	06	Cobbett’s Weekly Political Register	0028	1827	10	05	Liverpool Mercury	0003
1827	10	06	Cobbett’s Weekly Political Register	0029	1827	10	03	Derby Mercury	0004
1827	10	06	Ipswich Journal	0002	1827	10	02	Morning Chronicle	0004
1827	10	06	Ipswich Journal	0004	1827	10	02	Morning Chronicle	0002
1827	10	06	Ipswich Journal	0004	1827	10	04	North Wales Chronicle	0003
1827	10	06	Leeds Mercury	0004	1827	10	04	North Wales Chronicle	0003
1827	10	06	Newcastle Courant	0002	1827	10	02	Morning Chronicle	0001
1827	10	06	Newcastle Courant	0003	1827	10	03	Derby Mercury	0001
1827	10	07	Examiner	0002	1827	10	04	Morning Chronicle	0002
1827	10	07	Examiner	0002	1827	10	04	Morning Chronicle	0003
1827	10	07	Examiner	0003	1827	10	04	Morning Chronicle	0002
1827	10	07	Examiner	0003	1827	10	06	Morning Chronicle	0002
1827	10	07	Examiner	0010	1827	10	06	Ipswich Journal	0004
1827	10	07	Examiner	0012	1827	10	03	Morning Chronicle	0004
1827	10	08	Caledonian Mercury	0002	1827	10	05	Morning Chronicle	0004
1827	10	08	Bristol Mercury	0002	1827	10	01	Morning Chronicle	0001
1827	10	08	Bristol Mercury	0002	1827	10	08	Hampshire/Portsmouth Telegraph	0001
1827	10	08	Bristol Mercury	0003	1827	10	04	North Wales Chronicle	0003
1827	10	08	Morning Chronicle	0003	1827	10	08	Hampshire/Portsmouth Telegraph	0004
1827	10	08	Morning Chronicle	0004	1827	10	03	Derby Mercury	0004
1827	10	09	Hull Packet	0004	1827	10	01	Morning Chronicle	0003
1827	10	09	Hull Packet	0004	1827	10	02	Morning Chronicle	0002
1827	10	09	Hull Packet	0004	1827	10	03	Derby Mercury	0002
1827	10	09	Hull Packet	0004	1827	10	04	North Wales Chronicle	0003
1827	10	09	Hull Packet	0004	1827	10	06	Ipswich Journal	0004
1827	10	10	Derby Mercury	0001	1827	10	06	Newcastle Courant	0003
1827	10	10	Derby Mercury	0002	1827	10	06	Ipswich Journal	0002
1827	10	10	Morning Chronicle	0004	1827	10	10	Derby Mercury	0002
1827	10	11	Caledonian Mercury	0002	1827	10	08	Morning Chronicle	0003
1827	10	11	North Wales Chronicle	0004	1827	10	10	Derby Mercury	0004
1827	10	11	Trewman’s Exeter Flying Post	0003	1827	10	05	Morning Chronicle	0002
1827	10	11	Trewman’s Exeter Flying Post	0003	1827	10	08	Bristol Mercury	0002
1827	10	13	Caledonian Mercury	0004	1827	10	08	Morning Chronicle	0004
1827	10	13	Cobbett’s Weekly Political Register	0017	1827	10	07	Examiner	0008
1827	10	13	Cobbett’s Weekly Political Register	0028	1827	10	11	Caledonian Mercury	0002
1827	10	13	Ipswich Journal	0001	1827	10	01	Morning Chronicle	0001
1827	10	13	Ipswich Journal	0001	1827	10	08	Hampshire/Portsmouth Telegraph	0001
1827	10	13	Ipswich Journal	0001	1827	10	08	Bristol Mercury	0002
1827	10	13	Ipswich Journal	0002	1827	10	12	Morning Chronicle	0001
1827	10	13	Ipswich Journal	0004	1827	10	02	Morning Chronicle	0001
1827	10	13	Ipswich Journal	0004	1827	10	08	Morning Chronicle	0004
1827	10	13	Ipswich Journal	0004	1827	10	09	Morning Chronicle	0004
1827	10	13	Ipswich Journal	0004	1827	10	13	Caledonian Mercury	0004
1827	10	13	Ipswich Journal	0004	1827	10	13	Cobbett’s Weekly Political Register	0029
1827	10	13	Newcastle Courant	0001	1827	10	13	Ipswich Journal	0004
1827	10	13	Newcastle Courant	0002	1827	10	02	Morning Chronicle	0003
1827	10	13	Newcastle Courant	0002	1827	10	06	Ipswich Journal	0002
1827	10	13	Newcastle Courant	0002	1827	10	08	Hampshire/Portsmouth Telegraph	0003
1827	10	13	Newcastle Courant	0002	1827	10	09	Hull Packet	0001
1827	10	13	Newcastle Courant	0002	1827	10	10	Derby Mercury	0002
1827	10	13	Newcastle Courant	0003	1827	10	03	Derby Mercury	0002
1827	10	13	Newcastle Courant	0003	1827	10	10	Derby Mercury	0001
1827	10	13	Newcastle Courant	0004	1827	10	08	Morning Chronicle	0003
1827	10	13	Newcastle Courant	0004	1827	10	11	Caledonian Mercury	0002
1827	10	14	Examiner	0004	1827	10	10	Morning Chronicle	0003
1827	10	14	Examiner	0008	1827	10	11	North Wales Chronicle	0004
1827	10	14	Examiner	0012	1827	10	09	Morning Chronicle	0004
1827	10	14	Examiner	0012	1827	10	10	Morning Chronicle	0003
1827	10	15	Hampshire/Portsmouth Telegraph	0002	1827	10	01	Morning Chronicle	0004
1827	10	15	Hampshire/Portsmouth Telegraph	0002	1827	10	08	Morning Chronicle	0004
1827	10	15	Hampshire/Portsmouth Telegraph	0002	1827	10	13	Ipswich Journal	0004
1827	10	15	Bristol Mercury	0001	1827	10	06	Morning Chronicle	0003
1827	10	15	Bristol Mercury	0001	1827	10	09	Morning Chronicle	0004
1827	10	15	Bristol Mercury	0001	1827	10	10	Morning Chronicle	0002
1827	10	15	Bristol Mercury	0001	1827	10	11	Morning Chronicle	0002
1827	10	15	Bristol Mercury	0001	1827	10	13	Caledonian Mercury	0002
1827	10	15	Bristol Mercury	0001	1827	10	14	Examiner	0007
1827	10	15	Bristol Mercury	0001	1827	10	14	Examiner	0012
1827	10	15	Bristol Mercury	0001	1827	10	15	Hampshire/Portsmouth Telegraph	0002
1827	10	15	Bristol Mercury	0002	1827	10	13	Morning Chronicle	0002
1827	10	16	Hull Packet	0001	1827	10	06	Ipswich Journal	0002
1827	10	16	Hull Packet	0001	1827	10	10	Derby Mercury	0002
1827	10	16	Hull Packet	0001	1827	10	13	Newcastle Courant	0002
1827	10	17	Aberdeen Journal	0001	1827	10	06	Caledonian Mercury	0001
1827	10	17	Aberdeen Journal	0002	1827	10	13	Newcastle Courant	0004
1827	10	17	Aberdeen Journal	0004	1827	10	08	Morning Chronicle	0004
1827	10	17	Aberdeen Journal	0004	1827	10	13	Caledonian Mercury	0004
1827	10	17	Aberdeen Journal	0004	1827	10	13	Ipswich Journal	0004
1827	10	17	Derby Mercury	0004	1827	10	11	Morning Chronicle	0004
1827	10	18	Caledonian Mercury	0004	1827	10	15	Morning Chronicle	0003
1827	10	18	North Wales Chronicle	0001	1827	10	10	Morning Chronicle	0002
1827	10	18	North Wales Chronicle	0004	1827	10	12	Morning Chronicle	0003
1827	10	18	Trewman’s Exeter Flying Post	0002	1827	10	13	Ipswich Journal	0004
1827	10	19	Liverpool Mercury	0002	1827	10	13	Morning Chronicle	0002
1827	10	20	Caledonian Mercury	0002	1827	10	17	Morning Chronicle	0003
1827	10	20	Caledonian Mercury	0004	1827	10	15	Morning Chronicle	0001
1827	10	20	Cobbett’s Weekly Political Register	0028	1827	10	19	Liverpool Mercury	0003
1827	10	20	Ipswich Journal	0002	1827	10	18	Morning Chronicle	0003
1827	10	20	Ipswich Journal	0004	1827	10	16	Morning Chronicle	0004
1827	10	20	Ipswich Journal	0004	1827	10	20	Caledonian Mercury	0002
1827	10	20	Newcastle Courant	0002	1827	10	10	Morning Chronicle	0003
1827	10	20	Newcastle Courant	0002	1827	10	13	Caledonian Mercury	0002
1827	10	20	Newcastle Courant	0002	1827	10	13	Morning Chronicle	0002
1827	10	20	Newcastle Courant	0002	1827	10	14	Examiner	0004
1827	10	20	Newcastle Courant	0002	1827	10	17	Derby Mercury	0002
1827	10	20	Newcastle Courant	0002	1827	10	17	Morning Chronicle	0004
1827	10	20	Newcastle Courant	0004	1827	10	13	Morning Chronicle	0002
1827	10	20	Newcastle Courant	0004	1827	10	15	Morning Chronicle	0002
1827	10	20	Newcastle Courant	0004	1827	10	17	Morning Chronicle	0002
1827	10	20	Newcastle Courant	0004	1827	10	19	Liverpool Mercury	0002
1827	10	21	Examiner	0004	1827	10	17	Morning Chronicle	0002
1827	10	21	Examiner	0004	1827	10	20	Newcastle Courant	0004
1827	10	21	Examiner	0008	1827	10	16	Morning Chronicle	0001
1827	10	21	Examiner	0008	1827	10	19	Morning Chronicle	0002
1827	10	21	Examiner	0009	1827	10	18	Morning Chronicle	0002
1827	10	21	Examiner	0010	1827	10	17	Morning Chronicle	0002
1827	10	21	Examiner	0010	1827	10	18	Morning Chronicle	0003
1827	10	21	Examiner	0011	1827	10	17	Morning Chronicle	0003
1827	10	21	Examiner	0011	1827	10	18	Morning Chronicle	0002
1827	10	21	Examiner	0011	1827	10	20	Caledonian Mercury	0002
1827	10	21	Examiner	0013	1827	10	20	Morning Chronicle	0003
1827	10	21	Examiner	0014	1827	10	20	Morning Chronicle	0003
1827	10	22	Hampshire/Portsmouth Telegraph	0002	1827	10	15	Morning Chronicle	0001
1827	10	22	Hampshire/Portsmouth Telegraph	0002	1827	10	18	Morning Chronicle	0003
1827	10	22	Hampshire/Portsmouth Telegraph	0002	1827	10	20	Caledonian Mercury	0004
1827	10	22	Bristol Mercury	0001	1827	10	16	Morning Chronicle	0001
1827	10	22	Bristol Mercury	0001	1827	10	16	Morning Chronicle	0002
1827	10	22	Bristol Mercury	0001	1827	10	16	Morning Chronicle	0004
1827	10	22	Bristol Mercury	0002	1827	10	20	Morning Chronicle	0004
1827	10	22	Morning Chronicle	0003	1827	10	22	Hampshire/Portsmouth Telegraph	0004
1827	10	23	Hull Packet	0001	1827	10	15	Morning Chronicle	0001
1827	10	23	Hull Packet	0001	1827	10	18	Morning Chronicle	0003
1827	10	23	Hull Packet	0001	1827	10	22	Hampshire/Portsmouth Telegraph	0002
1827	10	24	Derby Mercury	0001	1827	10	13	Newcastle Courant	0003
1827	10	24	Derby Mercury	0001	1827	10	18	Morning Chronicle	0003
1827	10	24	Derby Mercury	0001	1827	10	19	Morning Chronicle	0003
1827	10	24	Derby Mercury	0002	1827	10	23	Morning Chronicle	0003
1827	10	24	Derby Mercury	0004	1827	10	22	Hampshire/Portsmouth Telegraph	0002
1827	10	25	Caledonian Mercury	0002	1827	10	22	Morning Chronicle	0002
1827	10	25	Caledonian Mercury	0002	1827	10	24	Derby Mercury	0002
1827	10	25	Caledonian Mercury	0002	1827	10	24	Derby Mercury	0004
1827	10	25	North Wales Chronicle	0001	1827	10	10	Derby Mercury	0002
1827	10	25	North Wales Chronicle	0001	1827	10	13	Newcastle Courant	0002
1827	10	25	North Wales Chronicle	0001	1827	10	16	Hull Packet	0001
1827	10	25	Trewman’s Exeter Flying Post	0002	1827	10	22	Morning Chronicle	0001
1827	10	26	Liverpool Mercury	0002	1827	10	18	Morning Chronicle	0003
1827	10	26	Liverpool Mercury	0002	1827	10	22	Morning Chronicle	0004
1827	10	26	Liverpool Mercury	0002	1827	10	23	Hull Packet	0001
1827	10	26	Liverpool Mercury	0007	1827	10	20	Ipswich Journal	0004
1827	10	27	Ipswich Journal	0001	1827	10	23	Morning Chronicle	0004
