RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1820	10	02	Freeman’s Journal	0002	1820	10	02	Caledonian Mercury	0002
1820	10	05	Freeman’s Journal	0004	1820	10	02	Caledonian Mercury	0002
1820	10	05	Trewman’s Exeter Flying Post	0002	1820	10	02	Caledonian Mercury	0003
1820	10	05	Trewman’s Exeter Flying Post	0003	1820	10	02	Caledonian Mercury	0003
1820	10	05	Trewman’s Exeter Flying Post	0003	1820	10	05	Caledonian Mercury	0004
1820	10	06	Glasgow Herald	0001	1820	10	02	Caledonian Mercury	0002
1820	10	06	Glasgow Herald	0002	1820	10	05	Trewman’s Exeter Flying Post	0004
1820	10	06	Glasgow Herald	0004	1820	10	05	Caledonian Mercury	0002
1820	10	06	Liverpool Mercury	0002	1820	10	05	Caledonian Mercury	0004
1820	10	07	Caledonian Mercury	0002	1820	10	05	Trewman’s Exeter Flying Post	0004
1820	10	07	Caledonian Mercury	0002	1820	10	06	Freeman’s Journal	0002
1820	10	07	Caledonian Mercury	0002	1820	10	06	Glasgow Herald	0002
1820	10	07	Jackson’s Oxford Journal	0001	1820	10	07	Caledonian Mercury	0002
1820	10	07	Jackson’s Oxford Journal	0004	1820	10	05	Freeman’s Journal	0003
1820	10	07	Jackson’s Oxford Journal	0004	1820	10	05	Trewman’s Exeter Flying Post	0003
1820	10	07	Jackson’s Oxford Journal	0004	1820	10	06	Glasgow Herald	0001
1820	10	07	Ipswich Journal	0004	1820	10	05	Caledonian Mercury	0004
1820	10	07	Ipswich Journal	0004	1820	10	06	Freeman’s Journal	0002
1820	10	07	Ipswich Journal	0004	1820	10	06	Glasgow Herald	0002
1820	10	07	Ipswich Journal	0004	1820	10	07	Caledonian Mercury	0002
1820	10	07	Ipswich Journal	0004	1820	10	07	Jackson’s Oxford Journal	0001
1820	10	07	Newcastle Courant	0002	1820	10	02	Caledonian Mercury	0002
1820	10	07	Newcastle Courant	0002	1820	10	05	Caledonian Mercury	0002
1820	10	07	Newcastle Courant	0002	1820	10	05	Caledonian Mercury	0004
1820	10	07	Newcastle Courant	0002	1820	10	05	Freeman’s Journal	0004
1820	10	07	Newcastle Courant	0002	1820	10	05	Trewman’s Exeter Flying Post	0003
1820	10	07	Newcastle Courant	0002	1820	10	07	Jackson’s Oxford Journal	0004
1820	10	07	Newcastle Courant	0003	1820	10	04	Derby Mercury	0001
1820	10	07	Newcastle Courant	0003	1820	10	05	Trewman’s Exeter Flying Post	0002
1820	10	07	Newcastle Courant	0004	1820	10	06	Freeman’s Journal	0002
1820	10	07	Newcastle Courant	0004	1820	10	06	Glasgow Herald	0002
1820	10	07	Newcastle Courant	0004	1820	10	07	Caledonian Mercury	0002
1820	10	07	Newcastle Courant	0004	1820	10	07	Ipswich Journal	0004
1820	10	09	Freeman’s Journal	0003	1820	10	07	Jackson’s Oxford Journal	0002
1820	10	09	Freeman’s Journal	0004	1820	10	09	Caledonian Mercury	0003
1820	10	09	Glasgow Herald	0001	1820	10	07	Caledonian Mercury	0004
1820	10	09	Glasgow Herald	0001	1820	10	07	Jackson’s Oxford Journal	0002
1820	10	09	Hampshire/Portsmouth Telegraph	0001	1820	10	07	Jackson’s Oxford Journal	0004
1820	10	09	Hampshire/Portsmouth Telegraph	0002	1820	10	09	Glasgow Herald	0001
1820	10	09	Hampshire/Portsmouth Telegraph	0003	1820	10	09	Caledonian Mercury	0003
1820	10	09	Bristol Mercury	0001	1820	10	05	Caledonian Mercury	0002
1820	10	09	Bristol Mercury	0001	1820	10	07	Caledonian Mercury	0002
1820	10	09	Bristol Mercury	0001	1820	10	07	Newcastle Courant	0002
1820	10	09	Bristol Mercury	0001	1820	10	09	Caledonian Mercury	0002
1820	10	09	Bristol Mercury	0004	1820	10	07	Caledonian Mercury	0002
1820	10	11	Aberdeen Journal	0001	1820	10	02	Glasgow Herald	0004
1820	10	11	Aberdeen Journal	0002	1820	10	02	Caledonian Mercury	0003
1820	10	11	Aberdeen Journal	0004	1820	10	06	Glasgow Herald	0002
1820	10	11	Aberdeen Journal	0004	1820	10	07	Caledonian Mercury	0002
1820	10	11	Aberdeen Journal	0004	1820	10	07	Ipswich Journal	0004
1820	10	11	Aberdeen Journal	0004	1820	10	07	Newcastle Courant	0004
1820	10	12	Caledonian Mercury	0002	1820	10	09	Bristol Mercury	0002
1820	10	12	Freeman’s Journal	0003	1820	10	12	Caledonian Mercury	0003
