RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1824	06	04	Liverpool Mercury	0006	1824	06	03	Caledonian Mercury	0002
1824	06	05	Ipswich Journal	0004	1824	06	01	Morning Chronicle	0003
1824	06	05	Ipswich Journal	0004	1824	06	03	Caledonian Mercury	0002
1824	06	05	Ipswich Journal	0004	1824	06	04	Liverpool Mercury	0006
1824	06	05	Newcastle Courant	0002	1824	06	01	Morning Chronicle	0004
1824	06	06	Examiner	0002	1824	06	05	Ipswich Journal	0002
1824	06	06	Examiner	0010	1824	06	01	Morning Chronicle	0003
1824	06	07	Caledonian Mercury	0002	1824	06	05	Morning Chronicle	0002
1824	06	07	Caledonian Mercury	0002	1824	06	06	Examiner	0002
1824	06	07	Hampshire/Portsmouth Telegraph	0002	1824	06	02	Morning Chronicle	0001
1824	06	07	Hampshire/Portsmouth Telegraph	0002	1824	06	02	Morning Chronicle	0002
1824	06	07	Bristol Mercury	0001	1824	06	01	Morning Chronicle	0001
1824	06	07	Bristol Mercury	0002	1824	06	05	Morning Chronicle	0002
1824	06	07	Bristol Mercury	0002	1824	06	05	Morning Chronicle	0003
1824	06	07	Bristol Mercury	0004	1824	06	03	Caledonian Mercury	0002
1824	06	07	Bristol Mercury	0004	1824	06	04	Liverpool Mercury	0006
1824	06	09	Aberdeen Journal	0004	1824	06	05	Caledonian Mercury	0003
1824	06	09	Derby Mercury	0002	1824	06	05	Ipswich Journal	0002
1824	06	10	Caledonian Mercury	0002	1824	06	07	Morning Chronicle	0004
1824	06	10	Caledonian Mercury	0002	1824	06	08	Morning Chronicle	0002
1824	06	10	Caledonian Mercury	0004	1824	06	07	Morning Chronicle	0003
1824	06	10	Trewman’s Exeter Flying Post	0003	1824	06	07	Morning Chronicle	0003
1824	06	11	Liverpool Mercury	0002	1824	06	06	Examiner	0005
1824	06	11	Liverpool Mercury	0002	1824	06	06	Examiner	0006
1824	06	11	Liverpool Mercury	0003	1824	06	07	Morning Chronicle	0001
1824	06	11	Liverpool Mercury	0008	1824	06	09	Morning Chronicle	0003
1824	06	12	Caledonian Mercury	0002	1824	06	09	Morning Chronicle	0003
1824	06	12	Ipswich Journal	0002	1824	06	10	Morning Chronicle	0002
1824	06	12	Ipswich Journal	0004	1824	06	09	Morning Chronicle	0003
1824	06	12	Ipswich Journal	0004	1824	06	10	Caledonian Mercury	0002
1824	06	12	Ipswich Journal	0004	1824	06	12	Caledonian Mercury	0002
1824	06	12	Leeds Mercury	0002	1824	06	06	Examiner	0009
1824	06	12	Newcastle Courant	0002	1824	06	02	Morning Chronicle	S0003
1824	06	12	Newcastle Courant	0002	1824	06	05	Morning Chronicle	0002
1824	06	12	Newcastle Courant	0002	1824	06	07	Caledonian Mercury	0002
1824	06	12	Newcastle Courant	0002	1824	06	08	Morning Chronicle	0002
1824	06	12	Newcastle Courant	0002	1824	06	10	Caledonian Mercury	0002
1824	06	12	Newcastle Courant	0004	1824	06	08	Morning Chronicle	0002
1824	06	13	Examiner	0012	1824	06	09	Morning Chronicle	0004
1824	06	14	Caledonian Mercury	0002	1824	06	10	Morning Chronicle	0002
1824	06	14	Caledonian Mercury	0002	1824	06	12	Ipswich Journal	0004
1824	06	14	Hampshire/Portsmouth Telegraph	0002	1824	06	09	Morning Chronicle	0003
1824	06	14	Hampshire/Portsmouth Telegraph	0003	1824	06	11	Morning Chronicle	0003
1824	06	14	Bristol Mercury	0001	1824	06	12	Ipswich Journal	0002
1824	06	14	Bristol Mercury	0004	1824	06	04	Morning Chronicle	0002
1824	06	14	Bristol Mercury	0004	1824	06	09	Morning Chronicle	0004
1824	06	14	Bristol Mercury	0004	1824	06	13	Examiner	0012
1824	06	16	Derby Mercury	0001	1824	06	12	Leeds Mercury	0004
1824	06	16	Derby Mercury	0002	1824	06	10	Morning Chronicle	0002
1824	06	16	Derby Mercury	0002	1824	06	11	Morning Chronicle	0002
1824	06	16	Derby Mercury	0002	1824	06	12	Ipswich Journal	0002
1824	06	16	Derby Mercury	0002	1824	06	12	Morning Chronicle	S0002
1824	06	16	Derby Mercury	0002	1824	06	13	Examiner	0005
1824	06	16	Derby Mercury	0002	1824	06	14	Bristol Mercury	0001
1824	06	16	Derby Mercury	0004	1824	06	12	Caledonian Mercury	0002
1824	06	16	Derby Mercury	0004	1824	06	14	Bristol Mercury	0002
1824	06	17	Caledonian Mercury	0002	1824	06	12	Morning Chronicle	0002
1824	06	17	Caledonian Mercury	0002	1824	06	12	Morning Chronicle	0003
1824	06	17	Trewman’s Exeter Flying Post	0001	1824	06	02	Derby Mercury	0001
1824	06	17	Trewman’s Exeter Flying Post	0002	1824	06	12	Ipswich Journal	0002
1824	06	17	Trewman’s Exeter Flying Post	0002	1824	06	16	Derby Mercury	0002
1824	06	19	Caledonian Mercury	0002	1824	06	16	Morning Chronicle	0002
1824	06	19	Ipswich Journal	0004	1824	06	12	Morning Chronicle	0003
1824	06	19	Ipswich Journal	0004	1824	06	17	Caledonian Mercury	0002
1824	06	19	Leeds Mercury	0004	1824	06	16	Derby Mercury	0001
1824	06	19	Newcastle Courant	0002	1824	06	14	Caledonian Mercury	0002
1824	06	19	Newcastle Courant	0002	1824	06	14	Morning Chronicle	0003
1824	06	19	Newcastle Courant	0003	1824	06	14	Morning Chronicle	0002
1824	06	19	Newcastle Courant	0004	1824	06	19	Caledonian Mercury	0002
1824	06	20	Examiner	0014	1824	06	11	Morning Chronicle	0004
1824	06	20	Examiner	0014	1824	06	14	Morning Chronicle	0004
1824	06	21	Caledonian Mercury	0002	1824	06	18	Morning Chronicle	0002
1824	06	21	Caledonian Mercury	0002	1824	06	18	Morning Chronicle	S0003
1824	06	21	Caledonian Mercury	0004	1824	06	15	Morning Chronicle	0004
1824	06	21	Hampshire/Portsmouth Telegraph	0002	1824	06	19	Caledonian Mercury	0002
1824	06	21	Hampshire/Portsmouth Telegraph	0003	1824	06	18	Morning Chronicle	S0003
1824	06	21	Bristol Mercury	0004	1824	06	16	Morning Chronicle	0001
1824	06	21	Bristol Mercury	0004	1824	06	16	Morning Chronicle	0002
1824	06	23	Derby Mercury	0001	1824	06	12	Leeds Mercury	0004
1824	06	23	Derby Mercury	0001	1824	06	19	Leeds Mercury	0004
1824	06	23	Derby Mercury	0004	1824	06	18	Morning Chronicle	S0003
1824	06	23	Derby Mercury	0004	1824	06	21	Caledonian Mercury	0002
1824	06	24	Caledonian Mercury	0002	1824	06	22	Morning Chronicle	0002
1824	06	26	Ipswich Journal	0004	1824	06	23	Morning Chronicle	0001
1824	06	26	Ipswich Journal	0004	1824	06	23	Morning Chronicle	0002
1824	06	26	Leeds Mercury	0002	1824	06	20	Examiner	0007
1824	06	26	Leeds Mercury	0002	1824	06	21	Morning Chronicle	0002
1824	06	26	Leeds Mercury	0002	1824	06	22	Morning Chronicle	0001
1824	06	27	Examiner	0012	1824	06	23	Morning Chronicle	0004
1824	06	28	Caledonian Mercury	0002	1824	06	23	Morning Chronicle	0001
1824	06	28	Caledonian Mercury	0002	1824	06	23	Morning Chronicle	0002
1824	06	28	Caledonian Mercury	0002	1824	06	26	Ipswich Journal	0004
1824	06	28	Caledonian Mercury	0003	1824	06	27	Examiner	0006
1824	06	28	Hampshire/Portsmouth Telegraph	0002	1824	06	22	Morning Chronicle	0001
1824	06	28	Bristol Mercury	0004	1824	06	23	Morning Chronicle	0004
1824	06	28	Bristol Mercury	0004	1824	06	27	Examiner	0012
1824	06	30	Aberdeen Journal	0002	1824	06	12	Caledonian Mercury	0003
1824	06	30	Derby Mercury	0001	1824	06	12	Leeds Mercury	0004
1824	06	30	Derby Mercury	0001	1824	06	24	Trewman’s Exeter Flying Post	0002
1824	06	30	Derby Mercury	0004	1824	06	27	Examiner	0006
1824	06	30	Derby Mercury	0004	1824	06	28	Caledonian Mercury	0003
1824	07	01	Caledonian Mercury	0002	1824	06	28	Morning Chronicle	0002
1824	07	01	Caledonian Mercury	0002	1824	06	30	Derby Mercury	0004
1824	07	02	Liverpool Mercury	0002	1824	06	27	Examiner	0006
1824	07	02	Liverpool Mercury	0002	1824	06	27	Examiner	0008
1824	07	02	Liverpool Mercury	0002	1824	06	28	Caledonian Mercury	0003
1824	07	02	Liverpool Mercury	0008	1824	06	26	Morning Chronicle	0002
1824	07	03	Caledonian Mercury	0002	1824	06	28	Morning Chronicle	0003
1824	07	03	Caledonian Mercury	0002	1824	06	29	Morning Chronicle	0002
1824	07	03	Cobbett’s Weekly Political Register	0020	1824	06	29	Morning Chronicle	0002
1824	07	03	Cobbett’s Weekly Political Register	0021	1824	06	29	Morning Chronicle	0002
1824	07	03	Morning Chronicle	0004	1824	06	26	Morning Chronicle	0004
1824	07	03	Ipswich Journal	0001	1824	06	23	Derby Mercury	0001
1824	07	03	Ipswich Journal	0004	1824	06	26	Morning Chronicle	0001
1824	07	03	Ipswich Journal	0004	1824	06	27	Examiner	0006
1824	07	03	Ipswich Journal	0004	1824	06	28	Caledonian Mercury	0003
1824	07	03	Ipswich Journal	0004	1824	06	29	Morning Chronicle	0003
1824	07	03	Ipswich Journal	0004	1824	06	30	Derby Mercury	0004
1824	07	03	Leeds Mercury	0004	1824	06	16	Derby Mercury	0001
1824	07	03	Leeds Mercury	0004	1824	06	23	Derby Mercury	0001
1824	07	03	Leeds Mercury	0004	1824	06	30	Derby Mercury	0001
1824	07	03	Newcastle Courant	0003	1824	06	19	Leeds Mercury	0004
1824	07	03	Newcastle Courant	0003	1824	06	23	Derby Mercury	0001
1824	07	03	Newcastle Courant	0003	1824	06	24	Trewman’s Exeter Flying Post	0002
1824	07	03	Newcastle Courant	0003	1824	06	30	Derby Mercury	0001
1824	07	03	Newcastle Courant	0004	1824	06	21	Morning Chronicle	0003
1824	07	04	Examiner	0008	1824	06	28	Morning Chronicle	0003
1824	07	05	Bristol Mercury	0001	1824	06	30	Morning Chronicle	0002
1824	07	07	Derby Mercury	0001	1824	06	12	Leeds Mercury	0004
1824	07	07	Derby Mercury	0001	1824	06	17	Trewman’s Exeter Flying Post	0001
1824	07	07	Derby Mercury	0001	1824	06	19	Leeds Mercury	0004
1824	07	07	Derby Mercury	0002	1824	06	28	Hampshire/Portsmouth Telegraph	0003
1824	07	10	Cobbett’s Weekly Political Register	0004	1824	06	29	Morning Chronicle	0002
1824	07	10	Morning Chronicle	0001	1824	06	26	Morning Chronicle	0004
1824	07	10	Ipswich Journal	0001	1824	06	23	Derby Mercury	0001
1824	07	10	Ipswich Journal	0001	1824	06	30	Derby Mercury	0001
1824	07	10	Newcastle Courant	0002	1824	06	30	Derby Mercury	0004
1824	07	10	Newcastle Courant	0003	1824	06	23	Derby Mercury	0001
1824	07	10	Newcastle Courant	0003	1824	06	30	Derby Mercury	0001
1824	07	16	Liverpool Mercury	0003	1824	06	12	Newcastle Courant	0003
1824	07	17	Ipswich Journal	0001	1824	06	23	Derby Mercury	0001
1824	07	17	Ipswich Journal	0001	1824	06	30	Derby Mercury	0001
1824	07	17	Newcastle Courant	0003	1824	06	30	Derby Mercury	0001
1824	08	02	Caledonian Mercury	0001	1824	06	05	Leeds Mercury	0001
1824	08	05	Trewman’s Exeter Flying Post	0002	1824	06	12	Leeds Mercury	0004
1824	08	07	Newcastle Courant	0003	1824	06	05	Leeds Mercury	0004
1824	08	14	Cobbett’s Weekly Political Register	0026	1824	06	20	Examiner	0010
1824	08	25	Derby Mercury	0004	1824	06	07	Bristol Mercury	0004
1824	08	28	Newcastle Courant	0003	1824	06	12	Ipswich Journal	0001
1824	09	01	Derby Mercury	0001	1824	06	05	Leeds Mercury	0004
1824	09	01	Derby Mercury	0001	1824	06	17	Trewman’s Exeter Flying Post	0001
1824	09	22	Derby Mercury	0001	1824	06	17	Trewman’s Exeter Flying Post	0001
1824	10	02	Ipswich Journal	0004	1824	06	30	Derby Mercury	0001
1824	10	03	Examiner	0015	1824	06	24	Trewman’s Exeter Flying Post	0002
1824	10	03	Examiner	0015	1824	06	26	Caledonian Mercury	0003
1824	10	03	Examiner	0015	1824	06	30	Derby Mercury	0001
1824	10	11	Bristol Mercury	0002	1824	06	20	Examiner	0015
1824	10	27	Derby Mercury	0004	1824	06	04	Morning Chronicle	0002
1824	10	27	Derby Mercury	0004	1824	06	14	Bristol Mercury	0004
1824	10	28	Trewman’s Exeter Flying Post	0003	1824	06	12	Leeds Mercury	0004
1824	11	03	Morning Chronicle	0001	1824	06	26	Morning Chronicle	0004
1824	12	30	Trewman’s Exeter Flying Post	0002	1824	06	30	Derby Mercury	0001
1824	12	31	Liverpool Mercury	0005	1824	06	24	Trewman’s Exeter Flying Post	0001
1824	12	31	Liverpool Mercury	0005	1824	06	26	Caledonian Mercury	0003
