RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1828	01	02	Aberdeen Journal	0004	1828	01	01	Hull Packet	0001
1828	01	03	Trewman’s Exeter Flying Post	0001	1828	01	01	Morning Chronicle	0002
1828	01	04	Liverpool Mercury	0002	1828	01	02	Morning Chronicle	0001
1828	01	04	Liverpool Mercury	0002	1828	01	02	Morning Chronicle	0002
1828	01	04	Belfast News-Letter	0004	1828	01	02	Aberdeen Journal	0004
1828	01	04	Morning Chronicle	0004	1828	01	03	Caledonian Mercury	0003
1828	01	05	Caledonian Mercury	0002	1828	01	02	Morning Chronicle	0004
1828	01	05	Caledonian Mercury	0002	1828	01	03	Morning Chronicle	0003
1828	01	05	Caledonian Mercury	0003	1828	01	03	Morning Chronicle	0004
1828	01	05	Caledonian Mercury	0004	1828	01	04	Belfast News-Letter	0002
1828	01	05	Caledonian Mercury	0004	1828	01	04	Morning Chronicle	0004
1828	01	05	Ipswich Journal	0001	1828	01	03	North Wales Chronicle	0002
1828	01	05	Ipswich Journal	0002	1828	01	03	Morning Chronicle	0004
1828	01	05	Ipswich Journal	0002	1828	01	05	Caledonian Mercury	0002
1828	01	05	Ipswich Journal	0004	1828	01	01	Morning Chronicle	0004
1828	01	05	Ipswich Journal	0004	1828	01	03	North Wales Chronicle	0003
1828	01	05	Newcastle Courant	0002	1828	01	03	Caledonian Mercury	0003
1828	01	05	Newcastle Courant	0002	1828	01	05	Ipswich Journal	0001
1828	01	05	Newcastle Courant	0004	1828	01	01	Morning Chronicle	0004
1828	01	05	Newcastle Courant	0004	1828	01	02	Morning Chronicle	0001
1828	01	05	Newcastle Courant	0004	1828	01	04	Liverpool Mercury	0002
1828	01	06	Examiner	0002	1828	01	03	Morning Chronicle	0004
1828	01	06	Examiner	0003	1828	01	03	Morning Chronicle	0004
1828	01	06	Examiner	0005	1828	01	02	Morning Chronicle	0002
1828	01	06	Examiner	0010	1828	01	03	Morning Chronicle	0003
1828	01	06	Examiner	0015	1828	01	04	Morning Chronicle	0001
1828	01	07	Caledonian Mercury	0002	1828	01	04	Morning Chronicle	0002
1828	01	07	Bristol Mercury	0001	1828	01	03	Morning Chronicle	0003
1828	01	07	Bristol Mercury	0001	1828	01	04	Morning Chronicle	0002
1828	01	07	Bristol Mercury	0001	1828	01	05	Caledonian Mercury	0002
