RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1825	12	03	Ipswich Journal	0001	1825	12	01	Caledonian Mercury	0001
1825	12	03	Newcastle Courant	0001	1825	12	01	Caledonian Mercury	0001
1825	12	04	Examiner	0005	1825	12	03	Caledonian Mercury	0002
1825	12	04	Examiner	0012	1825	12	02	Morning Chronicle	0004
1825	12	05	Caledonian Mercury	0002	1825	12	02	Morning Chronicle	0002
1825	12	05	Caledonian Mercury	0002	1825	12	02	Morning Chronicle	0004
1825	12	05	Caledonian Mercury	0003	1825	12	03	Ipswich Journal	0002
1825	12	05	Hampshire/Portsmouth Telegraph	0001	1825	12	01	Caledonian Mercury	0001
1825	12	05	Hampshire/Portsmouth Telegraph	0001	1825	12	03	Newcastle Courant	0001
1825	12	05	Hampshire/Portsmouth Telegraph	0003	1825	12	01	Morning Chronicle	0002
1825	12	05	Morning Chronicle	0002	1825	12	03	Leeds Mercury	0002
1825	12	05	Bristol Mercury	0001	1825	12	01	Morning Chronicle	0002
1825	12	05	Bristol Mercury	0002	1825	12	03	Ipswich Journal	0003
1825	12	05	Bristol Mercury	0004	1825	12	03	Caledonian Mercury	0002
1825	12	05	Bristol Mercury	0004	1825	12	04	Examiner	0005
1825	12	07	Morning Chronicle	0004	1825	12	03	Caledonian Mercury	0003
1825	12	07	Derby Mercury	0001	1825	12	04	Examiner	0015
1825	12	07	Derby Mercury	0004	1825	12	01	Morning Chronicle	0002
1825	12	07	Derby Mercury	0004	1825	12	03	Ipswich Journal	0002
1825	12	07	Derby Mercury	0004	1825	12	05	Caledonian Mercury	0003
1825	12	08	Caledonian Mercury	0002	1825	12	07	Derby Mercury	0002
1825	12	10	Caledonian Mercury	0004	1825	12	07	Morning Chronicle	0004
1825	12	10	Ipswich Journal	0002	1825	12	09	Morning Chronicle	0004
1825	12	10	Leeds Mercury	0003	1825	12	05	Morning Chronicle	0002
1825	12	11	Examiner	0004	1825	12	06	Morning Chronicle	0002
1825	12	11	Examiner	0006	1825	12	05	Morning Chronicle	0003
1825	12	11	Examiner	0006	1825	12	06	Morning Chronicle	0002
1825	12	11	Examiner	0008	1825	12	06	Morning Chronicle	0002
1825	12	11	Examiner	0013	1825	12	09	Morning Chronicle	0003
1825	12	12	Caledonian Mercury	0002	1825	12	04	Examiner	0012
1825	12	12	Hampshire/Portsmouth Telegraph	0002	1825	12	10	Caledonian Mercury	0002
1825	12	12	Morning Chronicle	0003	1825	12	10	Leeds Mercury	0002
1825	12	12	Morning Chronicle	0003	1825	12	11	Examiner	0002
1825	12	12	Bristol Mercury	0001	1825	12	03	Caledonian Mercury	0002
1825	12	12	Bristol Mercury	0001	1825	12	07	Morning Chronicle	0002
1825	12	12	Bristol Mercury	0002	1825	12	08	Morning Chronicle	0002
1825	12	12	Bristol Mercury	0002	1825	12	09	Morning Chronicle	0002
1825	12	12	Bristol Mercury	0004	1825	12	06	Morning Chronicle	0002
1825	12	12	Bristol Mercury	0004	1825	12	07	Morning Chronicle	0002
1825	12	12	Bristol Mercury	0004	1825	12	10	Caledonian Mercury	0004
1825	12	12	Bristol Mercury	0004	1825	12	11	Examiner	0004
1825	12	14	Derby Mercury	0001	1825	12	11	Examiner	0006
1825	12	14	Derby Mercury	0004	1825	12	10	Caledonian Mercury	0004
1825	12	14	Derby Mercury	0004	1825	12	12	Bristol Mercury	0004
1825	12	15	Caledonian Mercury	0002	1825	12	06	Morning Chronicle	0002
1825	12	17	Caledonian Mercury	0004	1825	12	14	Morning Chronicle	0002
1825	12	17	Newcastle Courant	0002	1825	12	09	Morning Chronicle	0004
1825	12	17	Newcastle Courant	0002	1825	12	12	Caledonian Mercury	0003
1825	12	17	Newcastle Courant	0002	1825	12	14	Derby Mercury	0001
1825	12	19	Caledonian Mercury	0002	1825	12	14	Derby Mercury	0004
1825	12	19	Hampshire/Portsmouth Telegraph	0002	1825	12	17	Caledonian Mercury	0002
1825	12	19	Morning Chronicle	0002	1825	12	19	Hampshire/Portsmouth Telegraph	0004
1825	12	19	Bristol Mercury	0001	1825	12	13	Morning Chronicle	0002
1825	12	19	Bristol Mercury	0001	1825	12	14	Morning Chronicle	0002
1825	12	19	Bristol Mercury	0001	1825	12	17	Caledonian Mercury	0004
1825	12	19	Bristol Mercury	0002	1825	12	17	Morning Chronicle	0003
1825	12	19	Bristol Mercury	0004	1825	12	11	Examiner	0001
1825	12	19	Bristol Mercury	0004	1825	12	11	Examiner	0002
1825	12	19	Bristol Mercury	0004	1825	12	12	Morning Chronicle	0003
1825	12	19	Bristol Mercury	0004	1825	12	13	Morning Chronicle	0003
1825	12	21	Derby Mercury	0002	1825	12	17	Caledonian Mercury	0002
1825	12	21	Derby Mercury	0002	1825	12	19	Hampshire/Portsmouth Telegraph	0002
1825	12	22	Caledonian Mercury	0004	1825	12	19	Hampshire/Portsmouth Telegraph	0004
1825	12	23	Liverpool Mercury	0002	1825	12	21	Derby Mercury	0002
1825	12	24	Caledonian Mercury	0002	1825	12	22	Morning Chronicle	0003
1825	12	24	Ipswich Journal	0004	1825	12	14	Derby Mercury	0001
1825	12	24	Newcastle Courant	0003	1825	12	14	Derby Mercury	0001
1825	12	24	Newcastle Courant	0003	1825	12	23	Liverpool Mercury	0003
1825	12	25	Examiner	0002	1825	12	22	Morning Chronicle	0003
1825	12	25	Examiner	0002	1825	12	24	Caledonian Mercury	0002
1825	12	25	Examiner	0004	1825	12	20	Morning Chronicle	0004
1825	12	25	Examiner	0013	1825	12	19	Morning Chronicle	0004
1825	12	26	Caledonian Mercury	0002	1825	12	20	Morning Chronicle	0003
1825	12	26	Caledonian Mercury	0004	1825	12	09	Morning Chronicle	0004
1825	12	26	Caledonian Mercury	0004	1825	12	17	Morning Chronicle	0003
1825	12	26	Caledonian Mercury	0004	1825	12	17	Newcastle Courant	0002
1825	12	26	Caledonian Mercury	0004	1825	12	25	Examiner	0011
1825	12	26	Bristol Mercury	0001	1825	12	20	Morning Chronicle	0003
1825	12	26	Bristol Mercury	0001	1825	12	22	Morning Chronicle	0003
1825	12	26	Bristol Mercury	0001	1825	12	24	Caledonian Mercury	0002
1825	12	26	Bristol Mercury	0001	1825	12	25	Examiner	0002
1825	12	26	Bristol Mercury	0004	1825	12	26	Hampshire/Portsmouth Telegraph	0002
1825	12	28	Derby Mercury	0001	1825	12	17	Ipswich Journal	0003
1825	12	28	Derby Mercury	0001	1825	12	21	Morning Chronicle	0001
1825	12	28	Derby Mercury	0001	1825	12	24	Ipswich Journal	0004
1825	12	28	Derby Mercury	0001	1825	12	24	Newcastle Courant	0003
1825	12	28	Derby Mercury	0001	1825	12	26	Hampshire/Portsmouth Telegraph	0002
1825	12	28	Derby Mercury	0001	1825	12	28	Aberdeen Journal	0002
1825	12	28	Derby Mercury	0004	1825	12	26	Hampshire/Portsmouth Telegraph	0002
1825	12	29	Caledonian Mercury	0002	1825	12	28	Derby Mercury	0002
1825	12	29	Caledonian Mercury	0004	1825	12	27	Morning Chronicle	0004
1825	12	30	Liverpool Mercury	0002	1825	12	25	Examiner	0003
1825	12	30	Liverpool Mercury	0002	1825	12	28	Derby Mercury	0002
1825	12	30	Morning Chronicle	0004	1825	12	28	Derby Mercury	0002
1825	12	31	Ipswich Journal	0004	1825	12	26	Morning Chronicle	0003
1825	12	31	Leeds Mercury	0003	1825	12	26	Morning Chronicle	0003
1825	12	31	Leeds Mercury	0004	1825	12	25	Examiner	0003
1825	12	31	Leeds Mercury	0004	1825	12	28	Derby Mercury	0002
1825	12	31	Leeds Mercury	0004	1825	12	30	Liverpool Mercury	0002
1825	12	31	Newcastle Courant	0001	1825	12	26	Bristol Mercury	0002
1825	12	31	Newcastle Courant	0002	1825	12	25	Examiner	0016
1825	12	31	Newcastle Courant	0003	1825	12	10	Caledonian Mercury	0001
1825	12	31	Newcastle Courant	0003	1825	12	26	Bristol Mercury	0002
1825	12	31	Newcastle Courant	0003	1825	12	28	Derby Mercury	0001
1826	01	01	Examiner	0004	1825	12	30	Morning Chronicle	0002
1826	01	01	Examiner	0007	1825	12	31	Caledonian Mercury	0002
1826	01	01	Examiner	0009	1825	12	28	Morning Chronicle	0002
1826	01	01	Examiner	0011	1825	12	30	Morning Chronicle	0003
1826	01	01	Examiner	0012	1825	12	28	Morning Chronicle	0003
1826	01	01	Examiner	0013	1825	12	27	Morning Chronicle	0002
1826	01	02	Caledonian Mercury	0002	1825	12	27	Morning Chronicle	0004
1826	01	02	Caledonian Mercury	0003	1825	12	30	Morning Chronicle	0003
1826	01	02	Glasgow Herald	0001	1825	12	24	Morning Chronicle	0002
1826	01	02	Glasgow Herald	0001	1825	12	29	Caledonian Mercury	0003
1826	01	02	Glasgow Herald	0001	1825	12	29	Caledonian Mercury	0004
1826	01	02	Glasgow Herald	0001	1825	12	31	Caledonian Mercury	0004
1826	01	02	Glasgow Herald	0002	1825	12	31	Morning Chronicle	0001
1826	01	02	Glasgow Herald	0004	1825	12	27	Morning Chronicle	0004
1826	01	02	Glasgow Herald	0004	1825	12	28	Derby Mercury	0002
1826	01	02	Hampshire/Portsmouth Telegraph	0002	1825	12	30	Liverpool Mercury	0002
1826	01	02	Bristol Mercury	0001	1825	12	27	Morning Chronicle	0002
1826	01	02	Bristol Mercury	0001	1825	12	28	Morning Chronicle	0002
1826	01	02	Bristol Mercury	0001	1825	12	30	Liverpool Mercury	0002
1826	01	02	Bristol Mercury	0002	1825	12	30	Morning Chronicle	0003
1826	01	02	Bristol Mercury	0004	1825	12	27	Morning Chronicle	0004
1826	01	02	Bristol Mercury	0004	1825	12	28	Morning Chronicle	0004
1826	01	02	Bristol Mercury	0004	1825	12	29	Morning Chronicle	0003
1826	01	02	Bristol Mercury	0004	1825	12	31	Ipswich Journal	0002
1826	01	02	Morning Chronicle	0004	1825	12	30	Liverpool Mercury	0008
1826	01	04	Derby Mercury	0001	1825	12	24	Newcastle Courant	0003
