RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1816	10	03	Trewman’s Exeter Flying Post	0001	1816	10	03	Caledonian Mercury	0002
1816	10	05	Jackson’s Oxford Journal	0004	1816	10	03	Trewman’s Exeter Flying Post	0002
1816	10	07	Caledonian Mercury	0002	1816	10	01	Morning Chronicle	0003
1816	10	10	Caledonian Mercury	0004	1816	10	08	Morning Chronicle	0004
1816	10	10	Trewman’s Exeter Flying Post	0001	1816	10	07	Morning Chronicle	0003
1816	10	10	Trewman’s Exeter Flying Post	0001	1816	10	10	Caledonian Mercury	0002
1816	10	10	Trewman’s Exeter Flying Post	0001	1816	10	10	Caledonian Mercury	0004
1816	10	10	Trewman’s Exeter Flying Post	0002	1816	10	07	Caledonian Mercury	0002
1816	10	11	Liverpool Mercury	0002	1816	10	10	Caledonian Mercury	0002
1816	10	11	Liverpool Mercury	0002	1816	10	10	Trewman’s Exeter Flying Post	0002
1816	10	12	Caledonian Mercury	0002	1816	10	09	Morning Chronicle	0002
1816	10	12	Caledonian Mercury	0004	1816	10	10	Trewman’s Exeter Flying Post	0002
1816	10	12	Caledonian Mercury	0004	1816	10	11	Liverpool Mercury	0002
1816	10	13	Examiner	0004	1816	10	04	Liverpool Mercury	0006
1816	10	14	Caledonian Mercury	0002	1816	10	11	Morning Chronicle	0002
1816	10	15	Hull Packet	0004	1816	10	08	Morning Chronicle	0004
1816	10	16	Morning Chronicle	0001	1816	10	04	Liverpool Mercury	0006
1816	10	17	Morning Chronicle	0001	1816	10	04	Liverpool Mercury	0006
1816	10	17	Trewman’s Exeter Flying Post	0002	1816	10	15	Morning Chronicle	0004
1816	10	17	Trewman’s Exeter Flying Post	0002	1816	10	17	Derby Mercury	0001
1816	10	17	Trewman’s Exeter Flying Post	0003	1816	10	12	Morning Chronicle	0003
1816	10	17	Trewman’s Exeter Flying Post	0003	1816	10	12	Morning Chronicle	0004
1816	10	19	Caledonian Mercury	0004	1816	10	14	Morning Chronicle	0003
1816	10	19	Jackson’s Oxford Journal	0004	1816	10	17	Trewman’s Exeter Flying Post	0002
1816	10	21	Caledonian Mercury	0002	1816	10	16	Morning Chronicle	0002
1816	10	21	Morning Chronicle	0003	1816	10	21	Caledonian Mercury	0003
1816	10	24	Caledonian Mercury	0002	1816	10	19	Morning Chronicle	0002
1816	10	24	Caledonian Mercury	0002	1816	10	21	Morning Chronicle	0003
1816	10	24	Caledonian Mercury	0002	1816	10	22	Morning Chronicle	0002
1816	10	24	Caledonian Mercury	0002	1816	10	22	Morning Chronicle	0003
1816	10	24	Caledonian Mercury	0004	1816	10	19	Morning Chronicle	0004
1816	10	24	Caledonian Mercury	0004	1816	10	20	Examiner	0011
1816	10	24	Caledonian Mercury	0004	1816	10	20	Examiner	0012
1816	10	24	Trewman’s Exeter Flying Post	0003	1816	10	19	Jackson’s Oxford Journal	0004
1816	10	24	Trewman’s Exeter Flying Post	0004	1816	10	22	Morning Chronicle	0003
1816	10	25	Liverpool Mercury	0002	1816	10	24	Caledonian Mercury	0002
1816	10	25	Liverpool Mercury	0003	1816	10	18	Morning Chronicle	0002
1816	10	25	Liverpool Mercury	0003	1816	10	24	Caledonian Mercury	0002
1816	10	25	Liverpool Mercury	0004	1816	10	22	Morning Chronicle	0001
1816	10	25	Liverpool Mercury	0006	1816	10	15	Morning Chronicle	0004
1816	10	25	Liverpool Mercury	0006	1816	10	17	Trewman’s Exeter Flying Post	0002
1816	10	26	Caledonian Mercury	0002	1816	10	23	Morning Chronicle	0002
1816	10	26	Caledonian Mercury	0002	1816	10	23	Morning Chronicle	0003
1816	10	26	Caledonian Mercury	0002	1816	10	24	Morning Chronicle	0002
1816	10	26	Caledonian Mercury	0002	1816	10	24	Trewman’s Exeter Flying Post	0004
1816	10	26	Caledonian Mercury	0004	1816	10	21	Morning Chronicle	0002
1816	10	26	Ipswich Journal	0004	1816	10	22	Morning Chronicle	0003
1816	10	26	Ipswich Journal	0004	1816	10	24	Caledonian Mercury	0002
1816	10	26	Ipswich Journal	0004	1816	10	24	Trewman’s Exeter Flying Post	0004
1816	10	28	Caledonian Mercury	0001	1816	10	25	Liverpool Mercury	0004
1816	10	28	Caledonian Mercury	0002	1816	10	23	Morning Chronicle	0002
1816	10	31	Caledonian Mercury	0002	1816	10	26	Morning Chronicle	0003
1816	10	31	Caledonian Mercury	0002	1816	10	29	Morning Chronicle	0003
1816	10	31	Trewman’s Exeter Flying Post	0002	1816	10	27	Examiner	0011
1816	10	31	Trewman’s Exeter Flying Post	0003	1816	10	05	Jackson’s Oxford Journal	0004
1816	10	31	Trewman’s Exeter Flying Post	0003	1816	10	23	Morning Chronicle	0003
1816	10	31	Trewman’s Exeter Flying Post	0003	1816	10	26	Morning Chronicle	0003
1816	10	31	Trewman’s Exeter Flying Post	0003	1816	10	31	Caledonian Mercury	0002
1816	11	01	Liverpool Mercury	0002	1816	10	31	Trewman’s Exeter Flying Post	0002
1816	11	02	Caledonian Mercury	0002	1816	10	29	Morning Chronicle	0002
1816	11	02	Caledonian Mercury	0002	1816	10	30	Morning Chronicle	0002
1816	11	02	Caledonian Mercury	0004	1816	10	26	Morning Chronicle	0003
1816	11	02	Caledonian Mercury	0004	1816	10	31	Trewman’s Exeter Flying Post	0003
1816	11	02	Leeds Mercury	0004	1816	10	26	Morning Chronicle	0003
1816	11	02	Morning Chronicle	0001	1816	10	04	Liverpool Mercury	0006
1816	11	05	Morning Chronicle	0001	1816	10	25	Liverpool Mercury	0004
1816	11	05	Morning Chronicle	0003	1816	10	31	Caledonian Mercury	0003
1816	11	07	Trewman’s Exeter Flying Post	0001	1816	10	04	Liverpool Mercury	0008
1816	11	07	Trewman’s Exeter Flying Post	0001	1816	10	05	Leeds Mercury	0001
1816	11	07	Trewman’s Exeter Flying Post	0001	1816	10	25	Liverpool Mercury	0005
1816	11	07	Trewman’s Exeter Flying Post	0002	1816	10	31	Morning Chronicle	0004
1816	11	08	Liverpool Mercury	0004	1816	10	22	Morning Chronicle	0001
1816	11	09	Jackson’s Oxford Journal	0002	1816	10	30	Morning Chronicle	0004
1816	11	14	Trewman’s Exeter Flying Post	0001	1816	10	04	Liverpool Mercury	0008
1816	11	14	Trewman’s Exeter Flying Post	0001	1816	10	25	Liverpool Mercury	0005
1816	11	20	Aberdeen Journal	0004	1816	10	26	Caledonian Mercury	0004
1816	11	28	Trewman’s Exeter Flying Post	0003	1816	10	19	Jackson’s Oxford Journal	0004
1816	11	29	Liverpool Mercury	0005	1816	10	31	Trewman’s Exeter Flying Post	0004
1816	12	05	Trewman’s Exeter Flying Post	0003	1816	10	24	Morning Chronicle	0003
1816	12	14	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1816	12	19	Trewman’s Exeter Flying Post	0002	1816	10	05	Jackson’s Oxford Journal	0004
1816	12	21	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1816	12	26	Trewman’s Exeter Flying Post	0001	1816	10	25	Liverpool Mercury	0005
1816	12	26	Trewman’s Exeter Flying Post	0002	1816	10	05	Jackson’s Oxford Journal	0004
1816	12	27	Liverpool Mercury	0005	1816	10	05	Leeds Mercury	0001
1816	12	27	Liverpool Mercury	0005	1816	10	31	Trewman’s Exeter Flying Post	0004
1816	12	28	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	01	10	Liverpool Mercury	0008	1816	10	05	Leeds Mercury	0001
1817	01	10	Liverpool Mercury	0008	1816	10	31	Trewman’s Exeter Flying Post	0004
1817	01	17	Liverpool Mercury	0008	1816	10	05	Leeds Mercury	0001
1817	01	17	Liverpool Mercury	0008	1816	10	31	Trewman’s Exeter Flying Post	0004
1817	01	18	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	01	18	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	01	18	Leeds Mercury	0004	1816	10	31	Trewman’s Exeter Flying Post	0002
1817	01	25	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	01	25	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	02	01	Leeds Mercury	0002	1816	10	04	Liverpool Mercury	0008
1817	02	01	Leeds Mercury	0002	1816	10	25	Liverpool Mercury	0005
1817	02	01	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	02	01	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	02	01	Leeds Mercury	0004	1816	10	31	Trewman’s Exeter Flying Post	0004
1817	02	08	Caledonian Mercury	0003	1816	10	05	Jackson’s Oxford Journal	0004
1817	02	08	Leeds Mercury	0002	1816	10	04	Liverpool Mercury	0008
1817	02	08	Leeds Mercury	0002	1816	10	25	Liverpool Mercury	0005
1817	02	08	Leeds Mercury	0002	1816	10	31	Trewman’s Exeter Flying Post	0004
1817	02	08	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	02	15	Leeds Mercury	0002	1816	10	04	Liverpool Mercury	0008
1817	02	15	Leeds Mercury	0002	1816	10	25	Liverpool Mercury	0005
1817	02	15	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	02	15	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	02	22	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	02	22	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	03	01	Jackson’s Oxford Journal	0004	1816	10	03	Trewman’s Exeter Flying Post	0003
1817	03	08	Jackson’s Oxford Journal	0004	1816	10	05	Morning Chronicle	0001
1817	03	15	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	03	22	Jackson’s Oxford Journal	0002	1816	10	03	Derby Mercury	0001
1817	03	22	Jackson’s Oxford Journal	0006	1816	10	03	Trewman’s Exeter Flying Post	0002
1817	03	22	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	03	27	Trewman’s Exeter Flying Post	0002	1816	10	05	Jackson’s Oxford Journal	0004
1817	03	29	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	03	29	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	04	12	Leeds Mercury	0002	1816	10	25	Liverpool Mercury	0005
1817	04	12	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	04	19	Leeds Mercury	0004	1816	10	04	Liverpool Mercury	0008
1817	04	19	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	04	26	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	05	02	Liverpool Mercury	0001	1816	10	31	Trewman’s Exeter Flying Post	0004
1817	05	03	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	05	10	Leeds Mercury	0004	1816	10	25	Liverpool Mercury	0005
1817	05	10	Leeds Mercury	0004	1816	10	31	Trewman’s Exeter Flying Post	0004
