RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1827	11	02	Liverpool Mercury	0007	1827	11	01	North Wales Chronicle	0003
1827	11	03	Newcastle Courant	0004	1827	11	01	North Wales Chronicle	0002
1827	11	04	Examiner	0006	1827	11	01	Morning Chronicle	0002
1827	11	05	Caledonian Mercury	0002	1827	11	03	Ipswich Journal	0004
1827	11	05	Bristol Mercury	0001	1827	11	03	Ipswich Journal	0002
1827	11	05	Bristol Mercury	0003	1827	11	03	Ipswich Journal	0002
1827	11	05	Bristol Mercury	0004	1827	11	03	Ipswich Journal	0004
1827	11	06	Hull Packet	0001	1827	11	03	Newcastle Courant	0002
1827	11	06	Hull Packet	0003	1827	11	05	Hampshire/Portsmouth Telegraph	0003
1827	11	06	Hull Packet	0004	1827	11	05	Bristol Mercury	0004
1827	11	06	Morning Chronicle	0001	1827	11	03	Newcastle Courant	0004
1827	11	07	Derby Mercury	0001	1827	11	05	Bristol Mercury	0004
1827	11	07	Derby Mercury	0002	1827	11	05	Morning Chronicle	0003
1827	11	08	North Wales Chronicle	0004	1827	11	06	Hull Packet	0001
1827	11	08	Trewman’s Exeter Flying Post	0002	1827	11	06	Hull Packet	0003
1827	11	09	Liverpool Mercury	0002	1827	11	02	Morning Chronicle	0002
1827	11	09	Liverpool Mercury	0003	1827	11	01	North Wales Chronicle	0003
1827	11	09	Liverpool Mercury	0007	1827	11	07	Derby Mercury	0001
1827	11	10	Caledonian Mercury	0002	1827	11	07	Morning Chronicle	0002
1827	11	10	Cobbett’s Weekly Political Register	0028	1827	11	09	Liverpool Mercury	0003
1827	11	10	Ipswich Journal	0001	1827	11	05	Morning Chronicle	0003
1827	11	10	Morning Chronicle	0001	1827	11	03	Ipswich Journal	0001
1827	11	11	Examiner	0003	1827	11	08	Morning Chronicle	0002
1827	11	11	Examiner	0011	1827	11	10	Ipswich Journal	0004
1827	11	11	Examiner	0012	1827	11	06	Morning Chronicle	0003
1827	11	12	Caledonian Mercury	0002	1827	11	08	Morning Chronicle	0004
1827	11	12	Hampshire/Portsmouth Telegraph	0002	1827	11	06	Morning Chronicle	0002
1827	11	12	Bristol Mercury	0002	1827	11	10	Morning Chronicle	0003
1827	11	13	Hull Packet	0002	1827	11	12	Morning Chronicle	0002
1827	11	13	Hull Packet	0003	1827	11	12	Morning Chronicle	0002
1827	11	13	Hull Packet	0004	1827	11	05	Morning Chronicle	0002
1827	11	13	Morning Chronicle	0001	1827	11	10	Caledonian Mercury	0002
1827	11	14	Derby Mercury	0001	1827	11	10	Morning Chronicle	0001
1827	11	14	Derby Mercury	0002	1827	11	12	Morning Chronicle	0002
1827	11	15	Caledonian Mercury	0002	1827	11	12	Morning Chronicle	0002
1827	11	15	Caledonian Mercury	0004	1827	11	06	Hull Packet	0003
1827	11	15	North Wales Chronicle	0002	1827	11	12	Morning Chronicle	0002
1827	11	15	North Wales Chronicle	0003	1827	11	12	Morning Chronicle	0002
1827	11	15	Morning Chronicle	0004	1827	11	12	Caledonian Mercury	0003
1827	11	15	Trewman’s Exeter Flying Post	0001	1827	11	12	Morning Chronicle	0002
1827	11	15	Trewman’s Exeter Flying Post	0002	1827	11	12	Morning Chronicle	0004
1827	11	16	Liverpool Mercury	0002	1827	11	12	Morning Chronicle	0002
1827	11	16	Liverpool Mercury	0003	1827	11	12	Bristol Mercury	0001
1827	11	16	Liverpool Mercury	0007	1827	11	01	North Wales Chronicle	0003
1827	11	17	Cobbett’s Weekly Political Register	0012	1827	11	12	Morning Chronicle	0002
1827	11	17	Cobbett’s Weekly Political Register	0013	1827	11	12	Morning Chronicle	0002
1827	11	17	Cobbett’s Weekly Political Register	0014	1827	11	12	Morning Chronicle	0002
1827	11	17	Cobbett’s Weekly Political Register	0015	1827	11	12	Morning Chronicle	0002
1827	11	17	Cobbett’s Weekly Political Register	0016	1827	11	12	Morning Chronicle	0002
1827	11	17	Cobbett’s Weekly Political Register	0021	1827	11	14	Derby Mercury	0001
1827	11	17	Cobbett’s Weekly Political Register	0022	1827	11	14	Derby Mercury	0001
1827	11	17	Cobbett’s Weekly Political Register	0023	1827	11	10	Morning Chronicle	0001
1827	11	17	Cobbett’s Weekly Political Register	0024	1827	11	14	Derby Mercury	0001
1827	11	17	Cobbett’s Weekly Political Register	0025	1827	11	10	Morning Chronicle	0001
1827	11	17	Ipswich Journal	0001	1827	11	11	Examiner	0005
1827	11	17	Ipswich Journal	0002	1827	11	05	Bristol Mercury	0004
1827	11	17	Ipswich Journal	0004	1827	11	12	Morning Chronicle	0002
1827	11	17	Leeds Mercury	0002	1827	11	12	Morning Chronicle	0002
1827	11	17	Leeds Mercury	0004	1827	11	13	Morning Chronicle	0001
1827	11	17	Newcastle Courant	0002	1827	11	12	Morning Chronicle	0002
1827	11	17	Newcastle Courant	0003	1827	11	06	Hull Packet	0003
1827	11	17	Newcastle Courant	0004	1827	11	15	Caledonian Mercury	0004
1827	11	18	Caledonian Mercury	0002	1827	11	14	Morning Chronicle	0001
1827	11	18	Caledonian Mercury	0004	1827	11	14	Morning Chronicle	0002
1827	11	18	Examiner	0003	1827	11	12	Morning Chronicle	0002
1827	11	18	Examiner	0004	1827	11	12	Morning Chronicle	0002
