RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1819	11	02	Hull Packet	0001	1819	11	01	Bristol Mercury	0001
1819	11	04	Trewman’s Exeter Flying Post	0002	1819	11	01	Hampshire/Portsmouth Telegraph	0003
1819	11	05	Liverpool Mercury	0006	1819	11	04	Trewman’s Exeter Flying Post	0002
1819	11	06	Jackson’s Oxford Journal	0002	1819	11	02	Morning Chronicle	0003
1819	11	06	Ipswich Journal	0002	1819	11	02	Morning Chronicle	0003
1819	11	06	Newcastle Courant	0002	1819	11	01	Morning Chronicle	0002
1819	11	06	Newcastle Courant	0003	1819	11	03	Derby Mercury	0001
1819	11	07	Examiner	0003	1819	11	02	Morning Chronicle	0002
1819	11	07	Examiner	0010	1819	11	04	Morning Chronicle	0003
1819	11	08	Caledonian Mercury	0002	1819	11	05	Liverpool Mercury	0006
1819	11	08	Bristol Mercury	0001	1819	11	02	Morning Chronicle	0002
1819	11	08	Bristol Mercury	0004	1819	11	01	Morning Chronicle	0003
1819	11	09	Hull Packet	0001	1819	11	02	Morning Chronicle	0003
1819	11	09	Hull Packet	0004	1819	11	02	Morning Chronicle	0003
1819	11	10	Morning Chronicle	0004	1819	11	06	Ipswich Journal	0004
1819	11	11	Trewman’s Exeter Flying Post	0002	1819	11	06	Ipswich Journal	0004
1819	11	12	Liverpool Mercury	0001	1819	11	11	Trewman’s Exeter Flying Post	0002
1819	11	12	Liverpool Mercury	0002	1819	11	08	Bristol Mercury	0001
1819	11	12	Liverpool Mercury	0003	1819	11	02	Morning Chronicle	0002
1819	11	13	Caledonian Mercury	0004	1819	11	03	Morning Chronicle	0003
1819	11	13	Jackson’s Oxford Journal	0002	1819	11	11	Morning Chronicle	0004
1819	11	13	Ipswich Journal	0001	1819	11	09	Morning Chronicle	0004
1819	11	13	Ipswich Journal	0002	1819	11	11	Morning Chronicle	0003
1819	11	13	Ipswich Journal	0004	1819	11	01	Morning Chronicle	0003
1819	11	14	Examiner	0010	1819	11	10	Morning Chronicle	0002
1819	11	14	Examiner	0016	1819	11	10	Morning Chronicle	0003
1819	11	15	Caledonian Mercury	0004	1819	11	10	Morning Chronicle	0003
1819	11	15	Hampshire/Portsmouth Telegraph	0002	1819	11	11	Trewman’s Exeter Flying Post	0002
1819	11	15	Bristol Mercury	0001	1819	11	10	Morning Chronicle	0002
1819	11	16	Hull Packet	0002	1819	11	05	Liverpool Mercury	0005
