RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1833	04	02	Belfast News-Letter	0001	1833	04	01	Hampshire/Portsmouth Telegraph	0003
1833	04	03	Freeman’s Journal	0003	1833	04	01	Morning Chronicle	0003
1833	04	03	Derby Mercury	0001	1833	04	01	Hampshire/Portsmouth Telegraph	0003
1833	04	03	Derby Mercury	0002	1833	04	01	Morning Chronicle	0004
1833	04	04	Caledonian Mercury	0002	1833	04	03	Derby Mercury	0002
1833	04	04	Freeman’s Journal	0002	1833	04	01	Morning Chronicle	0002
1833	04	04	Trewman’s Exeter Flying Post	0002	1833	04	01	Hampshire/Portsmouth Telegraph	0003
1833	04	05	Freeman’s Journal	0003	1833	04	02	Morning Chronicle	0001
1833	04	05	Freeman’s Journal	0004	1833	04	02	Morning Chronicle	0003
1833	04	05	Belfast News-Letter	0004	1833	04	01	Morning Chronicle	0004
1833	04	05	Morning Chronicle	0003	1833	04	04	Trewman’s Exeter Flying Post	0004
1833	04	06	Caledonian Mercury	0002	1833	04	03	Morning Chronicle	0003
1833	04	06	Cobbett’s Weekly Political Register	0010	1833	04	03	Morning Chronicle	0002
1833	04	06	Cobbett’s Weekly Political Register	0029	1833	04	05	Belfast News-Letter	0004
1833	04	06	Freeman’s Journal	0003	1833	04	03	Morning Chronicle	0002
1833	04	06	Freeman’s Journal	0004	1833	04	03	Morning Chronicle	0003
1833	04	06	Preston Chronicle	0001	1833	04	02	Morning Chronicle	0001
1833	04	06	Preston Chronicle	0002	1833	04	02	Morning Chronicle	0002
1833	04	06	Preston Chronicle	0003	1833	04	05	Liverpool Mercury	0007
1833	04	06	Preston Chronicle	0004	1833	04	01	Morning Chronicle	0003
1833	04	06	Bristol Mercury	0001	1833	04	03	Derby Mercury	0002
1833	04	06	Bristol Mercury	0002	1833	04	05	Morning Chronicle	0004
1833	04	06	Ipswich Journal	0002	1833	04	04	Morning Chronicle	0003
1833	04	06	Ipswich Journal	0004	1833	04	02	Morning Chronicle	0001
1833	04	06	Leeds Mercury	0008	1833	04	04	Morning Chronicle	0003
1833	04	06	Manchester Times	0003	1833	04	03	Morning Chronicle	0001
1833	04	06	Manchester Times	0004	1833	04	05	Liverpool Mercury	0002
1833	04	06	Newcastle Courant	0002	1833	04	03	Freeman’s Journal	0001
1833	04	06	Newcastle Courant	0004	1833	04	02	Morning Chronicle	0001
1833	04	06	Poor Man’s Guardian	0004	1833	04	03	Morning Chronicle	0002
1833	04	07	Examiner	0007	1833	04	01	Morning Chronicle	0003
1833	04	07	Examiner	0008	1833	04	02	Morning Chronicle	0003
1833	04	07	Examiner	0009	1833	04	04	Morning Chronicle	0003
1833	04	07	Examiner	0010	1833	04	06	Morning Chronicle	0003
1833	04	07	Examiner	0011	1833	04	02	Morning Chronicle	0004
1833	04	08	Caledonian Mercury	0002	1833	04	05	Morning Chronicle	0002
1833	04	08	Caledonian Mercury	0004	1833	04	02	Belfast News-Letter	0001
1833	04	08	Freeman’s Journal	0004	1833	04	06	Leeds Mercury	0004
1833	04	08	Hampshire/Portsmouth Telegraph	0001	1833	04	02	Morning Chronicle	0004
