RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1822	01	03	Caledonian Mercury	0002	1822	01	01	Morning Chronicle	0002
1822	01	03	Caledonian Mercury	0003	1822	01	02	Morning Chronicle	0004
1822	01	03	Trewman’s Exeter Flying Post	0001	1822	01	02	Morning Chronicle	0001
1822	01	04	Glasgow Herald	0001	1822	01	03	Caledonian Mercury	0002
1822	01	04	Glasgow Herald	0002	1822	01	02	Morning Chronicle	0004
1822	01	04	Glasgow Herald	0004	1822	01	03	Caledonian Mercury	0002
1822	01	04	Liverpool Mercury	0002	1822	01	03	Caledonian Mercury	0003
1822	01	05	Caledonian Mercury	0002	1822	01	02	Morning Chronicle	0002
1822	01	05	Jackson’s Oxford Journal	0001	1822	01	03	Trewman’s Exeter Flying Post	0001
1822	01	05	Jackson’s Oxford Journal	0002	1822	01	02	Morning Chronicle	0003
1822	01	05	Jackson’s Oxford Journal	0004	1822	01	04	Glasgow Herald	0004
1822	01	05	Ipswich Journal	0004	1822	01	04	Glasgow Herald	0004
1822	01	06	Examiner	0005	1822	01	01	Morning Chronicle	0002
1822	01	06	Examiner	0006	1822	01	01	Morning Chronicle	0002
1822	01	06	Examiner	0008	1822	01	03	Morning Chronicle	0003
1822	01	06	Examiner	0014	1822	01	04	Morning Chronicle	0003
1822	01	06	Examiner	0015	1822	01	05	Jackson’s Oxford Journal	0002
1822	01	07	Caledonian Mercury	0002	1822	01	05	Morning Chronicle	0002
1822	01	07	Caledonian Mercury	0003	1822	01	04	Morning Chronicle	0003
1822	01	07	Glasgow Herald	0001	1822	01	05	Caledonian Mercury	0002
1822	01	07	Glasgow Herald	0004	1822	01	05	Jackson’s Oxford Journal	0002
1822	01	08	Morning Chronicle	0003	1822	01	07	Glasgow Herald	0002
1822	01	09	Aberdeen Journal	0002	1822	01	01	Morning Chronicle	0002
1822	01	09	Derby Mercury	0001	1822	01	06	Examiner	0015
1822	01	10	Caledonian Mercury	0002	1822	01	07	Morning Chronicle	0002
