RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1813	06	05	Caledonian Mercury	0002	1813	06	02	Morning Chronicle	0002
1813	06	05	Cobbett’s Weekly Political Register	0010	1813	06	01	Hull Packet	0004
1813	06	07	Caledonian Mercury	0002	1813	06	04	Morning Chronicle	0002
1813	06	07	Caledonian Mercury	0004	1813	06	05	Leeds Mercury	0003
1813	06	08	Hull Packet	0001	1813	06	05	Leeds Mercury	0001
1813	06	08	Hull Packet	0002	1813	06	07	Caledonian Mercury	0004
1813	06	08	Hull Packet	0003	1813	06	07	Caledonian Mercury	0003
1813	06	08	Hull Packet	0004	1813	06	03	Caledonian Mercury	0004
1813	06	10	Caledonian Mercury	0002	1813	06	07	Morning Chronicle	0002
1813	06	10	Derby Mercury	0001	1813	06	07	Caledonian Mercury	0004
1813	06	10	Trewman’s Exeter Flying Post	0002	1813	06	07	Morning Chronicle	0002
1813	06	10	Trewman’s Exeter Flying Post	0004	1813	06	07	Morning Chronicle	0002
1813	06	11	Liverpool Mercury	0002	1813	06	07	Caledonian Mercury	0004
1813	06	11	Liverpool Mercury	0003	1813	06	05	Caledonian Mercury	0004
1813	06	12	Caledonian Mercury	0002	1813	06	10	Morning Chronicle	0002
1813	06	12	Caledonian Mercury	0003	1813	06	10	Morning Chronicle	0003
1813	06	12	Cobbett’s Weekly Political Register	0010	1813	06	10	Caledonian Mercury	0002
1813	06	12	Leeds Mercury	0002	1813	06	10	Derby Mercury	0002
1813	06	14	Caledonian Mercury	0002	1813	06	11	Morning Chronicle	0002
1813	06	15	Hull Packet	0001	1813	06	12	Caledonian Mercury	0002
1813	06	15	Hull Packet	0002	1813	06	12	Caledonian Mercury	0002
1813	06	15	Hull Packet	0004	1813	06	10	Caledonian Mercury	0004
1813	06	16	Morning Chronicle	0003	1813	06	12	Caledonian Mercury	0003
1813	06	17	Caledonian Mercury	0002	1813	06	14	Morning Chronicle	0002
1813	06	17	Caledonian Mercury	0004	1813	06	12	Morning Chronicle	0003
1813	06	17	Derby Mercury	0001	1813	06	15	Hull Packet	0002
1813	06	17	Derby Mercury	0004	1813	06	12	Caledonian Mercury	0002
1813	06	17	Trewman’s Exeter Flying Post	0002	1813	06	12	Caledonian Mercury	0002
1813	06	17	Trewman’s Exeter Flying Post	0004	1813	06	16	Morning Chronicle	0002
1813	06	18	Liverpool Mercury	0001	1813	06	14	Morning Chronicle	0002
1813	06	18	Liverpool Mercury	0002	1813	06	12	Caledonian Mercury	0002
1813	06	18	Liverpool Mercury	0003	1813	06	17	Caledonian Mercury	0004
1813	06	18	Liverpool Mercury	0006	1813	06	12	Leeds Mercury	0003
1813	06	19	Caledonian Mercury	0002	1813	06	16	Morning Chronicle	0002
1813	06	21	Caledonian Mercury	0002	1813	06	18	Morning Chronicle	0002
1813	06	22	Hull Packet	0001	1813	06	15	Morning Chronicle	0003
1813	06	22	Hull Packet	0002	1813	06	16	Morning Chronicle	0003
1813	06	22	Hull Packet	0003	1813	06	21	Caledonian Mercury	0002
1813	06	22	Hull Packet	0004	1813	06	17	Caledonian Mercury	0004
1813	06	23	Aberdeen Journal	0004	1813	06	22	Hull Packet	0004
1813	06	24	Caledonian Mercury	0003	1813	06	23	Morning Chronicle	0003
1813	06	24	Caledonian Mercury	0004	1813	06	21	Morning Chronicle	0002
1813	06	24	Derby Mercury	0002	1813	06	21	Morning Chronicle	0002
1813	06	24	Trewman’s Exeter Flying Post	0004	1813	06	23	Morning Chronicle	0002
1813	06	25	Liverpool Mercury	0003	1813	06	21	Morning Chronicle	0002
1813	06	26	Jackson’s Oxford Journal	0002	1813	06	23	Morning Chronicle	0002
1813	06	26	Ipswich Journal	0002	1813	06	23	Morning Chronicle	0003
1813	06	26	Ipswich Journal	0004	1813	06	24	Caledonian Mercury	0004
1813	06	28	Caledonian Mercury	0002	1813	06	26	Ipswich Journal	0002
1813	06	28	Caledonian Mercury	0004	1813	06	23	Morning Chronicle	0002
1813	06	29	Hull Packet	0001	1813	06	24	Derby Mercury	0002
1813	06	29	Hull Packet	0004	1813	06	28	Caledonian Mercury	0004
1813	06	30	Aberdeen Journal	0004	1813	06	22	Hull Packet	0004
1813	07	01	Caledonian Mercury	0002	1813	06	28	Morning Chronicle	0002
1813	07	01	Caledonian Mercury	0004	1813	06	26	Morning Chronicle	0003
1813	07	01	Derby Mercury	0002	1813	06	29	Morning Chronicle	0002
1813	07	03	Caledonian Mercury	0002	1813	06	30	Morning Chronicle	0003
1813	07	06	Hull Packet	0001	1813	06	28	Morning Chronicle	0002
1813	07	06	Hull Packet	0004	1813	06	26	Morning Chronicle	0002
1813	07	07	Aberdeen Journal	0004	1813	06	25	Morning Chronicle	0003
1813	07	13	Hull Packet	0001	1813	06	05	Leeds Mercury	0001
1813	07	15	Trewman’s Exeter Flying Post	0003	1813	06	29	Hull Packet	0001
1813	08	07	Caledonian Mercury	0003	1813	06	23	Aberdeen Journal	0004
1813	09	25	Jackson’s Oxford Journal	0002	1813	06	22	Hull Packet	0001
1813	10	02	Jackson’s Oxford Journal	0004	1813	06	22	Hull Packet	0001
1813	10	02	Ipswich Journal	0004	1813	06	22	Hull Packet	0001
