RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1820	11	04	Caledonian Mercury	0002	1820	11	03	Liverpool Mercury	0007
1820	11	04	Jackson’s Oxford Journal	0004	1820	11	02	Freeman’s Journal	0004
1820	11	04	Ipswich Journal	0004	1820	11	02	Trewman’s Exeter Flying Post	0003
1820	11	04	Newcastle Courant	0002	1820	11	02	Freeman’s Journal	0004
1820	11	04	Newcastle Courant	0003	1820	11	02	Trewman’s Exeter Flying Post	0001
1820	11	06	Caledonian Mercury	0003	1820	11	04	Newcastle Courant	0004
1820	11	06	Glasgow Herald	0001	1820	11	04	Caledonian Mercury	0002
1820	11	06	Bristol Mercury	0004	1820	11	04	Caledonian Mercury	0002
1820	11	08	Aberdeen Journal	0002	1820	11	02	Caledonian Mercury	0003
1820	11	08	Aberdeen Journal	0004	1820	11	02	Caledonian Mercury	0002
1820	11	09	Caledonian Mercury	0004	1820	11	06	Bristol Mercury	0002
1820	11	09	Trewman’s Exeter Flying Post	0001	1820	11	04	Newcastle Courant	0001
1820	11	09	Trewman’s Exeter Flying Post	0002	1820	11	08	Derby Mercury	0001
1820	11	10	Glasgow Herald	0004	1820	11	06	Caledonian Mercury	0003
1820	11	11	Jackson’s Oxford Journal	0001	1820	11	09	Trewman’s Exeter Flying Post	0001
1820	11	11	Jackson’s Oxford Journal	0004	1820	11	06	Bristol Mercury	0002
1820	11	11	Ipswich Journal	0004	1820	11	09	Trewman’s Exeter Flying Post	0002
1820	11	11	Leeds Mercury	0001	1820	11	09	Trewman’s Exeter Flying Post	0001
1820	11	11	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1820	11	11	Newcastle Courant	0002	1820	11	09	Trewman’s Exeter Flying Post	0002
1820	11	11	Newcastle Courant	0003	1820	11	09	Trewman’s Exeter Flying Post	0001
1820	11	13	Glasgow Herald	0004	1820	11	09	Caledonian Mercury	0003
1820	11	13	Bristol Mercury	0001	1820	11	09	Trewman’s Exeter Flying Post	0003
1820	11	13	Bristol Mercury	0002	1820	11	12	Examiner	0010
1820	11	13	Bristol Mercury	0004	1820	11	11	Caledonian Mercury	0004
1820	11	15	Aberdeen Journal	0002	1820	11	11	Newcastle Courant	0002
1820	11	15	Aberdeen Journal	0004	1820	11	09	Caledonian Mercury	0002
1820	11	16	Caledonian Mercury	0002	1820	11	13	Bristol Mercury	0002
1820	11	16	Trewman’s Exeter Flying Post	0001	1820	11	11	Newcastle Courant	0003
1820	11	16	Trewman’s Exeter Flying Post	0002	1820	11	13	Caledonian Mercury	0002
1820	11	16	Trewman’s Exeter Flying Post	0003	1820	11	15	Freeman’s Journal	0004
1820	11	17	Glasgow Herald	0001	1820	11	16	Caledonian Mercury	0002
1820	11	17	Glasgow Herald	0004	1820	11	16	Caledonian Mercury	0003
1820	11	17	Liverpool Mercury	0002	1820	11	16	Trewman’s Exeter Flying Post	0002
1820	11	17	Liverpool Mercury	0006	1820	11	04	Caledonian Mercury	0003
1820	11	18	Freeman’s Journal	0004	1820	11	16	Caledonian Mercury	0004
1820	11	18	Jackson’s Oxford Journal	0001	1820	11	11	Leeds Mercury	0001
1820	11	18	Jackson’s Oxford Journal	0004	1820	11	16	Caledonian Mercury	0004
1820	11	18	Ipswich Journal	0004	1820	11	16	Caledonian Mercury	0002
1820	11	18	Newcastle Courant	0002	1820	11	16	Trewman’s Exeter Flying Post	0002
1820	11	18	Newcastle Courant	0003	1820	11	09	Trewman’s Exeter Flying Post	0001
1820	11	20	Glasgow Herald	0002	1820	11	18	Caledonian Mercury	0003
1820	11	20	Glasgow Herald	0004	1820	11	18	Caledonian Mercury	0004
1820	11	20	Bristol Mercury	0004	1820	11	11	Newcastle Courant	0003
1820	11	22	Aberdeen Journal	0002	1820	11	18	Caledonian Mercury	0003
1820	11	22	Aberdeen Journal	0004	1820	11	20	Bristol Mercury	0004
1820	11	23	Trewman’s Exeter Flying Post	0002	1820	11	20	Bristol Mercury	0001
1820	11	23	Trewman’s Exeter Flying Post	0003	1820	11	17	Glasgow Herald	0004
1820	11	24	Glasgow Herald	0001	1820	11	23	Trewman’s Exeter Flying Post	0003
1820	11	24	Glasgow Herald	0004	1820	11	23	Caledonian Mercury	0002
1820	11	24	Liverpool Mercury	0002	1820	11	23	Caledonian Mercury	0002
1820	11	25	Caledonian Mercury	0002	1820	11	23	Trewman’s Exeter Flying Post	0004
1820	11	25	Cobbett’s Weekly Political Register	0032	1820	11	04	Freeman’s Journal	0003
1820	11	25	Freeman’s Journal	0002	1820	11	24	Glasgow Herald	0002
1820	11	25	Jackson’s Oxford Journal	0004	1820	11	23	Trewman’s Exeter Flying Post	0002
1820	11	25	Ipswich Journal	0001	1820	11	23	Trewman’s Exeter Flying Post	0002
1820	11	25	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1820	11	25	Newcastle Courant	0002	1820	11	20	Bristol Mercury	0001
1820	11	27	Glasgow Herald	0001	1820	11	25	Freeman’s Journal	0003
1820	11	27	Glasgow Herald	0002	1820	11	25	Jackson’s Oxford Journal	0002
1820	11	27	Glasgow Herald	0004	1820	11	25	Jackson’s Oxford Journal	0002
1820	11	27	Bristol Mercury	0001	1820	11	25	Leeds Mercury	0003
1820	11	27	Bristol Mercury	0004	1820	11	23	Caledonian Mercury	0002
1820	11	28	Freeman’s Journal	0004	1820	11	25	Jackson’s Oxford Journal	0002
1820	11	29	Aberdeen Journal	0003	1820	11	25	Newcastle Courant	0004
1820	11	29	Aberdeen Journal	0004	1820	11	25	Jackson’s Oxford Journal	0004
1820	12	01	Glasgow Herald	0001	1820	11	30	Freeman’s Journal	0003
1820	12	01	Liverpool Mercury	0002	1820	11	27	Bristol Mercury	0001
1820	12	01	Liverpool Mercury	0005	1820	11	09	Trewman’s Exeter Flying Post	0004
1820	12	02	Caledonian Mercury	0004	1820	11	30	Freeman’s Journal	0004
1820	12	02	Ipswich Journal	0002	1820	11	30	Trewman’s Exeter Flying Post	0003
1820	12	02	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1820	12	02	Newcastle Courant	0002	1820	11	27	Glasgow Herald	0002
1820	12	02	Newcastle Courant	0003	1820	11	11	Leeds Mercury	0004
1820	12	03	Examiner	0011	1820	11	30	Freeman’s Journal	0003
1820	12	06	Aberdeen Journal	0002	1820	11	30	Caledonian Mercury	0002
1820	12	06	Aberdeen Journal	0004	1820	11	30	Freeman’s Journal	0003
1820	12	08	Glasgow Herald	0001	1820	11	30	Caledonian Mercury	0003
1820	12	09	Caledonian Mercury	0002	1820	11	30	Freeman’s Journal	0004
1820	12	09	Jackson’s Oxford Journal	0004	1820	11	13	Bristol Mercury	0002
1820	12	11	Bristol Mercury	0001	1820	11	09	Trewman’s Exeter Flying Post	0003
1820	12	16	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1820	12	22	Glasgow Herald	0004	1820	11	09	Trewman’s Exeter Flying Post	0003
1820	12	23	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	01	01	Glasgow Herald	0004	1820	11	25	Jackson’s Oxford Journal	0004
1821	01	13	Ipswich Journal	0004	1820	11	23	Trewman’s Exeter Flying Post	0002
1821	02	08	Trewman’s Exeter Flying Post	0003	1820	11	18	Jackson’s Oxford Journal	0004
1821	02	24	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	03	03	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	03	17	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	03	24	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	05	05	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	05	12	Jackson’s Oxford Journal	0002	1820	11	11	Leeds Mercury	0004
1821	05	12	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	05	19	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	05	26	Leeds Mercury	0004	1820	11	09	Trewman’s Exeter Flying Post	0004
1821	06	09	Leeds Mercury	0004	1820	11	25	Newcastle Courant	0003
