RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1833	11	02	Freeman’s Journal	0004	1833	11	01	Belfast News-Letter	0004
1833	11	02	Preston Chronicle	0001	1833	11	01	Hull Packet	0001
1833	11	02	Preston Chronicle	0003	1833	11	01	Liverpool Mercury	0006
1833	11	02	Preston Chronicle	0004	1833	11	01	Hull Packet	0002
1833	11	02	Bristol Mercury	0001	1833	11	01	Freeman’s Journal	0004
1833	11	02	Manchester Times	0001	1833	11	01	Hull Packet	0001
1833	11	02	Manchester Times	0002	1833	11	01	Freeman’s Journal	0004
1833	11	02	Newcastle Courant	0002	1833	11	01	Hull Packet	0002
1833	11	03	Examiner	0001	1833	11	01	Freeman’s Journal	0004
1833	11	03	Examiner	0003	1833	11	01	Morning Chronicle	0004
1833	11	03	Examiner	0006	1833	11	01	Morning Chronicle	0003
1833	11	03	Examiner	0009	1833	11	02	Preston Chronicle	0002
1833	11	04	Caledonian Mercury	0002	1833	11	01	Morning Chronicle	0004
1833	11	04	Caledonian Mercury	0004	1833	11	02	Preston Chronicle	0004
1833	11	04	Freeman’s Journal	0003	1833	11	01	Liverpool Mercury	0006
1833	11	04	Hampshire/Portsmouth Telegraph	0001	1833	11	02	Manchester Times	0001
1833	11	04	Hampshire/Portsmouth Telegraph	0003	1833	11	02	Ipswich Journal	0002
1833	11	04	Hampshire/Portsmouth Telegraph	0004	1833	11	02	Morning Chronicle	0004
1833	11	04	Morning Chronicle	0003	1833	11	01	Hull Packet	0002
1833	11	05	Freeman’s Journal	0004	1833	11	02	Morning Chronicle	0004
1833	11	05	Belfast News-Letter	0001	1833	11	04	Morning Chronicle	0004
1833	11	05	Belfast News-Letter	0002	1833	11	01	Morning Chronicle	0003
1833	11	05	Belfast News-Letter	0004	1833	11	01	Freeman’s Journal	0004
1833	11	05	Morning Chronicle	0001	1833	11	02	Freeman’s Journal	0003
1833	11	06	Freeman’s Journal	0003	1833	11	03	Examiner	0007
1833	11	06	Freeman’s Journal	0004	1833	11	02	Morning Chronicle	0002
1833	11	06	Aberdeen Journal	0001	1833	11	02	Preston Chronicle	0004
1833	11	06	Derby Mercury	0001	1833	11	02	Manchester Times	0001
1833	11	06	Derby Mercury	0004	1833	11	02	Newcastle Courant	0002
1833	11	06	Morning Chronicle	0002	1833	11	02	Bristol Mercury	0004
1833	11	07	Caledonian Mercury	0002	1833	11	01	Morning Chronicle	0004
