RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1836	10	02	Champion	0003	1836	10	01	Newcastle Courant	0004
1836	10	02	Champion	0004	1836	10	01	Caledonian Mercury	0002
1836	10	02	Champion	0011	1836	10	01	Newcastle Courant	0004
1836	10	02	Champion	0012	1836	10	01	Caledonian Mercury	0002
1836	10	02	Champion	0019	1836	10	01	Newcastle Courant	0004
1836	10	02	Champion	0020	1836	10	01	Caledonian Mercury	0002
1836	10	02	Examiner	0004	1836	10	01	Newcastle Courant	0002
1836	10	02	Examiner	0010	1836	10	01	Manchester Times	0003
1836	10	02	Examiner	0012	1836	10	01	Manchester Times	0004
1836	10	02	Examiner	0015	1836	10	01	Bristol Mercury	0002
1836	10	03	Caledonian Mercury	0001	1836	10	02	Examiner	0015
1836	10	03	Caledonian Mercury	0002	1836	10	02	Examiner	0012
1836	10	03	Champion	0003	1836	10	02	Examiner	0011
1836	10	03	Champion	0004	1836	10	01	Caledonian Mercury	0002
1836	10	03	Champion	0007	1836	10	02	Examiner	0013
1836	10	04	Brighton Patriot	0001	1836	10	01	Bristol Mercury	0001
1836	10	04	Brighton Patriot	0003	1836	10	01	Manchester Times	0001
1836	10	04	Brighton Patriot	0004	1836	10	02	Champion	0013
1836	10	05	Derby Mercury	0001	1836	10	01	Newcastle Courant	0002
1836	10	05	Derby Mercury	0002	1836	10	01	Newcastle Courant	0002
1836	10	05	Derby Mercury	0004	1836	10	04	Belfast News-Letter	0002
1836	10	06	Caledonian Mercury	0001	1836	10	05	Derby Mercury	0004
1836	10	06	Caledonian Mercury	0002	1836	10	02	Examiner	0001
1836	10	06	Caledonian Mercury	0004	1836	10	04	Morning Chronicle	0003
1836	10	07	Hull Packet	0001	1836	10	01	Bristol Mercury	0001
1836	10	07	Hull Packet	0002	1836	10	05	Derby Mercury	0001
1836	10	07	Hull Packet	0004	1836	10	03	Champion	0008
1836	10	08	Caledonian Mercury	0001	1836	10	04	Morning Chronicle	0003
1836	10	08	Caledonian Mercury	0002	1836	10	03	Morning Chronicle	0003
1836	10	08	Caledonian Mercury	0003	1836	10	02	Examiner	0011
1836	10	08	Preston Chronicle	0001	1836	10	05	Derby Mercury	0001
1836	10	08	Preston Chronicle	0002	1836	10	04	Morning Chronicle	0003
1836	10	08	Preston Chronicle	0004	1836	10	03	Champion	0008
1836	10	08	Bristol Mercury	0001	1836	10	02	Examiner	0015
1836	10	08	Bristol Mercury	0002	1836	10	05	Derby Mercury	0001
1836	10	08	Bristol Mercury	0004	1836	10	04	Morning Chronicle	0002
1836	10	08	Ipswich Journal	0001	1836	10	05	Derby Mercury	0001
1836	10	08	Manchester Times	0003	1836	10	04	Morning Chronicle	0003
1836	10	08	Manchester Times	0004	1836	10	02	Examiner	0003
1836	10	08	Newcastle Courant	0002	1836	10	04	Brighton Patriot	0003
1836	10	08	Newcastle Courant	0003	1836	10	05	Derby Mercury	0001
1836	10	09	Champion	0002	1836	10	06	Caledonian Mercury	0001
1836	10	09	Champion	0003	1836	10	01	Manchester Times	0003
1836	10	09	Champion	0004	1836	10	07	Morning Chronicle	0002
1836	10	09	Champion	0010	1836	10	04	Brighton Patriot	0003
1836	10	09	Champion	0011	1836	10	04	Morning Chronicle	0003
1836	10	09	Champion	0012	1836	10	07	Morning Chronicle	0002
1836	10	09	Champion	0013	1836	10	08	Caledonian Mercury	0002
1836	10	09	Champion	0014	1836	10	08	Bristol Mercury	0004
1836	10	09	Champion	0015	1836	10	05	Morning Chronicle	0004
