RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1826	07	03	Glasgow Herald	0001	1826	07	02	Examiner	0006
1826	07	03	Glasgow Herald	0002	1826	07	01	Morning Chronicle	0003
1826	07	03	Glasgow Herald	0004	1826	07	01	Caledonian Mercury	0002
1826	07	03	Bristol Mercury	0004	1826	07	02	Examiner	0006
1826	07	04	Hull Packet	0003	1826	07	02	Examiner	0004
1826	07	05	Aberdeen Journal	0002	1826	07	01	Ipswich Journal	0004
1826	07	05	Derby Mercury	0004	1826	07	03	Caledonian Mercury	0004
1826	07	06	Caledonian Mercury	0001	1826	07	03	Glasgow Herald	0003
1826	07	06	Caledonian Mercury	0002	1826	07	03	Morning Chronicle	0003
1826	07	06	Caledonian Mercury	0004	1826	07	03	Glasgow Herald	0002
1826	07	06	Trewman’s Exeter Flying Post	0002	1826	07	03	Bristol Mercury	0004
1826	07	06	Trewman’s Exeter Flying Post	0003	1826	07	05	Derby Mercury	0004
1826	07	07	Glasgow Herald	0001	1826	07	06	Caledonian Mercury	0002
1826	07	07	Glasgow Herald	0002	1826	07	05	Morning Chronicle	0002
1826	07	07	Glasgow Herald	0003	1826	07	06	Caledonian Mercury	0001
1826	07	07	Glasgow Herald	0004	1826	07	06	Caledonian Mercury	0003
1826	07	07	Morning Chronicle	0002	1826	07	06	Caledonian Mercury	0004
1826	07	08	Caledonian Mercury	0001	1826	07	07	Glasgow Herald	0003
1826	07	08	Caledonian Mercury	0002	1826	07	07	Glasgow Herald	0002
1826	07	08	Caledonian Mercury	0004	1826	07	05	Aberdeen Journal	0003
1826	07	08	Ipswich Journal	0002	1826	07	06	Morning Chronicle	0003
1826	07	08	Ipswich Journal	0004	1826	07	02	Examiner	0004
1826	07	08	Leeds Mercury	0003	1826	07	07	Glasgow Herald	0002
1826	07	09	Examiner	0001	1826	07	05	Morning Chronicle	0002
1826	07	09	Examiner	0003	1826	07	03	Morning Chronicle	0002
1826	07	09	Examiner	0004	1826	07	08	Caledonian Mercury	0004
1826	07	10	Caledonian Mercury	0001	1826	07	03	Glasgow Herald	0003
1826	07	10	Caledonian Mercury	0002	1826	07	08	Ipswich Journal	0002
1826	07	10	Caledonian Mercury	0004	1826	07	05	Morning Chronicle	0002
1826	07	10	Glasgow Herald	0001	1826	07	08	Caledonian Mercury	0002
1826	07	10	Glasgow Herald	0002	1826	07	08	Morning Chronicle	0002
1826	07	10	Glasgow Herald	0003	1826	07	03	Caledonian Mercury	0001
