RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1800	10	07	Hull Packet	0001	1800	10	04	Jackson’s Oxford Journal	0001
1800	10	07	Hull Packet	0003	1800	10	06	Hampshire/Portsmouth Telegraph	0003
1800	10	07	Hull Packet	0004	1800	10	02	Caledonian Mercury	0002
1800	10	09	Derby Mercury	0003	1800	10	04	Jackson’s Oxford Journal	0002
1800	10	09	Trewman’s Exeter Flying Post	0002	1800	10	07	Hull Packet	0003
1800	10	11	Jackson’s Oxford Journal	0004	1800	10	09	Caledonian Mercury	0002
1800	10	13	Aberdeen Journal	0002	1800	10	02	Caledonian Mercury	0002
1800	10	13	Aberdeen Journal	0003	1800	10	02	Caledonian Mercury	0003
1800	10	14	Hull Packet	0001	1800	10	11	Jackson’s Oxford Journal	0001
1800	10	14	Hull Packet	0004	1800	10	09	Caledonian Mercury	0004
1800	10	16	Caledonian Mercury	0002	1800	10	14	Hull Packet	0003
1800	10	16	Trewman’s Exeter Flying Post	0004	1800	10	14	Hull Packet	0004
1800	10	18	Jackson’s Oxford Journal	0004	1800	10	16	Caledonian Mercury	0002
1800	10	18	Ipswich Journal	0004	1800	10	16	Trewman’s Exeter Flying Post	0004
1800	10	20	Caledonian Mercury	0003	1800	10	18	Jackson’s Oxford Journal	0002
1800	10	20	Hampshire/Portsmouth Telegraph	0004	1800	10	18	Caledonian Mercury	0002
1800	10	20	Aberdeen Journal	0002	1800	10	11	Caledonian Mercury	0002
1800	10	20	Aberdeen Journal	0003	1800	10	11	Jackson’s Oxford Journal	0002
1800	10	21	Hull Packet	0001	1800	10	18	Jackson’s Oxford Journal	0002
1800	10	21	Hull Packet	0004	1800	10	18	Caledonian Mercury	0003
1800	10	23	Caledonian Mercury	0002	1800	10	21	Hull Packet	0003
1800	10	23	Trewman’s Exeter Flying Post	0004	1800	10	18	Jackson’s Oxford Journal	0002
1800	10	25	Jackson’s Oxford Journal	0001	1800	10	16	Trewman’s Exeter Flying Post	0004
1800	10	25	Jackson’s Oxford Journal	0004	1800	10	23	Caledonian Mercury	0002
1800	10	25	Ipswich Journal	0001	1800	10	16	Trewman’s Exeter Flying Post	0004
1800	10	27	Hampshire/Portsmouth Telegraph	0004	1800	10	25	Caledonian Mercury	0003
1800	10	27	Aberdeen Journal	0001	1800	10	23	Caledonian Mercury	0001
1800	10	27	Aberdeen Journal	0003	1800	10	20	Caledonian Mercury	0003
1800	10	28	Hull Packet	0001	1800	10	25	Jackson’s Oxford Journal	0002
1800	10	28	Hull Packet	0002	1800	10	25	Jackson’s Oxford Journal	0001
1800	10	28	Hull Packet	0003	1800	10	25	Jackson’s Oxford Journal	0002
1800	10	28	Hull Packet	0004	1800	10	20	Caledonian Mercury	0004
1800	10	30	Caledonian Mercury	0003	1800	10	27	Aberdeen Journal	0004
1800	10	30	Derby Mercury	0003	1800	10	27	Caledonian Mercury	0002
1800	10	30	Trewman’s Exeter Flying Post	0004	1800	10	27	Caledonian Mercury	0002
1800	11	01	Jackson’s Oxford Journal	0001	1800	10	30	Caledonian Mercury	0002
1800	11	01	Jackson’s Oxford Journal	0004	1800	10	30	Trewman’s Exeter Flying Post	0004
1800	11	01	Ipswich Journal	0001	1800	10	30	Trewman’s Exeter Flying Post	0004
1800	11	03	Aberdeen Journal	0002	1800	10	25	Jackson’s Oxford Journal	0002
1800	11	03	Aberdeen Journal	0003	1800	10	30	Trewman’s Exeter Flying Post	0004
1800	11	04	Hull Packet	0002	1800	10	25	Jackson’s Oxford Journal	0001
1800	11	04	Hull Packet	0004	1800	10	30	Caledonian Mercury	0002
1800	11	06	Trewman’s Exeter Flying Post	0004	1800	10	25	Jackson’s Oxford Journal	0002
1800	11	10	Aberdeen Journal	0001	1800	10	23	Caledonian Mercury	0001
1800	11	10	Aberdeen Journal	0002	1800	10	30	Trewman’s Exeter Flying Post	0003
1800	11	10	Aberdeen Journal	0003	1800	10	30	Caledonian Mercury	0001
1800	11	13	Derby Mercury	0003	1800	10	25	Jackson’s Oxford Journal	0001
1800	11	13	Trewman’s Exeter Flying Post	0004	1800	10	25	Jackson’s Oxford Journal	0002
1800	11	22	Jackson’s Oxford Journal	0003	1800	10	28	Hull Packet	0004
1800	12	04	Trewman’s Exeter Flying Post	0004	1800	10	30	Caledonian Mercury	0001
1800	12	25	Derby Mercury	0001	1800	10	28	Hull Packet	0001
1800	12	25	Trewman’s Exeter Flying Post	0004	1800	10	30	Caledonian Mercury	0001
1801	01	10	Jackson’s Oxford Journal	0002	1800	10	30	Caledonian Mercury	0001
1801	01	22	Trewman’s Exeter Flying Post	0003	1800	10	30	Caledonian Mercury	0001
1801	02	26	Derby Mercury	0001	1800	10	21	Hull Packet	0004
1801	02	28	Jackson’s Oxford Journal	0004	1800	10	16	Trewman’s Exeter Flying Post	0004
1801	03	05	Derby Mercury	0003	1800	10	28	Hull Packet	0004
1801	03	05	Trewman’s Exeter Flying Post	0003	1800	10	30	Caledonian Mercury	0001
