PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
413	538	569	1808	05	03	Hull Packet	1808.05.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1808	05	02	Caledonian Mercury	1808.05.02_CaledonianMercury_0002
255	397	395	1808	05	03	Hull Packet	1808.05.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1808	05	01	Examiner	1808.05.01_TheExaminer_0003
242	423	403	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0004	1808	05	03	Morning Chronicle	1808.05.03_TheMorningChronicle_0004
237	354	361	1808	05	05	Caledonian Mercury	1808.05.05_CaledonianMercury_0001	1808	05	02	Caledonian Mercury	1808.05.02_CaledonianMercury_0001
356	518	491	1808	05	05	Caledonian Mercury	1808.05.05_CaledonianMercury_0004	1808	05	02	Caledonian Mercury	1808.05.02_CaledonianMercury_0001
264	386	381	1808	05	05	Derby Mercury	1808.05.05_TheDerbyMercury_0002	1808	05	01	Examiner	1808.05.01_TheExaminer_0015
287	434	434	1808	05	05	Morning Chronicle	1808.05.05_TheMorningChronicle_0001	1808	05	02	Morning Chronicle	1808.05.02_TheMorningChronicle_0001
223	378	387	1808	05	05	Morning Chronicle	1808.05.05_TheMorningChronicle_0004	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0004
395	610	636	1808	05	06	Morning Chronicle	1808.05.06_TheMorningChronicle_0001	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0001
374	573	592	1808	05	06	Morning Chronicle	1808.05.06_TheMorningChronicle_0004	1808	05	05	Morning Chronicle	1808.05.05_TheMorningChronicle_0004
229	333	327	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0001	1808	05	05	Caledonian Mercury	1808.05.05_CaledonianMercury_0001
258	407	401	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0002	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0002
275	395	382	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0004	1808	05	02	Caledonian Mercury	1808.05.02_CaledonianMercury_0001
201	300	297	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0004	1808	05	02	Caledonian Mercury	1808.05.02_CaledonianMercury_0004
451	739	743	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0004	1808	05	04	Aberdeen Journal	1808.05.04_TheAberdeenJournal_0002
476	685	690	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0004	1808	05	05	Caledonian Mercury	1808.05.05_CaledonianMercury_0004
517	734	759	1808	05	07	Jackson’s Oxford Journal	1808.05.07_Jackson'sOxfordJournal_0002	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0002
266	385	400	1808	05	07	Jackson’s Oxford Journal	1808.05.07_Jackson'sOxfordJournal_0002	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0002
261	360	362	1808	05	07	Jackson’s Oxford Journal	1808.05.07_Jackson'sOxfordJournal_0004	1808	05	05	Derby Mercury	1808.05.05_TheDerbyMercury_0002
262	438	432	1808	05	07	Morning Chronicle	1808.05.07_TheMorningChronicle_0003	1808	05	02	Caledonian Mercury	1808.05.02_CaledonianMercury_0004
213	298	310	1808	05	08	Examiner	1808.05.08_TheExaminer_0002	1808	05	03	Morning Chronicle	1808.05.03_TheMorningChronicle_0003
402	509	532	1808	05	08	Examiner	1808.05.08_TheExaminer_0008	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0002
240	352	367	1808	05	08	Examiner	1808.05.08_TheExaminer_0008	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0002
233	333	335	1808	05	08	Examiner	1808.05.08_TheExaminer_0008	1808	05	07	Jackson’s Oxford Journal	1808.05.07_Jackson'sOxfordJournal_0002
209	269	280	1808	05	08	Examiner	1808.05.08_TheExaminer_0016	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0003
332	537	532	1808	05	09	Caledonian Mercury	1808.05.09_CaledonianMercury_0001	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0001
223	322	300	1808	05	09	Caledonian Mercury	1808.05.09_CaledonianMercury_0002	1808	05	08	Examiner	1808.05.08_TheExaminer_0004
227	351	341	1808	05	09	Caledonian Mercury	1808.05.09_CaledonianMercury_0002	1808	05	08	Examiner	1808.05.08_TheExaminer_0007
236	362	368	1808	05	09	Hampshire/Portsmouth Telegraph	1808.05.09_HampshireTelegraphandSussexChronicleetc_0004	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0002
285	432	445	1808	05	09	Hampshire/Portsmouth Telegraph	1808.05.09_HampshireTelegraphandSussexChronicleetc_0004	1808	05	07	Caledonian Mercury	1808.05.07_CaledonianMercury_0002
271	383	386	1808	05	09	Hampshire/Portsmouth Telegraph	1808.05.09_HampshireTelegraphandSussexChronicleetc_0004	1808	05	07	Jackson’s Oxford Journal	1808.05.07_Jackson'sOxfordJournal_0002
244	359	352	1808	05	09	Hampshire/Portsmouth Telegraph	1808.05.09_HampshireTelegraphandSussexChronicleetc_0004	1808	05	08	Examiner	1808.05.08_TheExaminer_0008
202	299	300	1808	05	09	Morning Chronicle	1808.05.09_TheMorningChronicle_0002	1808	05	02	Morning Chronicle	1808.05.02_TheMorningChronicle_0001
302	457	442	1808	05	09	Morning Chronicle	1808.05.09_TheMorningChronicle_0002	1808	05	08	Examiner	1808.05.08_TheExaminer_0009
279	342	350	1808	05	10	Hull Packet	1808.05.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1808	05	03	Hull Packet	1808.05.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
220	274	282	1808	05	10	Hull Packet	1808.05.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1808	05	04	Morning Chronicle	1808.05.04_TheMorningChronicle_0002
