PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
375	621	641	1814	02	03	Trewman’s Exeter Flying Post	1814.02.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1814	02	01	Hull Packet	1814.02.01_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
560	863	882	1814	02	03	Trewman’s Exeter Flying Post	1814.02.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1814	02	03	Caledonian Mercury	1814.02.03_CaledonianMercury_0002
390	562	554	1814	02	04	Liverpool Mercury	1814.02.04_LiverpoolMercuryetc_0003	1814	02	03	Caledonian Mercury	1814.02.03_CaledonianMercury_0002
333	442	441	1814	02	04	Liverpool Mercury	1814.02.04_LiverpoolMercuryetc_0003	1814	02	03	Caledonian Mercury	1814.02.03_CaledonianMercury_0004
270	423	424	1814	02	04	Morning Chronicle	1814.02.04_TheMorningChronicle_0002	1814	02	03	Morning Chronicle	1814.02.03_TheMorningChronicle_0001
210	318	309	1814	02	05	Caledonian Mercury	1814.02.05_CaledonianMercury_0002	1814	02	01	Morning Chronicle	1814.02.01_TheMorningChronicle_0003
245	397	390	1814	02	05	Caledonian Mercury	1814.02.05_CaledonianMercury_0002	1814	02	03	Trewman’s Exeter Flying Post	1814.02.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
253	397	410	1814	02	05	Jackson’s Oxford Journal	1814.02.05_Jackson'sOxfordJournal_0002	1814	02	03	Morning Chronicle	1814.02.03_TheMorningChronicle_0002
299	494	484	1814	02	05	Jackson’s Oxford Journal	1814.02.05_Jackson'sOxfordJournal_0003	1814	02	04	Morning Chronicle	1814.02.04_TheMorningChronicle_0002
214	369	366	1814	02	05	Ipswich Journal	1814.02.05_TheIpswichJournal_0002	1814	02	05	Jackson’s Oxford Journal	1814.02.05_Jackson'sOxfordJournal_0002
277	451	445	1814	02	05	Ipswich Journal	1814.02.05_TheIpswichJournal_0004	1814	02	05	Caledonian Mercury	1814.02.05_CaledonianMercury_0002
386	594	576	1814	02	05	Leeds Mercury	1814.02.05_TheLeedsMercury_0004	1814	02	03	Caledonian Mercury	1814.02.03_CaledonianMercury_0003
214	337	339	1814	02	05	Morning Chronicle	1814.02.05_TheMorningChronicle_0002	1814	02	03	Morning Chronicle	1814.02.03_TheMorningChronicle_0001
256	358	361	1814	02	05	Morning Chronicle	1814.02.05_TheMorningChronicle_0002	1814	02	04	Morning Chronicle	1814.02.04_TheMorningChronicle_0002
1738	2381	2310	1814	02	07	Caledonian Mercury	1814.02.07_CaledonianMercury_0002	1814	02	04	Morning Chronicle	1814.02.04_TheMorningChronicle_0002
202	289	290	1814	02	07	Caledonian Mercury	1814.02.07_CaledonianMercury_0003	1814	02	05	Morning Chronicle	1814.02.05_TheMorningChronicle_0002
954	1329	1372	1814	02	08	Hull Packet	1814.02.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1814	02	01	Hull Packet	1814.02.01_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001
241	345	339	1814	02	08	Hull Packet	1814.02.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1814	02	03	Morning Chronicle	1814.02.03_TheMorningChronicle_0004
228	370	358	1814	02	08	Hull Packet	1814.02.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1814	02	05	Ipswich Journal	1814.02.05_TheIpswichJournal_0004
439	612	600	1814	02	08	Hull Packet	1814.02.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1814	02	05	Caledonian Mercury	1814.02.05_CaledonianMercury_0003
357	547	542	1814	02	08	Hull Packet	1814.02.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1814	02	05	Caledonian Mercury	1814.02.05_CaledonianMercury_0002
230	385	403	1814	02	08	Morning Chronicle	1814.02.08_TheMorningChronicle_0001	1814	02	03	Morning Chronicle	1814.02.03_TheMorningChronicle_0001
219	350	345	1814	02	08	Morning Chronicle	1814.02.08_TheMorningChronicle_0002	1814	02	03	Morning Chronicle	1814.02.03_TheMorningChronicle_0001
249	370	365	1814	02	08	Morning Chronicle	1814.02.08_TheMorningChronicle_0002	1814	02	04	Morning Chronicle	1814.02.04_TheMorningChronicle_0002
