PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
211	342	352	1801	03	02	Hampshire/Portsmouth Telegraph	1801.03.02_PortsmouthTelegraphorMottley'sNavalandMilitaryJournal_0006	1801	03	02	Caledonian Mercury	1801.03.02_CaledonianMercury_0004
394	600	610	1801	03	02	Morning Chronicle	1801.03.02_TheMorningChronicle_0002	1801	03	02	Hampshire/Portsmouth Telegraph	1801.03.02_PortsmouthTelegraphorMottley'sNavalandMilitaryJournal_0008
390	676	672	1801	03	03	Morning Chronicle	1801.03.03_TheMorningChronicle_0004	1801	03	02	Morning Chronicle	1801.03.02_TheMorningChronicle_0004
901	1284	1268	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0001	1801	03	02	Caledonian Mercury	1801.03.02_CaledonianMercury_0001
972	1408	1413	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0002	1801	03	02	Hampshire/Portsmouth Telegraph	1801.03.02_PortsmouthTelegraphorMottley'sNavalandMilitaryJournal_0008
893	1394	1404	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0002	1801	03	02	Morning Chronicle	1801.03.02_TheMorningChronicle_0002
398	626	629	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0002	1801	03	03	Morning Chronicle	1801.03.03_TheMorningChronicle_0002
436	605	600	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0003	1801	03	03	Morning Chronicle	1801.03.03_TheMorningChronicle_0003
385	566	535	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0004	1801	03	02	Caledonian Mercury	1801.03.02_CaledonianMercury_0001
242	356	366	1801	03	05	Derby Mercury	1801.03.05_TheDerbyMercury_0002	1801	03	05	Caledonian Mercury	1801.03.05_CaledonianMercury_0002
421	638	646	1801	03	05	Derby Mercury	1801.03.05_TheDerbyMercury_0003	1801	03	02	Caledonian Mercury	1801.03.02_CaledonianMercury_0003
