PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
256	382	402	1831	01	01	Freeman’s Journal	1831.01.01_Freeman'sJournalandDailyCommercialAdvertiser_0004	1831	01	01	Caledonian Mercury	1831.01.01_CaledonianMercury_0002
335	529	518	1831	01	01	Preston Chronicle	1831.01.01_PrestonChronicle_0004	1831	01	01	Cobbett’s Weekly Political Register	1831.01.01_Cobbett'sWeeklyPoliticalRegister_0027
509	654	659	1831	01	01	Preston Chronicle	1831.01.01_PrestonChronicle_0004	1831	01	01	Cobbett’s Weekly Political Register	1831.01.01_Cobbett'sWeeklyPoliticalRegister_0028
298	352	375	1831	01	01	Morning Chronicle	1831.01.01_TheMorningChronicle_0004	1831	01	01	Morning Chronicle	1831.01.01_TheMorningChronicle_0002
416	506	522	1831	01	01	Newcastle Courant	1831.01.01_TheNewcastleCourantetc_0001	1831	01	01	Cobbett’s Weekly Political Register	1831.01.01_Cobbett'sWeeklyPoliticalRegister_0025
311	546	521	1831	01	01	Newcastle Courant	1831.01.01_TheNewcastleCourantetc_0002	1831	01	01	Preston Chronicle	1831.01.01_PrestonChronicle_0001
260	372	372	1831	01	01	Newcastle Courant	1831.01.01_TheNewcastleCourantetc_0002	1831	01	01	Preston Chronicle	1831.01.01_PrestonChronicle_0002
224	344	349	1831	01	01	Newcastle Courant	1831.01.01_TheNewcastleCourantetc_0003	1831	01	01	Newcastle Courant	1831.01.01_TheNewcastleCourantetc_0001
290	491	498	1831	01	03	Caledonian Mercury	1831.01.03_CaledonianMercury_0002	1831	01	01	Morning Chronicle	1831.01.01_TheMorningChronicle_0001
251	395	391	1831	01	03	Freeman’s Journal	1831.01.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	01	01	Freeman’s Journal	1831.01.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
210	323	325	1831	01	04	Freeman’s Journal	1831.01.04_Freeman'sJournalandDailyCommercialAdvertiser_0004	1831	01	01	Cobbett’s Weekly Political Register	1831.01.01_Cobbett'sWeeklyPoliticalRegister_0017
225	326	328	1831	01	04	Bristol Mercury	1831.01.04_TheBristolMercury_0004	1831	01	01	Cobbett’s Weekly Political Register	1831.01.01_Cobbett'sWeeklyPoliticalRegister_0018
428	616	628	1831	01	04	Morning Chronicle	1831.01.04_TheMorningChronicle_0001	1831	01	01	Caledonian Mercury	1831.01.01_CaledonianMercury_0003
402	616	594	1831	01	04	Morning Chronicle	1831.01.04_TheMorningChronicle_0004	1831	01	03	Freeman’s Journal	1831.01.03_Freeman'sJournalandDailyCommercialAdvertiser_0002
256	411	388	1831	01	05	Freeman’s Journal	1831.01.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	01	01	Freeman’s Journal	1831.01.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
392	570	544	1831	01	05	Freeman’s Journal	1831.01.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	01	03	Freeman’s Journal	1831.01.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
354	571	585	1831	01	05	Freeman’s Journal	1831.01.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	01	04	Freeman’s Journal	1831.01.04_Freeman'sJournalandDailyCommercialAdvertiser_0001
265	373	383	1831	01	05	Freeman’s Journal	1831.01.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1831	01	03	Morning Chronicle	1831.01.03_TheMorningChronicle_0004
