PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
225	359	357	1813	06	03	Trewman’s Exeter Flying Post	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Caledonian Mercury	1813.06.03_CaledonianMercury_0004
381	621	619	1813	06	05	Caledonian Mercury	1813.06.05_CaledonianMercury_0002	1813	06	02	Morning Chronicle	1813.06.02_TheMorningChronicle_0002
405	542	557	1813	06	05	Cobbett’s Weekly Political Register	1813.06.05_Cobbett'sWeeklyPoliticalRegister_0010	1813	06	01	Hull Packet	1813.06.01_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004
212	337	343	1813	06	05	Ipswich Journal	1813.06.05_TheIpswichJournal_0004	1813	06	05	Caledonian Mercury	1813.06.05_CaledonianMercury_0002
207	345	327	1813	06	05	Leeds Mercury	1813.06.05_TheLeedsMercury_0002	1813	06	05	Caledonian Mercury	1813.06.05_CaledonianMercury_0002
207	325	329	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0002	1813	06	04	Morning Chronicle	1813.06.04_TheMorningChronicle_0002
521	890	872	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0004	1813	06	03	Morning Chronicle	1813.06.03_TheMorningChronicle_0002
225	350	335	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0004	1813	06	05	Cobbett’s Weekly Political Register	1813.06.05_Cobbett'sWeeklyPoliticalRegister_0014
854	1378	1391	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0004	1813	06	05	Leeds Mercury	1813.06.05_TheLeedsMercury_0003
216	357	363	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1813	06	05	Leeds Mercury	1813.06.05_TheLeedsMercury_0001
266	367	370	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	01	Hull Packet	1813.06.01_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
299	470	468	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	02	Morning Chronicle	1813.06.02_TheMorningChronicle_0002
312	511	517	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	03	Morning Chronicle	1813.06.03_TheMorningChronicle_0002
559	701	708	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	05	Caledonian Mercury	1813.06.05_CaledonianMercury_0002
218	350	375	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	05	Leeds Mercury	1813.06.05_TheLeedsMercury_0002
835	1337	1369	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	05	Leeds Mercury	1813.06.05_TheLeedsMercury_0003
1152	1556	1607	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0004
383	513	507	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0003
580	836	828	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1813	06	03	Caledonian Mercury	1813.06.03_CaledonianMercury_0004
226	373	378	1813	06	08	Hull Packet	1813.06.08_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1813	06	03	Trewman’s Exeter Flying Post	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
388	655	654	1813	06	08	Morning Chronicle	1813.06.08_TheMorningChronicle_0003	1813	06	05	Morning Chronicle	1813.06.05_TheMorningChronicle_0004
886	1182	1188	1813	06	10	Caledonian Mercury	1813.06.10_CaledonianMercury_0002	1813	06	07	Morning Chronicle	1813.06.07_TheMorningChronicle_0002
214	339	353	1813	06	10	Derby Mercury	1813.06.10_TheDerbyMercury_0001	1813	06	03	Derby Mercury	1813.06.03_TheDerbyMercury_0001
207	354	345	1813	06	10	Derby Mercury	1813.06.10_TheDerbyMercury_0001	1813	06	04	Morning Chronicle	1813.06.04_TheMorningChronicle_0002
300	468	472	1813	06	10	Derby Mercury	1813.06.10_TheDerbyMercury_0001	1813	06	07	Caledonian Mercury	1813.06.07_CaledonianMercury_0004
430	703	677	1813	06	10	Derby Mercury	1813.06.10_TheDerbyMercury_0001	1813	06	10	Caledonian Mercury	1813.06.10_CaledonianMercury_0004
449	717	708	1813	06	10	Morning Chronicle	1813.06.10_TheMorningChronicle_0003	1813	06	08	Morning Chronicle	1813.06.08_TheMorningChronicle_0003
457	717	704	1813	06	10	Trewman’s Exeter Flying Post	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1813	06	03	Trewman’s Exeter Flying Post	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
281	455	436	1813	06	10	Trewman’s Exeter Flying Post	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Trewman’s Exeter Flying Post	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
884	1379	1336	1813	06	10	Trewman’s Exeter Flying Post	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Trewman’s Exeter Flying Post	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
999	1590	1562	1813	06	10	Trewman’s Exeter Flying Post	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	03	Trewman’s Exeter Flying Post	1813.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
423	654	652	1813	06	10	Trewman’s Exeter Flying Post	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	07	Morning Chronicle	1813.06.07_TheMorningChronicle_0002
385	612	614	1813	06	10	Trewman’s Exeter Flying Post	1813.06.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	06	10	Caledonian Mercury	1813.06.10_CaledonianMercury_0002
