PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
259	383	389	1826	03	03	Glasgow Herald	1826.03.03_GlasgowHerald_0002	1826	03	02	Caledonian Mercury	1826.03.02_CaledonianMercury_0002
232	288	302	1826	03	03	Glasgow Herald	1826.03.03_GlasgowHerald_0004	1826	03	01	Derby Mercury	1826.03.01_TheDerbyMercury_0002
252	343	369	1826	03	03	Glasgow Herald	1826.03.03_GlasgowHerald_0004	1826	03	02	Caledonian Mercury	1826.03.02_CaledonianMercury_0004
307	471	479	1826	03	04	Caledonian Mercury	1826.03.04_CaledonianMercury_0001	1826	03	02	Caledonian Mercury	1826.03.02_CaledonianMercury_0001
215	301	304	1826	03	04	Newcastle Courant	1826.03.04_TheNewcastleCourantetc_0001	1826	03	04	Ipswich Journal	1826.03.04_TheIpswichJournal_0001
377	464	471	1826	03	05	Examiner	1826.03.05_TheExaminer_0005	1826	03	02	Morning Chronicle	1826.03.02_TheMorningChronicle_0003
209	295	293	1826	03	06	Caledonian Mercury	1826.03.06_CaledonianMercury_0001	1826	03	02	Caledonian Mercury	1826.03.02_CaledonianMercury_0004
282	397	378	1826	03	06	Caledonian Mercury	1826.03.06_CaledonianMercury_0002	1826	03	02	Morning Chronicle	1826.03.02_TheMorningChronicle_0002
200	265	266	1826	03	06	Caledonian Mercury	1826.03.06_CaledonianMercury_0003	1826	03	02	Caledonian Mercury	1826.03.02_CaledonianMercury_0003
268	341	358	1826	03	06	Glasgow Herald	1826.03.06_GlasgowHerald_0002	1826	03	04	Caledonian Mercury	1826.03.04_CaledonianMercury_0003
377	528	541	1826	03	06	Glasgow Herald	1826.03.06_GlasgowHerald_0003	1826	03	03	Glasgow Herald	1826.03.03_GlasgowHerald_0003
251	333	342	1826	03	06	Glasgow Herald	1826.03.06_GlasgowHerald_0004	1826	03	02	Caledonian Mercury	1826.03.02_CaledonianMercury_0004
340	495	491	1826	03	06	Glasgow Herald	1826.03.06_GlasgowHerald_0004	1826	03	03	Glasgow Herald	1826.03.03_GlasgowHerald_0004
331	420	414	1826	03	06	Glasgow Herald	1826.03.06_GlasgowHerald_0004	1826	03	05	Examiner	1826.03.05_TheExaminer_0006
211	319	325	1826	03	06	Hampshire/Portsmouth Telegraph	1826.03.06_HampshireTelegraphandSussexChronicleetc_0001	1826	03	01	Morning Chronicle	1826.03.01_TheMorningChronicle_0004
246	350	361	1826	03	06	Hampshire/Portsmouth Telegraph	1826.03.06_HampshireTelegraphandSussexChronicleetc_0001	1826	03	04	Ipswich Journal	1826.03.04_TheIpswichJournal_0001
382	537	542	1826	03	06	Hampshire/Portsmouth Telegraph	1826.03.06_HampshireTelegraphandSussexChronicleetc_0001	1826	03	04	Newcastle Courant	1826.03.04_TheNewcastleCourantetc_0001
407	649	612	1826	03	06	Hampshire/Portsmouth Telegraph	1826.03.06_HampshireTelegraphandSussexChronicleetc_0002	1826	03	02	Morning Chronicle	1826.03.02_TheMorningChronicle_0003
384	576	583	1826	03	06	Hampshire/Portsmouth Telegraph	1826.03.06_HampshireTelegraphandSussexChronicleetc_0002	1826	03	06	Caledonian Mercury	1826.03.06_CaledonianMercury_0004
