PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
218	299	307	1818	08	03	Caledonian Mercury	1818.08.03_CaledonianMercury_0003	1818	08	01	Caledonian Mercury	1818.08.01_CaledonianMercury_0002
204	346	371	1818	08	04	Hull Packet	1818.08.04_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	08	03	Hampshire/Portsmouth Telegraph	1818.08.03_HampshireTelegraphandSussexChronicleetc_0002
287	471	472	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0004	1818	08	01	Morning Chronicle	1818.08.01_TheMorningChronicle_0004
250	395	407	1818	08	05	Morning Chronicle	1818.08.05_TheMorningChronicle_0002	1818	08	03	Morning Chronicle	1818.08.03_TheMorningChronicle_0002
776	1295	1284	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0002	1818	08	03	Morning Chronicle	1818.08.03_TheMorningChronicle_0003
253	398	403	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0004	1818	08	03	Morning Chronicle	1818.08.03_TheMorningChronicle_0002
1240	1825	1766	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0004	1818	08	05	Morning Chronicle	1818.08.05_TheMorningChronicle_0003
233	396	400	1818	08	06	Trewman’s Exeter Flying Post	1818.08.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1818	08	01	Ipswich Journal	1818.08.01_TheIpswichJournal_0001
283	389	404	1818	08	06	Trewman’s Exeter Flying Post	1818.08.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1818	08	03	Caledonian Mercury	1818.08.03_CaledonianMercury_0003
478	623	640	1818	08	06	Trewman’s Exeter Flying Post	1818.08.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0002
203	295	304	1818	08	07	Liverpool Mercury	1818.08.07_LiverpoolMercuryetc_0002	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0004
529	814	817	1818	08	07	Morning Chronicle	1818.08.07_TheMorningChronicle_0001	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0001
725	946	944	1818	08	07	Morning Chronicle	1818.08.07_TheMorningChronicle_0002	1818	08	05	Morning Chronicle	1818.08.05_TheMorningChronicle_0002
207	320	329	1818	08	07	Morning Chronicle	1818.08.07_TheMorningChronicle_0002	1818	08	06	Morning Chronicle	1818.08.06_TheMorningChronicle_0002
677	1032	1034	1818	08	07	Morning Chronicle	1818.08.07_TheMorningChronicle_0004	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0004
398	570	567	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0001	1818	08	01	Caledonian Mercury	1818.08.01_CaledonianMercury_0003
322	473	446	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0002	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0003
229	344	331	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0003	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0003
253	346	331	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0004	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0001
218	352	353	1818	08	08	Jackson’s Oxford Journal	1818.08.08_Jackson'sOxfordJournal_0001	1818	08	01	Jackson’s Oxford Journal	1818.08.01_Jackson'sOxfordJournal_0002
295	529	514	1818	08	08	Jackson’s Oxford Journal	1818.08.08_Jackson'sOxfordJournal_0001	1818	08	01	Jackson’s Oxford Journal	1818.08.01_Jackson'sOxfordJournal_0004
239	395	398	1818	08	08	Jackson’s Oxford Journal	1818.08.08_Jackson'sOxfordJournal_0002	1818	08	01	Jackson’s Oxford Journal	1818.08.01_Jackson'sOxfordJournal_0002
228	391	392	1818	08	08	Jackson’s Oxford Journal	1818.08.08_Jackson'sOxfordJournal_0004	1818	08	06	Trewman’s Exeter Flying Post	1818.08.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
450	758	758	1818	08	08	Morning Chronicle	1818.08.08_TheMorningChronicle_0001	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0001
405	688	677	1818	08	08	Morning Chronicle	1818.08.08_TheMorningChronicle_0004	1818	08	01	Morning Chronicle	1818.08.01_TheMorningChronicle_0004
781	1243	1254	1818	08	10	Caledonian Mercury	1818.08.10_CaledonianMercury_0001	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0001
487	647	621	1818	08	10	Caledonian Mercury	1818.08.10_CaledonianMercury_0002	1818	08	07	Morning Chronicle	1818.08.07_TheMorningChronicle_0002
241	404	393	1818	08	11	Hull Packet	1818.08.11_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	08	04	Hull Packet	1818.08.04_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001
218	304	319	1818	08	11	Hull Packet	1818.08.11_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0002
568	930	955	1818	08	11	Hull Packet	1818.08.11_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1818	08	03	Morning Chronicle	1818.08.03_TheMorningChronicle_0003
1514	2324	2394	1818	08	11	Hull Packet	1818.08.11_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0002
314	415	417	1818	08	11	Hull Packet	1818.08.11_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1818	08	06	Trewman’s Exeter Flying Post	1818.08.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
283	470	492	1818	08	11	Morning Chronicle	1818.08.11_TheMorningChronicle_0001	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0001
318	540	550	1818	08	11	Morning Chronicle	1818.08.11_TheMorningChronicle_0001	1818	08	07	Morning Chronicle	1818.08.07_TheMorningChronicle_0001
321	552	540	1818	08	11	Morning Chronicle	1818.08.11_TheMorningChronicle_0004	1818	08	04	Morning Chronicle	1818.08.04_TheMorningChronicle_0004
302	555	560	1818	08	12	Morning Chronicle	1818.08.12_TheMorningChronicle_0001	1818	08	08	Morning Chronicle	1818.08.08_TheMorningChronicle_0001
232	397	399	1818	08	12	Morning Chronicle	1818.08.12_TheMorningChronicle_0001	1818	08	10	Morning Chronicle	1818.08.10_TheMorningChronicle_0001
228	399	391	1818	08	12	Morning Chronicle	1818.08.12_TheMorningChronicle_0004	1818	08	01	Morning Chronicle	1818.08.01_TheMorningChronicle_0004
517	879	880	1818	08	12	Morning Chronicle	1818.08.12_TheMorningChronicle_0004	1818	08	08	Morning Chronicle	1818.08.08_TheMorningChronicle_0004
205	357	343	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0001	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0001
496	814	772	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0001	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0003
434	698	692	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0001	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0001
767	1264	1241	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0002	1818	08	10	Morning Chronicle	1818.08.10_TheMorningChronicle_0004
259	392	385	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0003	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0001
916	1227	1212	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0003	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0003
205	330	338	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0003	1818	08	08	Caledonian Mercury	1818.08.08_CaledonianMercury_0001
609	1033	985	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0004	1818	08	06	Caledonian Mercury	1818.08.06_CaledonianMercury_0004
521	692	674	1818	08	13	Caledonian Mercury	1818.08.13_CaledonianMercury_0004	1818	08	10	Morning Chronicle	1818.08.10_TheMorningChronicle_0003
