PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
225	335	327	1826	08	03	Caledonian Mercury	1826.08.03_CaledonianMercury_0001	1826	08	02	Derby Mercury	1826.08.02_TheDerbyMercury_0001
625	771	768	1826	08	04	Glasgow Herald	1826.08.04_GlasgowHerald_0001	1826	08	01	Morning Chronicle	1826.08.01_TheMorningChronicle_0004
319	485	472	1826	08	04	Glasgow Herald	1826.08.04_GlasgowHerald_0001	1826	08	03	Caledonian Mercury	1826.08.03_CaledonianMercury_0001
393	551	567	1826	08	04	Glasgow Herald	1826.08.04_GlasgowHerald_0004	1826	08	03	Caledonian Mercury	1826.08.03_CaledonianMercury_0002
419	655	668	1826	08	05	Caledonian Mercury	1826.08.05_CaledonianMercury_0001	1826	08	04	Glasgow Herald	1826.08.04_GlasgowHerald_0003
202	233	227	1826	08	05	Caledonian Mercury	1826.08.05_CaledonianMercury_0002	1826	08	04	Morning Chronicle	1826.08.04_TheMorningChronicle_0001
398	553	551	1826	08	05	Caledonian Mercury	1826.08.05_CaledonianMercury_0003	1826	08	04	Glasgow Herald	1826.08.04_GlasgowHerald_0004
232	326	321	1826	08	05	Caledonian Mercury	1826.08.05_CaledonianMercury_0004	1826	08	01	Hull Packet	1826.08.01_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001
471	648	645	1826	08	05	Caledonian Mercury	1826.08.05_CaledonianMercury_0004	1826	08	02	Morning Chronicle	1826.08.02_TheMorningChronicle_0003
230	277	298	1826	08	05	Ipswich Journal	1826.08.05_TheIpswichJournal_0002	1826	08	03	Caledonian Mercury	1826.08.03_CaledonianMercury_0004
278	346	346	1826	08	05	Ipswich Journal	1826.08.05_TheIpswichJournal_0002	1826	08	04	Morning Chronicle	1826.08.04_TheMorningChronicle_0002
225	328	331	1826	08	05	Ipswich Journal	1826.08.05_TheIpswichJournal_0004	1826	08	01	Morning Chronicle	1826.08.01_TheMorningChronicle_0004
219	307	305	1826	08	05	Ipswich Journal	1826.08.05_TheIpswichJournal_0004	1826	08	02	Morning Chronicle	1826.08.02_TheMorningChronicle_0003
249	309	317	1826	08	05	Ipswich Journal	1826.08.05_TheIpswichJournal_0004	1826	08	03	Caledonian Mercury	1826.08.03_CaledonianMercury_0002
336	502	526	1826	08	05	Leeds Mercury	1826.08.05_TheLeedsMercury_0001	1826	08	04	Liverpool Mercury	1826.08.04_LiverpoolMercuryetc_0003
