PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
348	483	480	1827	07	02	Morning Chronicle	1827.07.02_TheMorningChronicle_0002	1827	07	02	Hampshire/Portsmouth Telegraph	1827.07.02_HampshireTelegraphandSussexChronicleetc_0004
293	452	468	1827	07	03	Hull Packet	1827.07.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1827	07	02	Caledonian Mercury	1827.07.02_CaledonianMercury_0002
246	359	345	1827	07	04	Derby Mercury	1827.07.04_TheDerbyMercury_0002	1827	07	03	Morning Chronicle	1827.07.03_TheMorningChronicle_0002
309	416	401	1827	07	04	Derby Mercury	1827.07.04_TheDerbyMercury_0002	1827	07	03	Morning Chronicle	1827.07.03_TheMorningChronicle_0003
293	376	363	1827	07	04	Derby Mercury	1827.07.04_TheDerbyMercury_0004	1827	07	01	Examiner	1827.07.01_TheExaminer_0004
226	355	373	1827	07	05	Caledonian Mercury	1827.07.05_CaledonianMercury_0001	1827	07	02	Caledonian Mercury	1827.07.02_CaledonianMercury_0001
380	528	510	1827	07	06	Liverpool Mercury	1827.07.06_LiverpoolMercuryetc_0002	1827	07	01	Examiner	1827.07.01_TheExaminer_0007
289	403	401	1827	07	06	Liverpool Mercury	1827.07.06_LiverpoolMercuryetc_0002	1827	07	04	Derby Mercury	1827.07.04_TheDerbyMercury_0002
358	548	546	1827	07	07	Caledonian Mercury	1827.07.07_CaledonianMercury_0001	1827	07	02	Caledonian Mercury	1827.07.02_CaledonianMercury_0001
218	355	349	1827	07	07	Caledonian Mercury	1827.07.07_CaledonianMercury_0002	1827	07	06	Liverpool Mercury	1827.07.06_LiverpoolMercuryetc_0008
245	339	340	1827	07	07	Caledonian Mercury	1827.07.07_CaledonianMercury_0004	1827	07	02	Bristol Mercury	1827.07.02_TheBristolMercury_0002
383	532	539	1827	07	07	Ipswich Journal	1827.07.07_TheIpswichJournal_0004	1827	07	04	Derby Mercury	1827.07.04_TheDerbyMercury_0002
538	805	812	1827	07	07	Ipswich Journal	1827.07.07_TheIpswichJournal_0004	1827	07	04	Derby Mercury	1827.07.04_TheDerbyMercury_0004
219	332	336	1827	07	07	Ipswich Journal	1827.07.07_TheIpswichJournal_0004	1827	07	06	Liverpool Mercury	1827.07.06_LiverpoolMercuryetc_0003
215	311	304	1827	07	07	Ipswich Journal	1827.07.07_TheIpswichJournal_0004	1827	07	07	Caledonian Mercury	1827.07.07_CaledonianMercury_0004
256	436	429	1827	07	07	Leeds Mercury	1827.07.07_TheLeedsMercury_0002	1827	07	01	Examiner	1827.07.01_TheExaminer_0007
225	300	309	1827	07	07	Morning Chronicle	1827.07.07_TheMorningChronicle_0003	1827	07	07	Cobbett’s Weekly Political Register	1827.07.07_Cobbett'sWeeklyPoliticalRegister_0015
261	400	422	1827	07	07	Newcastle Courant	1827.07.07_TheNewcastleCourantetc_0004	1827	07	07	Caledonian Mercury	1827.07.07_CaledonianMercury_0002
206	263	268	1827	07	08	Examiner	1827.07.08_TheExaminer_0005	1827	07	07	Ipswich Journal	1827.07.07_TheIpswichJournal_0004
501	606	612	1827	07	08	Examiner	1827.07.08_TheExaminer_0008	1827	07	07	Morning Chronicle	1827.07.07_TheMorningChronicle_0003
565	670	702	1827	07	08	Examiner	1827.07.08_TheExaminer_0012	1827	07	07	Morning Chronicle	1827.07.07_TheMorningChronicle_0003
204	301	287	1827	07	08	Examiner	1827.07.08_TheExaminer_0013	1827	07	04	Morning Chronicle	1827.07.04_TheMorningChronicle_0002
686	1141	1128	1827	07	09	Caledonian Mercury	1827.07.09_CaledonianMercury_0001	1827	07	02	Caledonian Mercury	1827.07.02_CaledonianMercury_0001
229	410	390	1827	07	09	Caledonian Mercury	1827.07.09_CaledonianMercury_0001	1827	07	05	Caledonian Mercury	1827.07.05_CaledonianMercury_0001
274	396	378	1827	07	09	Caledonian Mercury	1827.07.09_CaledonianMercury_0002	1827	07	07	Ipswich Journal	1827.07.07_TheIpswichJournal_0002
