PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
217	339	349	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1809	03	01	Aberdeen Journal	1809.03.01_TheAberdeenJournal_0004
219	346	350	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1809	03	02	Derby Mercury	1809.03.02_TheDerbyMercury_0004
290	503	504	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1809	03	02	Derby Mercury	1809.03.02_TheDerbyMercury_0001
249	384	385	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0003
355	576	576	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0001	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0001
208	309	304	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0001	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
595	866	856	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0002	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0003
274	484	469	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0004	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0003
204	339	330	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0004	1809	03	02	Derby Mercury	1809.03.02_TheDerbyMercury_0004
228	379	359	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0004	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
388	588	569	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0004	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
233	346	341	1809	03	04	Ipswich Journal	1809.03.04_TheIpswichJournal_0002	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0003
379	595	600	1809	03	04	Ipswich Journal	1809.03.04_TheIpswichJournal_0002	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0002
267	385	388	1809	03	04	Leeds Mercury	1809.03.04_TheLeedsMercury_0002	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
206	340	332	1809	03	04	Morning Chronicle	1809.03.04_TheMorningChronicle_0004	1809	03	01	Morning Chronicle	1809.03.01_TheMorningChronicle_0004
258	352	349	1809	03	05	Examiner	1809.03.05_TheExaminer_0015	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0003
232	369	362	1809	03	05	Examiner	1809.03.05_TheExaminer_0015	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0002
381	596	598	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0001	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0001
439	680	659	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0001	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0001
392	569	573	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0002	1809	03	03	Morning Chronicle	1809.03.03_TheMorningChronicle_0002
218	330	334	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0002	1809	03	05	Examiner	1809.03.05_TheExaminer_0003
463	687	691	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0002	1809	03	05	Examiner	1809.03.05_TheExaminer_0004
287	437	443	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0002	1809	03	05	Examiner	1809.03.05_TheExaminer_0005
204	318	312	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0002	1809	03	05	Examiner	1809.03.05_TheExaminer_0006
422	662	683	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0004	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0004
356	609	624	1809	03	07	Hull Packet	1809.03.07_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0004
406	667	678	1809	03	07	Hull Packet	1809.03.07_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003	1809	03	05	Examiner	1809.03.05_TheExaminer_0004
391	561	580	1809	03	07	Hull Packet	1809.03.07_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0002
1675	2386	2472	1809	03	07	Hull Packet	1809.03.07_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0002
1342	1974	1967	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0001	1809	03	01	Aberdeen Journal	1809.03.01_TheAberdeenJournal_0001
294	443	438	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0001	1809	03	01	Aberdeen Journal	1809.03.01_TheAberdeenJournal_0004
283	445	437	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0002	1809	03	01	Aberdeen Journal	1809.03.01_TheAberdeenJournal_0002
222	357	347	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0002	1809	03	02	Derby Mercury	1809.03.02_TheDerbyMercury_0001
501	738	692	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0002	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
312	522	507	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0002	1809	03	02	Trewman’s Exeter Flying Post	1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
394	551	534	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0002	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0003
316	483	472	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0002	1809	03	04	Leeds Mercury	1809.03.04_TheLeedsMercury_0002
414	574	579	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0003	1809	03	02	Caledonian Mercury	1809.03.02_CaledonianMercury_0003
401	520	512	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0003	1809	03	04	Caledonian Mercury	1809.03.04_CaledonianMercury_0003
222	326	330	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0003	1809	03	04	Jackson’s Oxford Journal	1809.03.04_Jackson'sOxfordJournal_0002
247	318	317	1809	03	08	Aberdeen Journal	1809.03.08_TheAberdeenJournal_0004	1809	03	06	Caledonian Mercury	1809.03.06_CaledonianMercury_0003
214	361	367	1809	03	08	Morning Chronicle	1809.03.08_TheMorningChronicle_0004	1809	03	01	Morning Chronicle	1809.03.01_TheMorningChronicle_0004
229	315	319	1809	03	09	Caledonian Mercury	1809.03.09_CaledonianMercury_0003	1809	03	06	Morning Chronicle	1809.03.06_TheMorningChronicle_0002
201	337	332	1809	03	09	Derby Mercury	1809.03.09_TheDerbyMercury_0002	1809	03	02	Derby Mercury	1809.03.02_TheDerbyMercury_0002
