PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
204	343	339	1833	09	02	Caledonian Mercury	1833.09.02_CaledonianMercury_0004	1833	09	01	Examiner	1833.09.01_TheExaminer_0008
488	626	616	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0003	1833	09	01	Examiner	1833.09.01_TheExaminer_0002
206	356	343	1833	09	02	Hampshire/Portsmouth Telegraph	1833.09.02_HampshireTelegraphandSussexChronicleetc_0003	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0003
229	314	321	1833	09	02	Morning Chronicle	1833.09.02_TheMorningChronicle_0002	1833	09	02	Morning Chronicle	1833.09.02_TheMorningChronicle_0001
1491	1908	1934	1833	09	03	Freeman’s Journal	1833.09.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
247	332	341	1833	09	03	Freeman’s Journal	1833.09.03_Freeman'sJournalandDailyCommercialAdvertiser_0002	1833	09	02	Caledonian Mercury	1833.09.02_CaledonianMercury_0003
333	463	466	1833	09	03	Freeman’s Journal	1833.09.03_Freeman'sJournalandDailyCommercialAdvertiser_0002	1833	09	02	Morning Chronicle	1833.09.02_TheMorningChronicle_0002
224	384	363	1833	09	03	Freeman’s Journal	1833.09.03_Freeman'sJournalandDailyCommercialAdvertiser_0004	1833	09	02	Morning Chronicle	1833.09.02_TheMorningChronicle_0004
380	500	517	1833	09	03	North Wales Chronicle	1833.09.03_NorthWalesChronicle_0001	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
428	575	568	1833	09	03	Belfast News-Letter	1833.09.03_TheBelfastNews-Letter_0001	1833	09	01	Examiner	1833.09.01_TheExaminer_0008
433	645	663	1833	09	03	Belfast News-Letter	1833.09.03_TheBelfastNews-Letter_0001	1833	09	02	Caledonian Mercury	1833.09.02_CaledonianMercury_0004
315	412	422	1833	09	03	Belfast News-Letter	1833.09.03_TheBelfastNews-Letter_0002	1833	09	02	Caledonian Mercury	1833.09.02_CaledonianMercury_0002
580	653	642	1833	09	03	Belfast News-Letter	1833.09.03_TheBelfastNews-Letter_0004	1833	09	01	Examiner	1833.09.01_TheExaminer_0002
1051	1342	1344	1833	09	03	Belfast News-Letter	1833.09.03_TheBelfastNews-Letter_0004	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0003
353	570	593	1833	09	03	Belfast News-Letter	1833.09.03_TheBelfastNews-Letter_0004	1833	09	02	Hampshire/Portsmouth Telegraph	1833.09.02_HampshireTelegraphandSussexChronicleetc_0003
610	922	961	1833	09	03	Morning Chronicle	1833.09.03_TheMorningChronicle_0003	1833	09	02	Hampshire/Portsmouth Telegraph	1833.09.02_HampshireTelegraphandSussexChronicleetc_0004
2107	2639	2689	1833	09	04	Freeman’s Journal	1833.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
1304	1784	1755	1833	09	04	Freeman’s Journal	1833.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	09	03	Freeman’s Journal	1833.09.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
370	510	519	1833	09	04	Freeman’s Journal	1833.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	09	03	North Wales Chronicle	1833.09.03_NorthWalesChronicle_0001
644	728	714	1833	09	04	Freeman’s Journal	1833.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0003	1833	09	01	Examiner	1833.09.01_TheExaminer_0003
590	797	778	1833	09	04	Freeman’s Journal	1833.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0004	1833	09	01	Examiner	1833.09.01_TheExaminer_0001
416	542	525	1833	09	04	Freeman’s Journal	1833.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0004	1833	09	01	Examiner	1833.09.01_TheExaminer_0012
236	382	386	1833	09	04	Derby Mercury	1833.09.04_TheDerbyMercury_0001	1833	09	02	Hampshire/Portsmouth Telegraph	1833.09.02_HampshireTelegraphandSussexChronicleetc_0002
568	645	637	1833	09	04	Derby Mercury	1833.09.04_TheDerbyMercury_0002	1833	09	01	Examiner	1833.09.01_TheExaminer_0002
219	380	371	1833	09	04	Derby Mercury	1833.09.04_TheDerbyMercury_0002	1833	09	02	Caledonian Mercury	1833.09.02_CaledonianMercury_0001
1020	1317	1308	1833	09	04	Derby Mercury	1833.09.04_TheDerbyMercury_0002	1833	09	02	Freeman’s Journal	1833.09.02_Freeman'sJournalandDailyCommercialAdvertiser_0003
657	1048	1088	1833	09	04	Derby Mercury	1833.09.04_TheDerbyMercury_0002	1833	09	02	Hampshire/Portsmouth Telegraph	1833.09.02_HampshireTelegraphandSussexChronicleetc_0003
225	340	340	1833	09	04	Derby Mercury	1833.09.04_TheDerbyMercury_0002	1833	09	03	North Wales Chronicle	1833.09.03_NorthWalesChronicle_0004
