PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
310	514	509	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0004	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0004
257	467	470	1812	04	02	Trewman’s Exeter Flying Post	1812.04.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0002
415	674	658	1812	04	03	Liverpool Mercury	1812.04.03_LiverpoolMercuryetc_0001	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0002
642	1055	1026	1812	04	03	Liverpool Mercury	1812.04.03_LiverpoolMercuryetc_0001	1812	04	02	Trewman’s Exeter Flying Post	1812.04.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
347	512	516	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0001	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0001
233	397	397	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0004	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0004
252	393	381	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0004	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0003
314	513	524	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0004	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0004
252	381	368	1812	04	04	Caledonian Mercury	1812.04.04_CaledonianMercury_0001	1812	04	02	Caledonian Mercury	1812.04.02_CaledonianMercury_0001
211	318	307	1812	04	04	Caledonian Mercury	1812.04.04_CaledonianMercury_0004	1812	04	02	Caledonian Mercury	1812.04.02_CaledonianMercury_0001
527	812	818	1812	04	04	Ipswich Journal	1812.04.04_TheIpswichJournal_0001	1812	04	02	Caledonian Mercury	1812.04.02_CaledonianMercury_0002
294	488	487	1812	04	04	Leeds Mercury	1812.04.04_TheLeedsMercury_0001	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0002
660	1151	1139	1812	04	04	Leeds Mercury	1812.04.04_TheLeedsMercury_0001	1812	04	02	Trewman’s Exeter Flying Post	1812.04.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
991	1523	1539	1812	04	04	Leeds Mercury	1812.04.04_TheLeedsMercury_0001	1812	04	03	Liverpool Mercury	1812.04.03_LiverpoolMercuryetc_0001
356	590	578	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0001	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0001
344	513	522	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0001	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0001
326	532	512	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0003	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0004
227	379	386	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0003	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0004
249	391	372	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0003	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0003
344	574	544	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0004	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0004
219	353	352	1812	04	05	Examiner	1812.04.05_TheExaminer_0012	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0003
552	804	796	1812	04	06	Caledonian Mercury	1812.04.06_CaledonianMercury_0001	1812	04	02	Caledonian Mercury	1812.04.02_CaledonianMercury_0001
409	593	592	1812	04	06	Caledonian Mercury	1812.04.06_CaledonianMercury_0001	1812	04	04	Caledonian Mercury	1812.04.04_CaledonianMercury_0001
304	403	400	1812	04	06	Caledonian Mercury	1812.04.06_CaledonianMercury_0003	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0002
231	336	320	1812	04	06	Caledonian Mercury	1812.04.06_CaledonianMercury_0004	1812	04	02	Caledonian Mercury	1812.04.02_CaledonianMercury_0001
266	396	401	1812	04	06	Caledonian Mercury	1812.04.06_CaledonianMercury_0004	1812	04	04	Caledonian Mercury	1812.04.04_CaledonianMercury_0004
364	548	555	1812	04	06	Morning Chronicle	1812.04.06_TheMorningChronicle_0001	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0001
568	828	842	1812	04	06	Morning Chronicle	1812.04.06_TheMorningChronicle_0001	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0001
274	489	486	1812	04	06	Morning Chronicle	1812.04.06_TheMorningChronicle_0004	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0004
360	550	554	1812	04	07	Hull Packet	1812.04.07_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1812	04	04	Leeds Mercury	1812.04.04_TheLeedsMercury_0004
252	400	398	1812	04	07	Hull Packet	1812.04.07_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1812	04	04	Ipswich Journal	1812.04.04_TheIpswichJournal_0002
303	489	495	1812	04	07	Morning Chronicle	1812.04.07_TheMorningChronicle_0001	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0001
271	479	481	1812	04	07	Morning Chronicle	1812.04.07_TheMorningChronicle_0001	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0001
218	341	337	1812	04	07	Morning Chronicle	1812.04.07_TheMorningChronicle_0003	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0003
404	658	672	1812	04	08	Aberdeen Journal	1812.04.08_TheAberdeenJournal_0001	1812	04	01	Aberdeen Journal	1812.04.01_TheAberdeenJournal_0001
208	324	337	1812	04	08	Aberdeen Journal	1812.04.08_TheAberdeenJournal_0001	1812	04	01	Aberdeen Journal	1812.04.01_TheAberdeenJournal_0002
234	337	350	1812	04	08	Aberdeen Journal	1812.04.08_TheAberdeenJournal_0001	1812	04	01	Aberdeen Journal	1812.04.01_TheAberdeenJournal_0004
497	732	742	1812	04	08	Aberdeen Journal	1812.04.08_TheAberdeenJournal_0002	1812	04	01	Aberdeen Journal	1812.04.01_TheAberdeenJournal_0002
425	716	699	1812	04	08	Aberdeen Journal	1812.04.08_TheAberdeenJournal_0003	1812	04	02	Caledonian Mercury	1812.04.02_CaledonianMercury_0002
207	304	303	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0001	1812	04	02	Morning Chronicle	1812.04.02_TheMorningChronicle_0001
301	439	442	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0001	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0001
277	434	438	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0001	1812	04	06	Morning Chronicle	1812.04.06_TheMorningChronicle_0001
200	331	335	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0004	1812	04	01	Morning Chronicle	1812.04.01_TheMorningChronicle_0004
512	773	787	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0004	1812	04	03	Morning Chronicle	1812.04.03_TheMorningChronicle_0004
474	756	761	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0004	1812	04	04	Morning Chronicle	1812.04.04_TheMorningChronicle_0003
366	638	647	1812	04	08	Morning Chronicle	1812.04.08_TheMorningChronicle_0004	1812	04	06	Morning Chronicle	1812.04.06_TheMorningChronicle_0004
288	442	445	1812	04	09	Caledonian Mercury	1812.04.09_CaledonianMercury_0002	1812	04	06	Morning Chronicle	1812.04.06_TheMorningChronicle_0002
