PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
212	259	263	1829	01	01	Morning Chronicle	1829.01.01_TheMorningChronicle_0004	1829	01	01	Morning Chronicle	1829.01.01_TheMorningChronicle_0002
615	845	830	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0002	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0002
431	563	568	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0008	1829	01	01	Morning Chronicle	1829.01.01_TheMorningChronicle_0004
1131	1582	1587	1829	01	02	Belfast News-Letter	1829.01.02_TheBelfastNews-Letter_0001	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0002
487	657	673	1829	01	02	Belfast News-Letter	1829.01.02_TheBelfastNews-Letter_0001	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0002
1398	1889	1842	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0002
989	1355	1345	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003	1829	01	01	Morning Chronicle	1829.01.01_TheMorningChronicle_0004
459	661	656	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0002
475	664	632	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0008
1430	1983	1944	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003	1829	01	02	Belfast News-Letter	1829.01.02_TheBelfastNews-Letter_0001
347	567	581	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0007	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0002
214	335	332	1829	01	02	Morning Chronicle	1829.01.02_TheMorningChronicle_0001	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0006
298	476	466	1829	01	03	Caledonian Mercury	1829.01.03_CaledonianMercury_0001	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0001
433	702	711	1829	01	03	Morning Chronicle	1829.01.03_TheMorningChronicle_0001	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0003
389	539	540	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0001	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0005
1483	1998	2015	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0002	1829	01	01	Morning Chronicle	1829.01.01_TheMorningChronicle_0004
1441	2212	2232	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0002	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0002
944	1397	1403	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0002	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003
230	323	317	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0002	1829	01	02	Morning Chronicle	1829.01.02_TheMorningChronicle_0003
400	551	570	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0003	1829	01	01	Morning Chronicle	1829.01.01_TheMorningChronicle_0004
204	300	318	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0003	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003
846	1132	1141	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0004	1829	01	01	Caledonian Mercury	1829.01.01_CaledonianMercury_0002
443	617	633	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0004	1829	01	02	Liverpool Mercury	1829.01.02_LiverpoolMercuryetc_0002
866	1169	1173	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0004	1829	01	02	Belfast News-Letter	1829.01.02_TheBelfastNews-Letter_0001
943	1244	1275	1829	01	03	Newcastle Courant	1829.01.03_TheNewcastleCourantetc_0004	1829	01	02	Manchester Times	1829.01.02_TheManchesterTimes_0003
