PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
450	681	679	1817	05	02	Liverpool Mercury	1817.05.02_LiverpoolMercuryetc_0002	1817	05	01	Trewman’s Exeter Flying Post	1817.05.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
507	802	850	1817	05	03	Ipswich Journal	1817.05.03_TheIpswichJournal_0004	1817	05	03	Caledonian Mercury	1817.05.03_CaledonianMercury_0002
271	394	406	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0003	1817	05	01	Morning Chronicle	1817.05.01_TheMorningChronicle_0002
258	385	387	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0004	1817	05	02	Liverpool Mercury	1817.05.02_LiverpoolMercuryetc_0001
262	455	448	1817	05	06	Morning Chronicle	1817.05.06_TheMorningChronicle_0004	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0004
422	709	695	1817	05	07	Morning Chronicle	1817.05.07_TheMorningChronicle_0004	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0003
443	612	573	1817	05	08	Caledonian Mercury	1817.05.08_CaledonianMercury_0002	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0003
277	408	420	1817	05	08	Caledonian Mercury	1817.05.08_CaledonianMercury_0002	1817	05	05	Morning Chronicle	1817.05.05_TheMorningChronicle_0002
349	594	581	1817	05	08	Derby Mercury	1817.05.08_TheDerbyMercury_0001	1817	05	01	Derby Mercury	1817.05.01_TheDerbyMercury_0001
333	480	495	1817	05	08	Morning Chronicle	1817.05.08_TheMorningChronicle_0004	1817	05	06	Morning Chronicle	1817.05.06_TheMorningChronicle_0004
623	889	868	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1817	05	01	Trewman’s Exeter Flying Post	1817.05.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
449	685	660	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1817	05	08	Caledonian Mercury	1817.05.08_CaledonianMercury_0004
260	337	335	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1817	05	01	Trewman’s Exeter Flying Post	1817.05.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
220	310	309	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1817	05	01	Caledonian Mercury	1817.05.01_CaledonianMercury_0002
231	327	310	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1817	05	01	Trewman’s Exeter Flying Post	1817.05.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
258	369	377	1817	05	09	Liverpool Mercury	1817.05.09_LiverpoolMercuryetc_0001	1817	05	02	Liverpool Mercury	1817.05.02_LiverpoolMercuryetc_0001
337	515	507	1817	05	09	Liverpool Mercury	1817.05.09_LiverpoolMercuryetc_0003	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
917	1217	1206	1817	05	09	Liverpool Mercury	1817.05.09_LiverpoolMercuryetc_0004	1817	05	02	Liverpool Mercury	1817.05.02_LiverpoolMercuryetc_0004
251	347	362	1817	05	09	Morning Chronicle	1817.05.09_TheMorningChronicle_0001	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0002
779	1204	1179	1817	05	10	Caledonian Mercury	1817.05.10_CaledonianMercury_0002	1817	05	06	Morning Chronicle	1817.05.06_TheMorningChronicle_0002
641	874	857	1817	05	10	Caledonian Mercury	1817.05.10_CaledonianMercury_0002	1817	05	06	Morning Chronicle	1817.05.06_TheMorningChronicle_0003
765	1028	994	1817	05	10	Caledonian Mercury	1817.05.10_CaledonianMercury_0004	1817	05	03	Caledonian Mercury	1817.05.03_CaledonianMercury_0003
206	349	346	1817	05	10	Caledonian Mercury	1817.05.10_CaledonianMercury_0004	1817	05	05	Caledonian Mercury	1817.05.05_CaledonianMercury_0001
366	606	614	1817	05	10	Ipswich Journal	1817.05.10_TheIpswichJournal_0001	1817	05	03	Ipswich Journal	1817.05.03_TheIpswichJournal_0001
1084	1723	1741	1817	05	10	Ipswich Journal	1817.05.10_TheIpswichJournal_0001	1817	05	03	Ipswich Journal	1817.05.03_TheIpswichJournal_0003
867	1326	1295	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0001	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0001
1493	2303	2278	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0001	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0002
318	435	423	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0001	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0004
246	322	345	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0002	1817	05	07	Morning Chronicle	1817.05.07_TheMorningChronicle_0003
216	364	338	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0002	1817	05	08	Caledonian Mercury	1817.05.08_CaledonianMercury_0002
222	387	370	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0003	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0003
439	598	603	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0004	1817	05	02	Liverpool Mercury	1817.05.02_LiverpoolMercuryetc_0001
250	380	384	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0004	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0002
2391	3429	3489	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0004	1817	05	03	Leeds Mercury	1817.05.03_TheLeedsMercury_0004
479	674	652	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0001	1817	05	03	Caledonian Mercury	1817.05.03_CaledonianMercury_0003
208	340	329	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0001	1817	05	05	Caledonian Mercury	1817.05.05_CaledonianMercury_0001
225	361	369	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0001	1817	05	10	Caledonian Mercury	1817.05.10_CaledonianMercury_0003
500	762	772	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0001	1817	05	10	Caledonian Mercury	1817.05.10_CaledonianMercury_0004
540	836	841	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0002	1817	05	08	Morning Chronicle	1817.05.08_TheMorningChronicle_0003
287	462	453	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0004	1817	05	01	Morning Chronicle	1817.05.01_TheMorningChronicle_0003
229	363	378	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0004	1817	05	08	Trewman’s Exeter Flying Post	1817.05.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
425	645	632	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0004	1817	05	09	Liverpool Mercury	1817.05.09_LiverpoolMercuryetc_0003
236	324	317	1817	05	12	Caledonian Mercury	1817.05.12_CaledonianMercury_0004	1817	05	10	Leeds Mercury	1817.05.10_TheLeedsMercury_0002
314	535	537	1817	05	12	Morning Chronicle	1817.05.12_TheMorningChronicle_0003	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0004
392	589	601	1817	05	12	Morning Chronicle	1817.05.12_TheMorningChronicle_0003	1817	05	06	Morning Chronicle	1817.05.06_TheMorningChronicle_0004
230	374	358	1817	05	12	Morning Chronicle	1817.05.12_TheMorningChronicle_0004	1817	05	08	Morning Chronicle	1817.05.08_TheMorningChronicle_0004
259	442	461	1817	05	13	Morning Chronicle	1817.05.13_TheMorningChronicle_0004	1817	05	02	Morning Chronicle	1817.05.02_TheMorningChronicle_0004
312	502	473	1817	05	13	Morning Chronicle	1817.05.13_TheMorningChronicle_0004	1817	05	03	Morning Chronicle	1817.05.03_TheMorningChronicle_0003
220	286	270	1817	05	14	Morning Chronicle	1817.05.14_TheMorningChronicle_0003	1817	05	12	Morning Chronicle	1817.05.12_TheMorningChronicle_0003
220	281	289	1817	05	15	Caledonian Mercury	1817.05.15_CaledonianMercury_0002	1817	05	12	Morning Chronicle	1817.05.12_TheMorningChronicle_0002
259	411	386	1817	05	15	Caledonian Mercury	1817.05.15_CaledonianMercury_0004	1817	05	01	Caledonian Mercury	1817.05.01_CaledonianMercury_0004
344	509	507	1817	05	15	Caledonian Mercury	1817.05.15_CaledonianMercury_0004	1817	05	08	Caledonian Mercury	1817.05.08_CaledonianMercury_0001
200	305	320	1817	05	15	Caledonian Mercury	1817.05.15_CaledonianMercury_0004	1817	05	08	Caledonian Mercury	1817.05.08_CaledonianMercury_0004
