PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
258	390	386	1824	08	02	Morning Chronicle	1824.08.02_MorningChronicle_0002	1824	08	01	Examiner	1824.08.01_TheExaminer_0006
277	320	315	1824	08	03	Morning Chronicle	1824.08.03_MorningChronicle_0003	1824	08	01	Examiner	1824.08.01_TheExaminer_0003
203	289	277	1824	08	04	Aberdeen Journal	1824.08.04_TheAberdeenJournal_0003	1824	08	01	Examiner	1824.08.01_TheExaminer_0006
294	337	335	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0001	1824	08	01	Examiner	1824.08.01_TheExaminer_0003
289	323	328	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0001	1824	08	03	Morning Chronicle	1824.08.03_MorningChronicle_0003
304	423	413	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002	1824	08	01	Examiner	1824.08.01_TheExaminer_0006
407	541	551	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002	1824	08	02	Caledonian Mercury	1824.08.02_CaledonianMercury_0002
202	345	342	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002	1824	08	02	Morning Chronicle	1824.08.02_MorningChronicle_0002
204	312	322	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002	1824	08	04	Aberdeen Journal	1824.08.04_TheAberdeenJournal_0003
252	414	390	1824	08	05	Caledonian Mercury	1824.08.05_CaledonianMercury_0001	1824	08	02	Caledonian Mercury	1824.08.02_CaledonianMercury_0003
228	276	262	1824	08	05	Caledonian Mercury	1824.08.05_CaledonianMercury_0002	1824	08	01	Examiner	1824.08.01_TheExaminer_0006
262	445	412	1824	08	05	Caledonian Mercury	1824.08.05_CaledonianMercury_0002	1824	08	02	Morning Chronicle	1824.08.02_MorningChronicle_0003
722	973	936	1824	08	05	Caledonian Mercury	1824.08.05_CaledonianMercury_0002	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002
260	358	357	1824	08	05	Trewman’s Exeter Flying Post	1824.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002
473	772	777	1824	08	05	Trewman’s Exeter Flying Post	1824.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002
256	339	322	1824	08	06	Liverpool Mercury	1824.08.06_LiverpoolMercuryetc_0002	1824	08	01	Examiner	1824.08.01_TheExaminer_0006
305	371	379	1824	08	06	Liverpool Mercury	1824.08.06_LiverpoolMercuryetc_0002	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0001
217	321	309	1824	08	06	Liverpool Mercury	1824.08.06_LiverpoolMercuryetc_0002	1824	08	04	Derby Mercury	1824.08.04_TheDerbyMercury_0002
226	307	311	1824	08	06	Liverpool Mercury	1824.08.06_LiverpoolMercuryetc_0002	1824	08	05	Caledonian Mercury	1824.08.05_CaledonianMercury_0002
482	702	694	1824	08	06	Liverpool Mercury	1824.08.06_LiverpoolMercuryetc_0002	1824	08	05	Trewman’s Exeter Flying Post	1824.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
292	417	405	1824	08	06	Liverpool Mercury	1824.08.06_LiverpoolMercuryetc_0003	1824	08	02	Caledonian Mercury	1824.08.02_CaledonianMercury_0001
311	464	453	1824	08	07	Caledonian Mercury	1824.08.07_CaledonianMercury_0002	1824	08	04	Morning Chronicle	1824.08.04_MorningChronicle_0001
233	341	329	1824	08	07	Caledonian Mercury	1824.08.07_CaledonianMercury_0002	1824	08	04	Morning Chronicle	1824.08.04_MorningChronicle_0002
407	561	542	1824	08	07	Caledonian Mercury	1824.08.07_CaledonianMercury_0002	1824	08	05	Morning Chronicle	1824.08.05_MorningChronicle_0001
238	406	398	1824	08	07	Caledonian Mercury	1824.08.07_CaledonianMercury_0002	1824	08	05	Morning Chronicle	1824.08.05_MorningChronicle_0003
981	1250	1256	1824	08	07	Caledonian Mercury	1824.08.07_CaledonianMercury_0002	1824	08	05	Morning Chronicle	1824.08.05_MorningChronicle_0004
