PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
276	449	468	1813	08	03	Hull Packet	1813.08.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004	1813	08	02	Hampshire/Portsmouth Telegraph	1813.08.02_HampshireTelegraphandSussexChronicleetc_0002
535	856	857	1813	08	05	Caledonian Mercury	1813.08.05_CaledonianMercury_0002	1813	08	02	Morning Chronicle	1813.08.02_TheMorningChronicle_0002
202	308	284	1813	08	05	Derby Mercury	1813.08.05_TheDerbyMercury_0001	1813	08	03	Hull Packet	1813.08.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001
313	474	492	1813	08	07	Caledonian Mercury	1813.08.07_CaledonianMercury_0002	1813	08	05	Morning Chronicle	1813.08.05_TheMorningChronicle_0004
303	488	484	1813	08	07	Ipswich Journal	1813.08.07_TheIpswichJournal_0004	1813	08	02	Caledonian Mercury	1813.08.02_CaledonianMercury_0002
202	340	334	1813	08	07	Ipswich Journal	1813.08.07_TheIpswichJournal_0004	1813	08	05	Trewman’s Exeter Flying Post	1813.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
440	658	691	1813	08	07	Ipswich Journal	1813.08.07_TheIpswichJournal_0004	1813	08	07	Caledonian Mercury	1813.08.07_CaledonianMercury_0004
220	349	344	1813	08	07	Leeds Mercury	1813.08.07_TheLeedsMercury_0002	1813	08	07	Caledonian Mercury	1813.08.07_CaledonianMercury_0002
260	407	409	1813	08	09	Caledonian Mercury	1813.08.09_CaledonianMercury_0002	1813	08	06	Morning Chronicle	1813.08.06_TheMorningChronicle_0002
306	487	479	1813	08	09	Caledonian Mercury	1813.08.09_CaledonianMercury_0002	1813	08	07	Ipswich Journal	1813.08.07_TheIpswichJournal_0002
536	709	719	1813	08	09	Caledonian Mercury	1813.08.09_CaledonianMercury_0003	1813	08	06	Liverpool Mercury	1813.08.06_LiverpoolMercuryetc_0008
210	312	326	1813	08	09	Morning Chronicle	1813.08.09_TheMorningChronicle_0002	1813	08	06	Liverpool Mercury	1813.08.06_LiverpoolMercuryetc_0008
232	326	328	1813	08	10	Hull Packet	1813.08.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1813	08	03	Hull Packet	1813.08.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001
225	353	362	1813	08	10	Hull Packet	1813.08.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1813	08	03	Hull Packet	1813.08.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
