PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
349	420	396	1834	04	02	Derby Mercury	1834.04.02_TheDerbyMercury_0001	1834	04	01	Belfast News-Letter	1834.04.01_TheBelfastNews-Letter_0002
205	324	321	1834	04	02	Morning Chronicle	1834.04.02_TheMorningChronicle_0002	1834	04	01	Morning Chronicle	1834.04.01_TheMorningChronicle_0002
248	289	283	1834	04	03	Caledonian Mercury	1834.04.03_CaledonianMercury_0002	1834	04	01	Morning Chronicle	1834.04.01_TheMorningChronicle_0001
206	278	272	1834	04	03	Caledonian Mercury	1834.04.03_CaledonianMercury_0002	1834	04	01	Morning Chronicle	1834.04.01_TheMorningChronicle_0002
260	376	369	1834	04	03	Morning Chronicle	1834.04.03_TheMorningChronicle_0002	1834	04	02	Morning Chronicle	1834.04.02_TheMorningChronicle_0002
343	427	428	1834	04	03	Morning Chronicle	1834.04.03_TheMorningChronicle_0003	1834	04	03	Morning Chronicle	1834.04.03_TheMorningChronicle_0002
538	748	744	1834	04	04	Liverpool Mercury	1834.04.04_LiverpoolMercuryetc_0003	1834	04	03	Morning Chronicle	1834.04.03_TheMorningChronicle_0004
578	762	762	1834	04	04	Liverpool Mercury	1834.04.04_LiverpoolMercuryetc_0004	1834	04	02	Derby Mercury	1834.04.02_TheDerbyMercury_0002
253	317	314	1834	04	04	Belfast News-Letter	1834.04.04_TheBelfastNews-Letter_0001	1834	04	01	Belfast News-Letter	1834.04.01_TheBelfastNews-Letter_0001
493	728	715	1834	04	04	Belfast News-Letter	1834.04.04_TheBelfastNews-Letter_0003	1834	04	01	Belfast News-Letter	1834.04.01_TheBelfastNews-Letter_0003
216	270	283	1834	04	04	Belfast News-Letter	1834.04.04_TheBelfastNews-Letter_0004	1834	04	02	Derby Mercury	1834.04.02_TheDerbyMercury_0002
312	387	375	1834	04	04	Hull Packet	1834.04.04_TheHullPacket_0002	1834	04	04	Belfast News-Letter	1834.04.04_TheBelfastNews-Letter_0004
264	319	340	1834	04	04	Hull Packet	1834.04.04_TheHullPacket_0004	1834	04	02	Derby Mercury	1834.04.02_TheDerbyMercury_0004
291	499	496	1834	04	04	Morning Chronicle	1834.04.04_TheMorningChronicle_0001	1834	04	02	Morning Chronicle	1834.04.02_TheMorningChronicle_0001
204	306	300	1834	04	05	Caledonian Mercury	1834.04.05_CaledonianMercury_0001	1834	04	01	Morning Chronicle	1834.04.01_TheMorningChronicle_0001
381	589	571	1834	04	05	Caledonian Mercury	1834.04.05_CaledonianMercury_0002	1834	04	02	Morning Chronicle	1834.04.02_TheMorningChronicle_0002
444	594	583	1834	04	05	Caledonian Mercury	1834.04.05_CaledonianMercury_0002	1834	04	04	Belfast News-Letter	1834.04.04_TheBelfastNews-Letter_0004
289	378	384	1834	04	05	Caledonian Mercury	1834.04.05_CaledonianMercury_0002	1834	04	04	Hull Packet	1834.04.04_TheHullPacket_0002
271	398	391	1834	04	05	Caledonian Mercury	1834.04.05_CaledonianMercury_0003	1834	04	04	Liverpool Mercury	1834.04.04_LiverpoolMercuryetc_0002
349	437	433	1834	04	05	Cobbett’s Weekly Political Register	1834.04.05_Cobbett'sWeeklyPoliticalRegister_0009	1834	04	01	Morning Chronicle	1834.04.01_TheMorningChronicle_0002
234	341	331	1834	04	05	Cobbett’s Weekly Political Register	1834.04.05_Cobbett'sWeeklyPoliticalRegister_0013	1834	04	01	Morning Chronicle	1834.04.01_TheMorningChronicle_0002
299	378	377	1834	04	05	Cobbett’s Weekly Political Register	1834.04.05_Cobbett'sWeeklyPoliticalRegister_0026	1834	04	02	Morning Chronicle	1834.04.02_TheMorningChronicle_0003
477	590	588	1834	04	05	Cobbett’s Weekly Political Register	1834.04.05_Cobbett'sWeeklyPoliticalRegister_0027	1834	04	02	Morning Chronicle	1834.04.02_TheMorningChronicle_0003
