PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
359	484	513	1833	04	02	Belfast News-Letter	1833.04.02_TheBelfastNews-Letter_0001	1833	04	01	Hampshire/Portsmouth Telegraph	1833.04.01_HampshireTelegraphandSussexChronicleetc_0002
599	758	791	1833	04	02	Belfast News-Letter	1833.04.02_TheBelfastNews-Letter_0001	1833	04	01	Hampshire/Portsmouth Telegraph	1833.04.01_HampshireTelegraphandSussexChronicleetc_0003
334	406	406	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0004	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0001
239	407	408	1833	04	03	Freeman’s Journal	1833.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	04	02	Freeman’s Journal	1833.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
207	324	328	1833	04	03	Freeman’s Journal	1833.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0003	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0003
1079	1348	1396	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0001	1833	04	01	Hampshire/Portsmouth Telegraph	1833.04.01_HampshireTelegraphandSussexChronicleetc_0003
219	347	355	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0001	1833	04	02	North Wales Chronicle	1833.04.02_NorthWalesChronicle_0002
1071	1405	1342	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0002	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0004
225	367	364	1833	04	04	Caledonian Mercury	1833.04.04_CaledonianMercury_0002	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0004
312	474	477	1833	04	04	Caledonian Mercury	1833.04.04_CaledonianMercury_0002	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0002
262	447	463	1833	04	04	Freeman’s Journal	1833.04.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	04	01	Freeman’s Journal	1833.04.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
325	556	564	1833	04	04	Freeman’s Journal	1833.04.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	04	03	Freeman’s Journal	1833.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
289	422	409	1833	04	04	Freeman’s Journal	1833.04.04_Freeman'sJournalandDailyCommercialAdvertiser_0002	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0002
201	287	302	1833	04	04	Trewman’s Exeter Flying Post	1833.04.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1833	04	01	Hampshire/Portsmouth Telegraph	1833.04.01_HampshireTelegraphandSussexChronicleetc_0003
246	393	387	1833	04	05	Freeman’s Journal	1833.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1833	04	04	Freeman’s Journal	1833.04.04_Freeman'sJournalandDailyCommercialAdvertiser_0001
1210	1962	1900	1833	04	05	Freeman’s Journal	1833.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0001
678	1109	1107	1833	04	05	Freeman’s Journal	1833.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0003
1506	2247	2233	1833	04	05	Freeman’s Journal	1833.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0003
597	838	836	1833	04	05	Freeman’s Journal	1833.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0004
232	288	292	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0001	1833	04	02	Belfast News-Letter	1833.04.02_TheBelfastNews-Letter_0003
571	727	726	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0003	1833	04	02	Belfast News-Letter	1833.04.02_TheBelfastNews-Letter_0003
847	1037	1054	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0004	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0004
391	504	532	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0004	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0002
358	524	538	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0004	1833	04	04	Caledonian Mercury	1833.04.04_CaledonianMercury_0002
281	351	346	1833	04	05	Morning Chronicle	1833.04.05_TheMorningChronicle_0003	1833	04	04	Trewman’s Exeter Flying Post	1833.04.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
1671	2347	2280	1833	04	06	Caledonian Mercury	1833.04.06_CaledonianMercury_0002	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0003
595	921	885	1833	04	06	Caledonian Mercury	1833.04.06_CaledonianMercury_0002	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0004
317	497	487	1833	04	06	Caledonian Mercury	1833.04.06_CaledonianMercury_0002	1833	04	04	Morning Chronicle	1833.04.04_TheMorningChronicle_0002
205	284	291	1833	04	06	Cobbett’s Weekly Political Register	1833.04.06_Cobbett'sWeeklyPoliticalRegister_0010	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0002
221	315	303	1833	04	06	Cobbett’s Weekly Political Register	1833.04.06_Cobbett'sWeeklyPoliticalRegister_0029	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0004
483	769	782	1833	04	06	Freeman’s Journal	1833.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0003	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0002
828	1228	1242	1833	04	06	Freeman’s Journal	1833.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0004	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0003
496	687	647	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0001	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0001
279	372	363	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0001	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0004
291	448	426	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0001	1833	04	04	Trewman’s Exeter Flying Post	1833.04.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
270	363	370	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0001	1833	04	05	Liverpool Mercury	1833.04.05_LiverpoolMercuryetc_0002
231	347	347	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	02	Belfast News-Letter	1833.04.02_TheBelfastNews-Letter_0002
578	739	748	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0002
488	645	656	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0003
370	492	499	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0002
437	580	588	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0003
208	260	262	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	03	Morning Chronicle	1833.04.03_TheMorningChronicle_0004
401	524	524	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002	1833	04	04	Morning Chronicle	1833.04.04_TheMorningChronicle_0003
310	496	472	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0003	1833	04	05	Liverpool Mercury	1833.04.05_LiverpoolMercuryetc_0007
208	255	252	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004	1833	04	01	Hampshire/Portsmouth Telegraph	1833.04.01_HampshireTelegraphandSussexChronicleetc_0002
277	341	333	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0001
893	1033	1033	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0003
355	459	454	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004	1833	04	01	Morning Chronicle	1833.04.01_TheMorningChronicle_0004
414	539	551	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0002
232	323	327	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0004
201	264	270	1833	04	06	Bristol Mercury	1833.04.06_TheBristolMercury_0001	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0002
399	554	572	1833	04	06	Bristol Mercury	1833.04.06_TheBristolMercury_0001	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0002
420	496	484	1833	04	06	Bristol Mercury	1833.04.06_TheBristolMercury_0002	1833	04	05	Morning Chronicle	1833.04.05_TheMorningChronicle_0004
348	438	447	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0002	1833	04	03	Derby Mercury	1833.04.03_TheDerbyMercury_0002
516	772	769	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0002	1833	04	04	Morning Chronicle	1833.04.04_TheMorningChronicle_0003
210	282	279	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0002	1833	04	04	Morning Chronicle	1833.04.04_TheMorningChronicle_0004
340	414	411	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0002	1833	04	05	Belfast News-Letter	1833.04.05_TheBelfastNews-Letter_0004
676	812	807	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0002	1833	04	06	Preston Chronicle	1833.04.06_PrestonChronicle_0004
1698	2240	2232	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0004	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0001
350	480	491	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0004	1833	04	02	Morning Chronicle	1833.04.02_TheMorningChronicle_0003
1014	1650	1686	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0004	1833	04	05	Freeman’s Journal	1833.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003
326	458	454	1833	04	06	Ipswich Journal	1833.04.06_TheIpswichJournal_0004	1833	04	05	Liverpool Mercury	1833.04.05_LiverpoolMercuryetc_0002
