PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
827	1094	1070	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0004	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0004
555	845	861	1823	04	03	Morning Chronicle	1823.04.03_TheMorningChronicle_0001	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0001
654	849	824	1823	04	03	Morning Chronicle	1823.04.03_TheMorningChronicle_0004	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0004
687	890	894	1823	04	03	Morning Chronicle	1823.04.03_TheMorningChronicle_0004	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0004
505	602	592	1823	04	03	Trewman’s Exeter Flying Post	1823.04.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1823	04	02	Derby Mercury	1823.04.02_TheDerbyMercury_0001
317	397	389	1823	04	03	Trewman’s Exeter Flying Post	1823.04.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1823	04	02	Derby Mercury	1823.04.02_TheDerbyMercury_0002
314	414	421	1823	04	04	Liverpool Mercury	1823.04.04_LiverpoolMercuryetc_0002	1823	04	03	Caledonian Mercury	1823.04.03_CaledonianMercury_0004
269	369	361	1823	04	04	Liverpool Mercury	1823.04.04_LiverpoolMercuryetc_0008	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0004
208	365	378	1823	04	04	Morning Chronicle	1823.04.04_TheMorningChronicle_0001	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0001
1380	1789	1792	1823	04	04	Morning Chronicle	1823.04.04_TheMorningChronicle_0004	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0004
358	533	537	1823	04	04	Morning Chronicle	1823.04.04_TheMorningChronicle_0004	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0004
435	677	679	1823	04	04	Morning Chronicle	1823.04.04_TheMorningChronicle_0004	1823	04	03	Morning Chronicle	1823.04.03_TheMorningChronicle_0004
339	474	467	1823	04	05	Caledonian Mercury	1823.04.05_CaledonianMercury_0004	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0002
231	291	280	1823	04	05	Caledonian Mercury	1823.04.05_CaledonianMercury_0004	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0003
347	424	422	1823	04	05	Caledonian Mercury	1823.04.05_CaledonianMercury_0004	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0004
567	768	739	1823	04	05	Caledonian Mercury	1823.04.05_CaledonianMercury_0004	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0004
210	325	325	1823	04	05	Caledonian Mercury	1823.04.05_CaledonianMercury_0004	1823	04	04	Liverpool Mercury	1823.04.04_LiverpoolMercuryetc_0008
263	327	323	1823	04	05	Ipswich Journal	1823.04.05_TheIpswichJournal_0004	1823	04	02	Derby Mercury	1823.04.02_TheDerbyMercury_0001
236	314	305	1823	04	05	Ipswich Journal	1823.04.05_TheIpswichJournal_0004	1823	04	03	Trewman’s Exeter Flying Post	1823.04.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
214	270	257	1823	04	05	Leeds Mercury	1823.04.05_TheLeedsMercury_0001	1823	04	02	Derby Mercury	1823.04.02_TheDerbyMercury_0001
247	369	351	1823	04	05	Leeds Mercury	1823.04.05_TheLeedsMercury_0001	1823	04	05	Ipswich Journal	1823.04.05_TheIpswichJournal_0004
374	463	445	1823	04	05	Leeds Mercury	1823.04.05_TheLeedsMercury_0002	1823	04	02	Derby Mercury	1823.04.02_TheDerbyMercury_0002
380	526	518	1823	04	05	Leeds Mercury	1823.04.05_TheLeedsMercury_0002	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0002
311	480	449	1823	04	05	Leeds Mercury	1823.04.05_TheLeedsMercury_0004	1823	04	02	Derby Mercury	1823.04.02_TheDerbyMercury_0003
262	409	418	1823	04	05	Morning Chronicle	1823.04.05_TheMorningChronicle_0001	1823	04	01	Morning Chronicle	1823.04.01_TheMorningChronicle_0001
262	400	403	1823	04	05	Morning Chronicle	1823.04.05_TheMorningChronicle_0001	1823	04	02	Morning Chronicle	1823.04.02_TheMorningChronicle_0001
478	786	788	1823	04	05	Morning Chronicle	1823.04.05_TheMorningChronicle_0001	1823	04	03	Morning Chronicle	1823.04.03_TheMorningChronicle_0001
495	678	675	1823	04	05	Morning Chronicle	1823.04.05_TheMorningChronicle_0003	1823	04	04	Liverpool Mercury	1823.04.04_LiverpoolMercuryetc_0006
