PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
391	594	632	1805	02	02	Jackson’s Oxford Journal	1805.02.02_Jackson'sOxfordJournal_0002	1805	02	02	Caledonian Mercury	1805.02.02_CaledonianMercury_0002
228	376	400	1805	02	02	Newcastle Courant	1805.02.02_TheNewcastleCourantetc_0004	1805	02	02	Caledonian Mercury	1805.02.02_CaledonianMercury_0002
287	408	433	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0002	1805	02	02	Morning Chronicle	1805.02.02_TheMorningChronicle_0003
202	323	313	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0003	1805	02	02	Jackson’s Oxford Journal	1805.02.02_Jackson'sOxfordJournal_0002
255	383	377	1805	02	04	Hampshire/Portsmouth Telegraph	1805.02.04_HampshireTelegraphandSussexChronicleetc_0002	1805	02	02	Caledonian Mercury	1805.02.02_CaledonianMercury_0002
204	349	345	1805	02	06	Aberdeen Journal	1805.02.06_TheAberdeenJournal_0003	1805	02	02	Newcastle Courant	1805.02.02_TheNewcastleCourantetc_0004
358	639	638	1805	02	06	Morning Chronicle	1805.02.06_TheMorningChronicle_0004	1805	02	02	Morning Chronicle	1805.02.02_TheMorningChronicle_0004
835	1262	1249	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0001	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0001
219	398	404	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0002	1805	02	04	Morning Chronicle	1805.02.04_TheMorningChronicle_0003
367	534	538	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0003	1805	02	04	Morning Chronicle	1805.02.04_TheMorningChronicle_0004
215	298	288	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0004	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0001
235	317	311	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0004	1805	02	06	Aberdeen Journal	1805.02.06_TheAberdeenJournal_0001
214	323	318	1805	02	07	Trewman’s Exeter Flying Post	1805.02.07_Trewman'sExeterFlyingPost_0001	1805	02	02	Caledonian Mercury	1805.02.02_CaledonianMercury_0002
511	803	796	1805	02	07	Trewman’s Exeter Flying Post	1805.02.07_Trewman'sExeterFlyingPost_0001	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0002
211	311	303	1805	02	07	Trewman’s Exeter Flying Post	1805.02.07_Trewman'sExeterFlyingPost_0001	1805	02	06	Aberdeen Journal	1805.02.06_TheAberdeenJournal_0003
250	403	411	1805	02	07	Trewman’s Exeter Flying Post	1805.02.07_Trewman'sExeterFlyingPost_0004	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0003
266	414	419	1805	02	08	Morning Chronicle	1805.02.08_TheMorningChronicle_0001	1805	02	06	Morning Chronicle	1805.02.06_TheMorningChronicle_0001
613	950	937	1805	02	09	Caledonian Mercury	1805.02.09_CaledonianMercury_0001	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0001
749	1125	1123	1805	02	09	Caledonian Mercury	1805.02.09_CaledonianMercury_0001	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0001
576	949	930	1805	02	09	Caledonian Mercury	1805.02.09_CaledonianMercury_0004	1805	02	02	Caledonian Mercury	1805.02.02_CaledonianMercury_0004
672	1050	1074	1805	02	09	Jackson’s Oxford Journal	1805.02.09_Jackson'sOxfordJournal_0001	1805	02	02	Jackson’s Oxford Journal	1805.02.02_Jackson'sOxfordJournal_0001
287	486	487	1805	02	09	Jackson’s Oxford Journal	1805.02.09_Jackson'sOxfordJournal_0002	1805	02	08	Morning Chronicle	1805.02.08_TheMorningChronicle_0003
375	536	563	1805	02	09	Jackson’s Oxford Journal	1805.02.09_Jackson'sOxfordJournal_0002	1805	02	09	Caledonian Mercury	1805.02.09_CaledonianMercury_0003
325	526	531	1805	02	09	Jackson’s Oxford Journal	1805.02.09_Jackson'sOxfordJournal_0003	1805	02	02	Jackson’s Oxford Journal	1805.02.02_Jackson'sOxfordJournal_0003
259	429	438	1805	02	09	Jackson’s Oxford Journal	1805.02.09_Jackson'sOxfordJournal_0004	1805	02	04	Morning Chronicle	1805.02.04_TheMorningChronicle_0004
713	1061	1090	1805	02	09	Jackson’s Oxford Journal	1805.02.09_Jackson'sOxfordJournal_0004	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0003
454	685	692	1805	02	09	Morning Chronicle	1805.02.09_TheMorningChronicle_0001	1805	02	06	Morning Chronicle	1805.02.06_TheMorningChronicle_0001
202	333	329	1805	02	09	Morning Chronicle	1805.02.09_TheMorningChronicle_0001	1805	02	07	Morning Chronicle	1805.02.07_TheMorningChronicle_0001
452	692	680	1805	02	09	Morning Chronicle	1805.02.09_TheMorningChronicle_0001	1805	02	08	Morning Chronicle	1805.02.08_TheMorningChronicle_0001
210	380	389	1805	02	09	Morning Chronicle	1805.02.09_TheMorningChronicle_0004	1805	02	02	Morning Chronicle	1805.02.02_TheMorningChronicle_0004
381	565	568	1805	02	11	Caledonian Mercury	1805.02.11_CaledonianMercury_0001	1805	02	04	Caledonian Mercury	1805.02.04_CaledonianMercury_0001
204	308	309	1805	02	11	Caledonian Mercury	1805.02.11_CaledonianMercury_0001	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0001
455	658	644	1805	02	11	Caledonian Mercury	1805.02.11_CaledonianMercury_0001	1805	02	07	Caledonian Mercury	1805.02.07_CaledonianMercury_0004
321	497	500	1805	02	11	Caledonian Mercury	1805.02.11_CaledonianMercury_0001	1805	02	09	Caledonian Mercury	1805.02.09_CaledonianMercury_0001
413	692	687	1805	02	11	Caledonian Mercury	1805.02.11_CaledonianMercury_0002	1805	02	07	Morning Chronicle	1805.02.07_TheMorningChronicle_0002
