PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
361	468	475	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0001	1823	02	01	Caledonian Mercury	1823.02.01_CaledonianMercury_0002
275	440	411	1823	02	01	Leeds Mercury	1823.02.01_TheLeedsMercury_0002	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0002
308	499	518	1823	02	02	Examiner	1823.02.02_TheExaminer_0005	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0002
273	412	433	1823	02	02	Examiner	1823.02.02_TheExaminer_0005	1823	02	01	Leeds Mercury	1823.02.01_TheLeedsMercury_0002
348	557	535	1823	02	03	Caledonian Mercury	1823.02.03_CaledonianMercury_0002	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0002
255	425	393	1823	02	03	Caledonian Mercury	1823.02.03_CaledonianMercury_0002	1823	02	02	Examiner	1823.02.02_TheExaminer_0005
464	708	689	1823	02	03	Hampshire/Portsmouth Telegraph	1823.02.03_HampshireTelegraphandSussexChronicleetc_0002	1823	02	01	Caledonian Mercury	1823.02.01_CaledonianMercury_0002
333	494	465	1823	02	03	Hampshire/Portsmouth Telegraph	1823.02.03_HampshireTelegraphandSussexChronicleetc_0002	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0001
311	463	450	1823	02	03	Hampshire/Portsmouth Telegraph	1823.02.03_HampshireTelegraphandSussexChronicleetc_0002	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0004
279	462	456	1823	02	03	Hampshire/Portsmouth Telegraph	1823.02.03_HampshireTelegraphandSussexChronicleetc_0003	1823	02	03	Caledonian Mercury	1823.02.03_CaledonianMercury_0002
634	906	879	1823	02	03	Hampshire/Portsmouth Telegraph	1823.02.03_HampshireTelegraphandSussexChronicleetc_0004	1823	02	01	Morning Chronicle	1823.02.01_TheMorningChronicle_0002
310	480	464	1823	02	03	Bristol Mercury	1823.02.03_TheBristolMercury_0004	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0004
516	746	791	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1823	02	01	Caledonian Mercury	1823.02.01_CaledonianMercury_0004
276	461	463	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1823	02	01	Ipswich Journal	1823.02.01_TheIpswichJournal_0002
335	534	554	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1823	02	01	Leeds Mercury	1823.02.01_TheLeedsMercury_0002
213	330	325	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1823	02	02	Examiner	1823.02.02_TheExaminer_0005
239	379	394	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1823	02	03	Caledonian Mercury	1823.02.03_CaledonianMercury_0002
201	246	261	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003	1823	02	03	Caledonian Mercury	1823.02.03_CaledonianMercury_0002
209	294	294	1823	02	03	Hull Packet	1823.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003	1823	02	03	Bristol Mercury	1823.02.03_TheBristolMercury_0004
224	286	296	1823	02	03	Morning Chronicle	1823.02.03_TheMorningChronicle_0004	1823	02	01	Morning Chronicle	1823.02.01_TheMorningChronicle_0004
