PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
221	331	330	1832	03	02	Morning Chronicle	1832.03.02_TheMorningChronicle_0002	1832	03	01	Morning Chronicle	1832.03.01_TheMorningChronicle_0002
271	408	405	1832	03	02	Morning Chronicle	1832.03.02_TheMorningChronicle_0002	1832	03	02	Morning Chronicle	1832.03.02_TheMorningChronicle_0001
410	630	598	1832	03	02	Morning Chronicle	1832.03.02_TheMorningChronicle_0003	1832	03	01	Morning Chronicle	1832.03.01_TheMorningChronicle_0003
297	403	402	1832	03	03	Caledonian Mercury	1832.03.03_CaledonianMercury_0004	1832	03	01	Freeman’s Journal	1832.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0003
285	477	445	1832	03	03	Preston Chronicle	1832.03.03_PrestonChronicle_0003	1832	03	02	Liverpool Mercury	1832.03.02_LiverpoolMercuryetc_0007
309	522	531	1832	03	03	Manchester Times	1832.03.03_TheManchesterTimesandGazette_0002	1832	03	02	Liverpool Mercury	1832.03.02_LiverpoolMercuryetc_0002
469	642	625	1832	03	03	Morning Chronicle	1832.03.03_TheMorningChronicle_0003	1832	03	01	Morning Chronicle	1832.03.01_TheMorningChronicle_0003
423	638	653	1832	03	03	Morning Chronicle	1832.03.03_TheMorningChronicle_0003	1832	03	02	Morning Chronicle	1832.03.02_TheMorningChronicle_0003
293	402	407	1832	03	03	Newcastle Courant	1832.03.03_TheNewcastleCourantetc_0002	1832	03	03	Cobbett’s Weekly Political Register	1832.03.03_Cobbett'sWeeklyPoliticalRegister_0027
369	572	576	1832	03	03	Newcastle Courant	1832.03.03_TheNewcastleCourantetc_0002	1832	03	03	Cobbett’s Weekly Political Register	1832.03.03_Cobbett'sWeeklyPoliticalRegister_0029
369	521	523	1832	03	03	Newcastle Courant	1832.03.03_TheNewcastleCourantetc_0002	1832	03	03	Cobbett’s Weekly Political Register	1832.03.03_Cobbett'sWeeklyPoliticalRegister_0030
334	621	629	1832	03	03	Newcastle Courant	1832.03.03_TheNewcastleCourantetc_0003	1832	03	03	Caledonian Mercury	1832.03.03_CaledonianMercury_0001
297	381	386	1832	03	04	Examiner	1832.03.04_TheExaminer_0006	1832	03	03	Freeman’s Journal	1832.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0003
212	261	269	1832	03	04	Examiner	1832.03.04_TheExaminer_0010	1832	03	03	Morning Chronicle	1832.03.03_TheMorningChronicle_0003
