PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
237	341	339	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0004	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0004
277	409	402	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0004	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0004
316	541	531	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0004	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0004
222	332	337	1818	03	05	Caledonian Mercury	1818.03.05_CaledonianMercury_0003	1818	03	02	Caledonian Mercury	1818.03.02_CaledonianMercury_0001
237	386	396	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0001	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0001
301	446	458	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0001	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0001
287	421	411	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0003	1818	03	03	Hull Packet	1818.03.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003
849	1232	1257	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0004	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0004
367	588	591	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0004	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0004
357	581	584	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0004	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0004
291	366	367	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0002	1818	03	05	Trewman’s Exeter Flying Post	1818.03.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
408	651	655	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0006	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0003
588	726	762	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0006	1818	03	05	Caledonian Mercury	1818.03.05_CaledonianMercury_0002
384	592	597	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0006	1818	03	05	Trewman’s Exeter Flying Post	1818.03.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
435	690	668	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0001	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0001
260	411	409	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0004	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0004
418	679	683	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0004	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0004
274	476	470	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0004	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0004
409	602	605	1818	03	07	Caledonian Mercury	1818.03.07_CaledonianMercury_0004	1818	03	02	Caledonian Mercury	1818.03.02_CaledonianMercury_0002
245	397	381	1818	03	07	Jackson’s Oxford Journal	1818.03.07_Jackson'sOxfordJournal_0002	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0003
201	325	327	1818	03	07	Ipswich Journal	1818.03.07_TheIpswichJournal_0001	1818	03	05	Trewman’s Exeter Flying Post	1818.03.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
205	318	336	1818	03	07	Ipswich Journal	1818.03.07_TheIpswichJournal_0004	1818	03	05	Caledonian Mercury	1818.03.05_CaledonianMercury_0002
266	470	459	1818	03	07	Ipswich Journal	1818.03.07_TheIpswichJournal_0004	1818	03	05	Trewman’s Exeter Flying Post	1818.03.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
509	803	799	1818	03	07	Ipswich Journal	1818.03.07_TheIpswichJournal_0004	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0006
634	943	892	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0002
301	400	384	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0002
302	401	402	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	05	Caledonian Mercury	1818.03.05_CaledonianMercury_0002
276	429	405	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	05	Trewman’s Exeter Flying Post	1818.03.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
228	321	322	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0005
444	587	552	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0006
202	329	318	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	07	Jackson’s Oxford Journal	1818.03.07_Jackson'sOxfordJournal_0004
260	419	407	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002	1818	03	07	Ipswich Journal	1818.03.07_TheIpswichJournal_0004
269	404	402	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0004	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0005
245	384	389	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0004	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002
265	430	427	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0001	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0001
203	328	326	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0004	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0004
457	678	685	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0004	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0004
242	398	395	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0004	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0004
251	415	419	1818	03	09	Caledonian Mercury	1818.03.09_CaledonianMercury_0001	1818	03	02	Caledonian Mercury	1818.03.02_CaledonianMercury_0003
222	319	307	1818	03	09	Caledonian Mercury	1818.03.09_CaledonianMercury_0002	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0003
209	285	277	1818	03	09	Caledonian Mercury	1818.03.09_CaledonianMercury_0003	1818	03	07	Caledonian Mercury	1818.03.07_CaledonianMercury_0004
268	452	458	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0001	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0001
257	365	363	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0001	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0001
317	451	446	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0001	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0001
279	445	456	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0001	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0001
337	536	530	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0002	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0001
252	435	437	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0003	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0004
540	904	892	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0003	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0004
1410	2017	2050	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0004	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0004
409	624	621	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0004	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0004
418	619	626	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0004	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0004
438	689	702	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0004	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0004
225	294	296	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0002
287	469	451	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	02	Morning Chronicle	1818.03.02_TheMorningChronicle_0003
418	551	572	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	05	Caledonian Mercury	1818.03.05_CaledonianMercury_0002
663	927	916	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	05	Trewman’s Exeter Flying Post	1818.03.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
825	1152	1123	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	06	Liverpool Mercury	1818.03.06_LiverpoolMercuryetc_0006
328	509	501	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	07	Ipswich Journal	1818.03.07_TheIpswichJournal_0004
419	577	587	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1818	03	07	Leeds Mercury	1818.03.07_TheLeedsMercury_0002
332	491	504	1818	03	10	Hull Packet	1818.03.10_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1818	03	03	Hull Packet	1818.03.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
262	377	361	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0001	1818	03	04	Morning Chronicle	1818.03.04_TheMorningChronicle_0001
294	444	441	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0001	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0001
476	776	756	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0001	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0001
258	401	380	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0001	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0001
441	714	687	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0004	1818	03	03	Morning Chronicle	1818.03.03_TheMorningChronicle_0004
314	462	465	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0004	1818	03	06	Morning Chronicle	1818.03.06_TheMorningChronicle_0004
442	723	711	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0004	1818	03	07	Morning Chronicle	1818.03.07_TheMorningChronicle_0004
242	388	394	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0004	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0003
389	548	542	1818	03	10	Morning Chronicle	1818.03.10_TheMorningChronicle_0004	1818	03	09	Morning Chronicle	1818.03.09_TheMorningChronicle_0004
321	507	487	1818	03	11	Morning Chronicle	1818.03.11_TheMorningChronicle_0002	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0002
296	498	491	1818	03	11	Morning Chronicle	1818.03.11_TheMorningChronicle_0004	1818	03	05	Morning Chronicle	1818.03.05_TheMorningChronicle_0004
