PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
244	407	404	1817	08	03	Examiner	1817.08.03_TheExaminer_0003	1817	08	02	Morning Chronicle	1817.08.02_TheMorningChronicle_0002
221	365	351	1817	08	04	Caledonian Mercury	1817.08.04_CaledonianMercury_0002	1817	08	01	Morning Chronicle	1817.08.01_TheMorningChronicle_0002
258	406	392	1817	08	04	Caledonian Mercury	1817.08.04_CaledonianMercury_0002	1817	08	02	Morning Chronicle	1817.08.02_TheMorningChronicle_0002
241	376	380	1817	08	05	Hull Packet	1817.08.05_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1817	08	02	Caledonian Mercury	1817.08.02_CaledonianMercury_0002
369	507	484	1817	08	07	Caledonian Mercury	1817.08.07_CaledonianMercury_0002	1817	08	02	Morning Chronicle	1817.08.02_TheMorningChronicle_0002
239	333	329	1817	08	07	Caledonian Mercury	1817.08.07_CaledonianMercury_0002	1817	08	04	Morning Chronicle	1817.08.04_TheMorningChronicle_0002
483	586	600	1817	08	07	Caledonian Mercury	1817.08.07_CaledonianMercury_0002	1817	08	05	Morning Chronicle	1817.08.05_TheMorningChronicle_0002
397	656	650	1817	08	07	Caledonian Mercury	1817.08.07_CaledonianMercury_0002	1817	08	05	Morning Chronicle	1817.08.05_TheMorningChronicle_0004
549	857	867	1817	08	07	Trewman’s Exeter Flying Post	1817.08.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1817	08	02	Jackson’s Oxford Journal	1817.08.02_Jackson'sOxfordJournal_0002
332	458	468	1817	08	07	Trewman’s Exeter Flying Post	1817.08.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1817	08	02	Leeds Mercury	1817.08.02_TheLeedsMercury_0004
292	454	460	1817	08	07	Trewman’s Exeter Flying Post	1817.08.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1817	08	04	Caledonian Mercury	1817.08.04_CaledonianMercury_0003
203	298	293	1817	08	07	Trewman’s Exeter Flying Post	1817.08.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1817	08	04	Morning Chronicle	1817.08.04_TheMorningChronicle_0003
277	451	433	1817	08	07	Trewman’s Exeter Flying Post	1817.08.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1817	08	07	Caledonian Mercury	1817.08.07_CaledonianMercury_0001
331	571	557	1817	08	08	Liverpool Mercury	1817.08.08_LiverpoolMercuryetc_0002	1817	08	02	Leeds Mercury	1817.08.02_TheLeedsMercury_0003
338	566	553	1817	08	08	Liverpool Mercury	1817.08.08_LiverpoolMercuryetc_0002	1817	08	02	Morning Chronicle	1817.08.02_TheMorningChronicle_0002
