
282	446	434	1837	12	01	Liverpool Mercury	1837.12.01_LiverpoolMercuryetc_0007	1837	12	01	Freeman’s Journal	1837.12.01_Freeman'sJournalandDailyCommercialAdvertiser_0003
344	524	538	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001	1837	12	01	Liverpool Mercury	1837.12.01_LiverpoolMercuryetc_0005
220	284	289	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0004	1837	12	01	Belfast News-Letter	1837.12.01_TheBelfastNews-Letter_0001
313	376	375	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0001	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
449	652	646	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0002	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
287	397	392	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0002	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0002
320	408	415	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0003	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
375	527	532	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0003	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0002
337	430	442	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0004	1837	12	01	Freeman’s Journal	1837.12.01_Freeman'sJournalandDailyCommercialAdvertiser_0004
818	1106	1112	1837	12	02	Caledonian Mercury	1837.12.02_CaledonianMercury_0002	1837	12	01	Freeman’s Journal	1837.12.01_Freeman'sJournalandDailyCommercialAdvertiser_0003
207	242	255	1837	12	02	Caledonian Mercury	1837.12.02_CaledonianMercury_0004	1837	12	01	Freeman’s Journal	1837.12.01_Freeman'sJournalandDailyCommercialAdvertiser_0003
731	949	964	1837	12	02	Caledonian Mercury	1837.12.02_CaledonianMercury_0004	1837	12	01	Freeman’s Journal	1837.12.01_Freeman'sJournalandDailyCommercialAdvertiser_0004
860	1165	1178	1837	12	02	Freeman’s Journal	1837.12.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	1837	12	01	Freeman’s Journal	1837.12.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
264	360	364	1837	12	02	Freeman’s Journal	1837.12.02_Freeman'sJournalandDailyCommercialAdvertiser_0002	1837	12	02	Caledonian Mercury	1837.12.02_CaledonianMercury_0004
216	308	309	1837	12	02	Jackson’s Oxford Journal	1837.12.02_Jackson'sOxfordJournal_0002	1837	12	02	Caledonian Mercury	1837.12.02_CaledonianMercury_0002
403	605	604	1837	12	02	Jackson’s Oxford Journal	1837.12.02_Jackson'sOxfordJournal_0004	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
374	544	535	1837	12	02	Preston Chronicle	1837.12.02_PrestonChronicle_0001	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
347	550	555	1837	12	02	Preston Chronicle	1837.12.02_PrestonChronicle_0001	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0002
239	332	339	1837	12	02	Preston Chronicle	1837.12.02_PrestonChronicle_0002	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0002
846	1110	1127	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0001	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
282	345	364	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0001	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0003
209	295	292	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0001	1837	12	02	Caledonian Mercury	1837.12.02_CaledonianMercury_0004
347	555	560	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0001	1837	12	02	Jackson’s Oxford Journal	1837.12.02_Jackson'sOxfordJournal_0004
216	293	295	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0002	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0001
301	372	382	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0004	1837	12	02	Jackson’s Oxford Journal	1837.12.02_Jackson'sOxfordJournal_0001
204	326	327	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0001	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0001
300	429	429	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0001	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0002
250	323	318	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0001	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0004
240	366	368	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0001	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0003
232	378	361	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0001	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0001
508	728	738	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0002	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0002
305	457	433	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0003	1837	12	01	Newcastle Courant	1837.12.01_TheNewcastleCourantetc_0004
221	322	305	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0003	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0001
333	457	449	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0004	1837	12	01	Hull Packet	1837.12.01_TheHullPacket_0002
278	429	427	1837	12	02	Ipswich Journal	1837.12.02_TheIpswichJournal_0004	1837	12	02	Bristol Mercury	1837.12.02_TheBristolMercury_0004
