PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
204	249	244	1834	06	02	Caledonian Mercury	1834.06.02_CaledonianMercury_0002	1834	06	01	Examiner	1834.06.01_TheExaminer_0002
286	381	349	1834	06	02	Hampshire/Portsmouth Telegraph	1834.06.02_HampshireTelegraphandSussexChronicleetc_0002	1834	06	01	Examiner	1834.06.01_TheExaminer_0003
458	592	579	1834	06	02	Hampshire/Portsmouth Telegraph	1834.06.02_HampshireTelegraphandSussexChronicleetc_0003	1834	06	01	Examiner	1834.06.01_TheExaminer_0004
526	601	611	1834	06	03	Belfast News-Letter	1834.06.03_TheBelfastNews-Letter_0004	1834	06	01	Examiner	1834.06.01_TheExaminer_0004
365	486	511	1834	06	03	Belfast News-Letter	1834.06.03_TheBelfastNews-Letter_0004	1834	06	02	Hampshire/Portsmouth Telegraph	1834.06.02_HampshireTelegraphandSussexChronicleetc_0003
374	518	528	1834	06	03	Morning Chronicle	1834.06.03_TheMorningChronicle_0004	1834	06	03	Morning Chronicle	1834.06.03_TheMorningChronicle_0001
282	349	343	1834	06	04	Aberdeen Journal	1834.06.04_TheAberdeenJournal_0003	1834	06	01	Examiner	1834.06.01_TheExaminer_0004
336	540	536	1834	06	04	Aberdeen Journal	1834.06.04_TheAberdeenJournal_0003	1834	06	02	Caledonian Mercury	1834.06.02_CaledonianMercury_0004
212	273	273	1834	06	04	Aberdeen Journal	1834.06.04_TheAberdeenJournal_0003	1834	06	03	Belfast News-Letter	1834.06.03_TheBelfastNews-Letter_0004
235	306	282	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0001	1834	06	01	Examiner	1834.06.01_TheExaminer_0009
209	241	237	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0002	1834	06	01	Examiner	1834.06.01_TheExaminer_0003
708	764	755	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004	1834	06	01	Examiner	1834.06.01_TheExaminer_0004
297	352	348	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004	1834	06	01	Examiner	1834.06.01_TheExaminer_0008
507	646	658	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004	1834	06	02	Hampshire/Portsmouth Telegraph	1834.06.02_HampshireTelegraphandSussexChronicleetc_0003
364	501	469	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004	1834	06	02	Morning Chronicle	1834.06.02_TheMorningChronicle_0004
526	617	602	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004	1834	06	03	Belfast News-Letter	1834.06.03_TheBelfastNews-Letter_0004
270	336	341	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004	1834	06	04	Aberdeen Journal	1834.06.04_TheAberdeenJournal_0003
463	698	699	1834	06	04	Morning Chronicle	1834.06.04_TheMorningChronicle_0002	1834	06	03	Morning Chronicle	1834.06.03_TheMorningChronicle_0004
366	468	511	1834	06	05	Caledonian Mercury	1834.06.05_CaledonianMercury_0002	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004
224	287	274	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1834	06	01	Examiner	1834.06.01_TheExaminer_0003
441	555	534	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1834	06	01	Examiner	1834.06.01_TheExaminer_0004
353	519	517	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1834	06	02	Hampshire/Portsmouth Telegraph	1834.06.02_HampshireTelegraphandSussexChronicleetc_0003
315	405	392	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1834	06	03	Belfast News-Letter	1834.06.03_TheBelfastNews-Letter_0004
482	653	623	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0002
546	712	698	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004
345	450	452	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1834	06	04	Morning Chronicle	1834.06.04_TheMorningChronicle_0004
280	359	353	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0003	1834	06	01	Examiner	1834.06.01_TheExaminer_0002
518	628	593	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0003	1834	06	01	Examiner	1834.06.01_TheExaminer_0004
360	518	500	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0003	1834	06	02	Hampshire/Portsmouth Telegraph	1834.06.02_HampshireTelegraphandSussexChronicleetc_0003
369	473	445	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0003	1834	06	03	Belfast News-Letter	1834.06.03_TheBelfastNews-Letter_0004
503	623	594	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0003	1834	06	04	Derby Mercury	1834.06.04_TheDerbyMercury_0004
329	459	458	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0003	1834	06	05	Trewman’s Exeter Flying Post	1834.06.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
361	525	507	1834	06	06	Liverpool Mercury	1834.06.06_LiverpoolMercuryetc_0008	1834	06	01	Examiner	1834.06.01_TheExaminer_0014
221	296	290	1834	06	06	Belfast News-Letter	1834.06.06_TheBelfastNews-Letter_0001	1834	06	02	Morning Chronicle	1834.06.02_TheMorningChronicle_0004
290	346	351	1834	06	06	Belfast News-Letter	1834.06.06_TheBelfastNews-Letter_0001	1834	06	03	Morning Chronicle	1834.06.03_TheMorningChronicle_0001
