PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
338	452	446	1830	06	01	Hull Packet	1830.06.01_TheHullPacketandHumberMercury_0001	1830	06	01	Bristol Mercury	1830.06.01_TheBristolMercury_0001
583	815	765	1830	06	01	Hull Packet	1830.06.01_TheHullPacketandHumberMercury_0001	1830	06	01	Bristol Mercury	1830.06.01_TheBristolMercury_0002
276	411	405	1830	06	01	Hull Packet	1830.06.01_TheHullPacketandHumberMercury_0002	1830	06	01	Belfast News-Letter	1830.06.01_TheBelfastNews-Letter_0001
1012	1513	1439	1830	06	01	Hull Packet	1830.06.01_TheHullPacketandHumberMercury_0004	1830	06	01	Bristol Mercury	1830.06.01_TheBristolMercury_0001
226	366	357	1830	06	02	Freeman’s Journal	1830.06.02_Freeman'sJournalandDailyCommercialAdvertiser_0004	1830	06	01	Bristol Mercury	1830.06.01_TheBristolMercury_0003
469	640	636	1830	06	02	Freeman’s Journal	1830.06.02_Freeman'sJournalandDailyCommercialAdvertiser_0004	1830	06	01	Morning Chronicle	1830.06.01_TheMorningChronicle_0001
304	410	387	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0002	1830	06	01	Belfast News-Letter	1830.06.01_TheBelfastNews-Letter_0001
273	341	331	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0002	1830	06	01	Bristol Mercury	1830.06.01_TheBristolMercury_0003
204	274	262	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0002	1830	06	01	Morning Chronicle	1830.06.01_TheMorningChronicle_0001
238	316	307	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0002	1830	06	02	Freeman’s Journal	1830.06.02_Freeman'sJournalandDailyCommercialAdvertiser_0002
219	313	310	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0003	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0001
217	304	321	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0004	1830	06	02	Aberdeen Journal	1830.06.02_TheAberdeenJournal_0001
309	525	511	1830	06	03	Caledonian Mercury	1830.06.03_CaledonianMercury_0002	1830	06	01	Morning Chronicle	1830.06.01_TheMorningChronicle_0001
215	364	353	1830	06	03	Caledonian Mercury	1830.06.03_CaledonianMercury_0002	1830	06	02	Freeman’s Journal	1830.06.02_Freeman'sJournalandDailyCommercialAdvertiser_0004
309	537	535	1830	06	03	Caledonian Mercury	1830.06.03_CaledonianMercury_0002	1830	06	02	Derby Mercury	1830.06.02_TheDerbyMercury_0002
