PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
297	503	506	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0004	1817	01	01	Morning Chronicle	1817.01.01_TheMorningChronicle_0004
608	780	769	1817	01	03	Liverpool Mercury	1817.01.03_LiverpoolMercuryetc_0002	1817	01	02	Caledonian Mercury	1817.01.02_CaledonianMercury_0002
1087	1789	1713	1817	01	03	Liverpool Mercury	1817.01.03_LiverpoolMercuryetc_0007	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0002
989	1604	1540	1817	01	04	Caledonian Mercury	1817.01.04_CaledonianMercury_0002	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0002
1509	2113	2089	1817	01	04	Caledonian Mercury	1817.01.04_CaledonianMercury_0002	1817	01	03	Liverpool Mercury	1817.01.03_LiverpoolMercuryetc_0007
242	385	392	1817	01	04	Caledonian Mercury	1817.01.04_CaledonianMercury_0003	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0002
213	300	296	1817	01	04	Caledonian Mercury	1817.01.04_CaledonianMercury_0004	1817	01	01	Morning Chronicle	1817.01.01_TheMorningChronicle_0002
369	600	594	1817	01	04	Jackson’s Oxford Journal	1817.01.04_Jackson'sOxfordJournal_0002	1817	01	01	Morning Chronicle	1817.01.01_TheMorningChronicle_0003
315	445	415	1817	01	04	Jackson’s Oxford Journal	1817.01.04_Jackson'sOxfordJournal_0004	1817	01	02	Trewman’s Exeter Flying Post	1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
248	410	415	1817	01	04	Jackson’s Oxford Journal	1817.01.04_Jackson'sOxfordJournal_0004	1817	01	04	Caledonian Mercury	1817.01.04_CaledonianMercury_0004
289	454	461	1817	01	04	Leeds Mercury	1817.01.04_TheLeedsMercury_0002	1817	01	01	Morning Chronicle	1817.01.01_TheMorningChronicle_0002
500	924	927	1817	01	04	Leeds Mercury	1817.01.04_TheLeedsMercury_0002	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0002
915	1427	1472	1817	01	04	Leeds Mercury	1817.01.04_TheLeedsMercury_0002	1817	01	03	Liverpool Mercury	1817.01.03_LiverpoolMercuryetc_0007
720	1115	1170	1817	01	04	Leeds Mercury	1817.01.04_TheLeedsMercury_0002	1817	01	04	Caledonian Mercury	1817.01.04_CaledonianMercury_0002
295	406	399	1817	01	04	Morning Chronicle	1817.01.04_TheMorningChronicle_0003	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0003
797	1085	1019	1817	01	06	Caledonian Mercury	1817.01.06_CaledonianMercury_0002	1817	01	03	Morning Chronicle	1817.01.03_TheMorningChronicle_0004
240	323	327	1817	01	06	Caledonian Mercury	1817.01.06_CaledonianMercury_0003	1817	01	02	Morning Chronicle	1817.01.02_TheMorningChronicle_0003
331	514	527	1817	01	06	Caledonian Mercury	1817.01.06_CaledonianMercury_0003	1817	01	03	Morning Chronicle	1817.01.03_TheMorningChronicle_0003
339	502	508	1817	01	09	Caledonian Mercury	1817.01.09_CaledonianMercury_0002	1817	01	06	Morning Chronicle	1817.01.06_TheMorningChronicle_0002
378	605	595	1817	01	09	Caledonian Mercury	1817.01.09_CaledonianMercury_0002	1817	01	07	Morning Chronicle	1817.01.07_TheMorningChronicle_0003
