PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
907	1325	1335	1826	06	02	Glasgow Herald	1826.06.02_GlasgowHerald_0001	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0002
257	407	406	1826	06	02	Liverpool Mercury	1826.06.02_LiverpoolMercuryetc_0003	1826	06	01	Trewman’s Exeter Flying Post	1826.06.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
301	427	428	1826	06	02	Liverpool Mercury	1826.06.02_LiverpoolMercuryetc_0006	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0004
1007	1403	1374	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0001	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0001
322	476	466	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0002
265	381	389	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002	1826	06	02	Liverpool Mercury	1826.06.02_LiverpoolMercuryetc_0008
202	348	353	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002	1826	06	02	Morning Chronicle	1826.06.02_TheMorningChronicle_0003
691	902	887	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0004	1826	06	02	Glasgow Herald	1826.06.02_GlasgowHerald_0002
324	460	465	1826	06	03	Cobbett’s Weekly Political Register	1826.06.03_Cobbett'sWeeklyPoliticalRegister_0029	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0002
363	460	480	1826	06	03	Cobbett’s Weekly Political Register	1826.06.03_Cobbett'sWeeklyPoliticalRegister_0029	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002
262	421	397	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0002	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0002
323	542	535	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0002	1826	06	02	Morning Chronicle	1826.06.02_TheMorningChronicle_0003
385	561	557	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0002	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002
327	493	454	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0002	1826	06	03	Cobbett’s Weekly Political Register	1826.06.03_Cobbett'sWeeklyPoliticalRegister_0029
483	676	696	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0004	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0002
208	295	310	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0004	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0004
320	463	469	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0004	1826	06	01	Trewman’s Exeter Flying Post	1826.06.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
407	556	569	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0004	1826	06	02	Glasgow Herald	1826.06.02_GlasgowHerald_0001
284	420	432	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0002
215	358	361	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0002
284	427	430	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002	1826	06	02	Glasgow Herald	1826.06.02_GlasgowHerald_0001
241	370	385	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002
263	403	407	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002	1826	06	03	Cobbett’s Weekly Political Register	1826.06.03_Cobbett'sWeeklyPoliticalRegister_0029
286	408	411	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0004
1294	1782	1815	1826	06	03	Newcastle Courant	1826.06.03_TheNewcastleCourantetc_0002	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0002
955	1295	1316	1826	06	03	Newcastle Courant	1826.06.03_TheNewcastleCourantetc_0002	1826	06	02	Glasgow Herald	1826.06.02_GlasgowHerald_0001
372	535	530	1826	06	03	Newcastle Courant	1826.06.03_TheNewcastleCourantetc_0002	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0004
270	425	419	1826	06	03	Newcastle Courant	1826.06.03_TheNewcastleCourantetc_0002	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002
277	389	407	1826	06	04	Examiner	1826.06.04_TheExaminer_0004	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0003
297	486	490	1826	06	04	Examiner	1826.06.04_TheExaminer_0007	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0002
299	448	468	1826	06	04	Examiner	1826.06.04_TheExaminer_0007	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0002
315	469	469	1826	06	04	Examiner	1826.06.04_TheExaminer_0007	1826	06	03	Cobbett’s Weekly Political Register	1826.06.03_Cobbett'sWeeklyPoliticalRegister_0029
235	367	393	1826	06	04	Examiner	1826.06.04_TheExaminer_0007	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0002
209	379	375	1826	06	04	Examiner	1826.06.04_TheExaminer_0007	1826	06	03	Leeds Mercury	1826.06.03_TheLeedsMercury_0002
342	490	482	1826	06	04	Examiner	1826.06.04_TheExaminer_0012	1826	06	02	Glasgow Herald	1826.06.02_GlasgowHerald_0004
490	600	607	1826	06	04	Examiner	1826.06.04_TheExaminer_0014	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0001
1262	1601	1646	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0001
215	299	294	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	01	Caledonian Mercury	1826.06.01_CaledonianMercury_0003
444	605	632	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0001
235	335	331	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	03	Caledonian Mercury	1826.06.03_CaledonianMercury_0003
551	665	652	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0001
203	270	259	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	03	Newcastle Courant	1826.06.03_TheNewcastleCourantetc_0001
491	643	619	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0001	1826	06	04	Examiner	1826.06.04_TheExaminer_0014
978	1627	1601	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0002	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0003
277	409	403	1826	06	05	Caledonian Mercury	1826.06.05_CaledonianMercury_0004	1826	06	03	Ipswich Journal	1826.06.03_TheIpswichJournal_0002
348	482	476	1826	06	05	Glasgow Herald	1826.06.05_GlasgowHerald_0001	1826	06	01	Morning Chronicle	1826.06.01_TheMorningChronicle_0002
