PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
624	914	968	1831	06	02	Freeman’s Journal	1831.06.02_Freeman'sJournalandDailyCommercialAdvertiser_0003	1831	06	01	Derby Mercury	1831.06.01_TheDerbyMercury_0002
567	776	777	1831	06	03	Freeman’s Journal	1831.06.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	06	01	Freeman’s Journal	1831.06.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
223	325	330	1831	06	03	Freeman’s Journal	1831.06.03_Freeman'sJournalandDailyCommercialAdvertiser_0002	1831	06	01	Morning Chronicle	1831.06.01_TheMorningChronicle_0002
235	298	303	1831	06	03	Freeman’s Journal	1831.06.03_Freeman'sJournalandDailyCommercialAdvertiser_0003	1831	06	01	Derby Mercury	1831.06.01_TheDerbyMercury_0002
1059	1476	1475	1831	06	04	Caledonian Mercury	1831.06.04_CaledonianMercury_0002	1831	06	01	Morning Chronicle	1831.06.01_TheMorningChronicle_0002
960	1409	1402	1831	06	04	Caledonian Mercury	1831.06.04_CaledonianMercury_0002	1831	06	01	Morning Chronicle	1831.06.01_TheMorningChronicle_0003
569	699	701	1831	06	04	Caledonian Mercury	1831.06.04_CaledonianMercury_0002	1831	06	02	Morning Chronicle	1831.06.02_TheMorningChronicle_0002
459	527	539	1831	06	04	Cobbett’s Weekly Political Register	1831.06.04_Cobbett'sWeeklyPoliticalRegister_0020	1831	06	01	Morning Chronicle	1831.06.01_TheMorningChronicle_0003
298	426	420	1831	06	04	Cobbett’s Weekly Political Register	1831.06.04_Cobbett'sWeeklyPoliticalRegister_0020	1831	06	04	Caledonian Mercury	1831.06.04_CaledonianMercury_0002
930	1070	1074	1831	06	04	Cobbett’s Weekly Political Register	1831.06.04_Cobbett'sWeeklyPoliticalRegister_0021	1831	06	01	Morning Chronicle	1831.06.01_TheMorningChronicle_0003
538	782	790	1831	06	04	Cobbett’s Weekly Political Register	1831.06.04_Cobbett'sWeeklyPoliticalRegister_0021	1831	06	04	Caledonian Mercury	1831.06.04_CaledonianMercury_0002
359	512	520	1831	06	04	Cobbett’s Weekly Political Register	1831.06.04_Cobbett'sWeeklyPoliticalRegister_0022	1831	06	01	Morning Chronicle	1831.06.01_TheMorningChronicle_0003
246	370	374	1831	06	04	Freeman’s Journal	1831.06.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	06	02	Freeman’s Journal	1831.06.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
