PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
796	1179	1208	1827	03	01	Morning Chronicle	1827.03.01_TheMorningChronicle_0004	1827	03	01	Caledonian Mercury	1827.03.01_CaledonianMercury_0002
327	426	427	1827	03	03	Caledonian Mercury	1827.03.03_CaledonianMercury_0004	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0003
257	360	373	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002	1827	03	01	Morning Chronicle	1827.03.01_TheMorningChronicle_0003
555	765	780	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
318	445	462	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002	1827	03	03	Caledonian Mercury	1827.03.03_CaledonianMercury_0002
266	347	355	1827	03	04	Examiner	1827.03.04_TheExaminer_0003	1827	03	02	Liverpool Mercury	1827.03.02_LiverpoolMercuryetc_0008
262	436	458	1827	03	04	Examiner	1827.03.04_TheExaminer_0004	1827	03	01	Caledonian Mercury	1827.03.01_CaledonianMercury_0004
474	581	622	1827	03	04	Examiner	1827.03.04_TheExaminer_0008	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
418	561	562	1827	03	04	Examiner	1827.03.04_TheExaminer_0008	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002
386	559	540	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0002	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002
212	309	302	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0003	1827	03	01	Caledonian Mercury	1827.03.01_CaledonianMercury_0003
518	730	723	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0003	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
420	620	594	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0003	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002
514	696	662	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0003	1827	03	04	Examiner	1827.03.04_TheExaminer_0008
272	397	389	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0002	1827	03	03	Caledonian Mercury	1827.03.03_CaledonianMercury_0002
264	391	381	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0002	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0004
324	492	493	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0003	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
291	443	423	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0003	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002
255	398	378	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0003	1827	03	04	Examiner	1827.03.04_TheExaminer_0007
454	663	634	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0003	1827	03	04	Examiner	1827.03.04_TheExaminer_0008
372	563	565	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0003	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0003
244	377	382	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0001	1827	03	04	Examiner	1827.03.04_TheExaminer_0005
485	653	682	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0002	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
425	624	629	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0002	1827	03	03	Ipswich Journal	1827.03.03_TheIpswichJournal_0002
491	613	606	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0002	1827	03	04	Examiner	1827.03.04_TheExaminer_0008
467	637	655	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0002	1827	03	05	Caledonian Mercury	1827.03.05_CaledonianMercury_0003
239	341	355	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0002	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0003
305	480	476	1827	03	05	Bristol Mercury	1827.03.05_TheBristolMercury_0004	1827	03	04	Examiner	1827.03.04_TheExaminer_0003
206	380	370	1827	03	05	Morning Chronicle	1827.03.05_TheMorningChronicle_0001	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0005
403	657	664	1827	03	05	Morning Chronicle	1827.03.05_TheMorningChronicle_0001	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0006
351	493	509	1827	03	06	Hull Packet	1827.03.06_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
261	356	366	1827	03	06	Hull Packet	1827.03.06_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1827	03	05	Hampshire/Portsmouth Telegraph	1827.03.05_HampshireTelegraphandSussexChronicleetc_0002
1893	2618	2671	1827	03	06	Hull Packet	1827.03.06_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1827	03	02	Morning Chronicle	1827.03.02_TheMorningChronicle_0001
