PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
479	639	614	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0004	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0004
317	513	513	1828	04	02	Derby Mercury	1828.04.02_TheDerbyMercury_0004	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0004
280	333	325	1828	04	02	Morning Chronicle	1828.04.02_TheMorningChronicle_0003	1828	04	02	Morning Chronicle	1828.04.02_TheMorningChronicle_0002
292	438	424	1828	04	03	Caledonian Mercury	1828.04.03_CaledonianMercury_0002	1828	04	02	Morning Chronicle	1828.04.02_TheMorningChronicle_0003
326	424	424	1828	04	03	North Wales Chronicle	1828.04.03_NorthWalesChronicle_0001	1828	04	02	Morning Chronicle	1828.04.02_TheMorningChronicle_0003
247	373	381	1828	04	03	North Wales Chronicle	1828.04.03_NorthWalesChronicle_0001	1828	04	03	Caledonian Mercury	1828.04.03_CaledonianMercury_0002
257	366	367	1828	04	03	North Wales Chronicle	1828.04.03_NorthWalesChronicle_0004	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0004
563	855	867	1828	04	03	Morning Chronicle	1828.04.03_TheMorningChronicle_0004	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0003
201	258	242	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0001
282	375	365	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0002
705	900	902	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0003
258	333	347	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0008	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0003
702	839	873	1828	04	04	Belfast News-Letter	1828.04.04_TheBelfastNews-Letter_0001	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0003
598	908	916	1828	04	04	Belfast News-Letter	1828.04.04_TheBelfastNews-Letter_0003	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0003
216	331	340	1828	04	04	Belfast News-Letter	1828.04.04_TheBelfastNews-Letter_0004	1828	04	02	Derby Mercury	1828.04.02_TheDerbyMercury_0004
242	305	309	1828	04	05	Ipswich Journal	1828.04.05_TheIpswichJournal_0004	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002
304	464	445	1828	04	05	Morning Chronicle	1828.04.05_TheMorningChronicle_0004	1828	04	03	Morning Chronicle	1828.04.03_TheMorningChronicle_0003
470	586	600	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0002	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0002
364	459	474	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0002	1828	04	02	Derby Mercury	1828.04.02_TheDerbyMercury_0002
217	310	316	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0003	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0002
265	385	387	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0003	1828	04	02	Derby Mercury	1828.04.02_TheDerbyMercury_0001
202	252	256	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0004	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0002
215	257	262	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0004	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002
695	878	902	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0004	1828	04	05	Ipswich Journal	1828.04.05_TheIpswichJournal_0004
507	642	639	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0004	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0003
257	267	287	1828	04	06	Examiner	1828.04.06_TheExaminer_0001	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0001
207	248	256	1828	04	06	Examiner	1828.04.06_TheExaminer_0001	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0002
204	226	258	1828	04	06	Examiner	1828.04.06_TheExaminer_0001	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002
205	263	266	1828	04	06	Examiner	1828.04.06_TheExaminer_0003	1828	04	05	Newcastle Courant	1828.04.05_TheNewcastleCourantetc_0004
240	303	313	1828	04	06	Examiner	1828.04.06_TheExaminer_0006	1828	04	04	Morning Chronicle	1828.04.04_TheMorningChronicle_0002
235	324	328	1828	04	06	Examiner	1828.04.06_TheExaminer_0012	1828	04	05	Morning Chronicle	1828.04.05_TheMorningChronicle_0004
247	303	305	1828	04	06	Examiner	1828.04.06_TheExaminer_0014	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0001
328	405	420	1828	04	06	Examiner	1828.04.06_TheExaminer_0015	1828	04	02	Derby Mercury	1828.04.02_TheDerbyMercury_0001
486	688	653	1828	04	07	Caledonian Mercury	1828.04.07_CaledonianMercury_0002	1828	04	03	Morning Chronicle	1828.04.03_TheMorningChronicle_0002
981	1451	1416	1828	04	07	Caledonian Mercury	1828.04.07_CaledonianMercury_0002	1828	04	04	Morning Chronicle	1828.04.04_TheMorningChronicle_0001
426	686	658	1828	04	07	Caledonian Mercury	1828.04.07_CaledonianMercury_0002	1828	04	04	Morning Chronicle	1828.04.04_TheMorningChronicle_0002
262	447	452	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0001	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0001
502	745	761	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0001	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0002
612	914	932	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0001	1828	04	02	Derby Mercury	1828.04.02_TheDerbyMercury_0001
268	417	412	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0001	1828	04	06	Examiner	1828.04.06_TheExaminer_0015
216	280	291	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0002	1828	04	02	Morning Chronicle	1828.04.02_TheMorningChronicle_0003
234	357	370	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0003	1828	04	05	Ipswich Journal	1828.04.05_TheIpswichJournal_0004
1804	2646	2653	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0004	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0002
341	552	578	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0004	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0003
231	364	363	1828	04	07	Bristol Mercury	1828.04.07_TheBristolMercury_0004	1828	04	05	Ipswich Journal	1828.04.05_TheIpswichJournal_0004
258	313	312	1828	04	07	Morning Chronicle	1828.04.07_TheMorningChronicle_0002	1828	04	06	Examiner	1828.04.06_TheExaminer_0003
201	262	275	1828	04	07	Morning Chronicle	1828.04.07_TheMorningChronicle_0003	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0006
824	1055	1069	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0001	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0001
712	953	981	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0001	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0003
266	406	405	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0001	1828	04	03	Morning Chronicle	1828.04.03_TheMorningChronicle_0003
507	655	649	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0001	1828	04	04	Belfast News-Letter	1828.04.04_TheBelfastNews-Letter_0001
228	363	364	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0001	1828	04	05	Morning Chronicle	1828.04.05_TheMorningChronicle_0004
269	362	375	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0003	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0001
521	712	728	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0003	1828	04	01	Belfast News-Letter	1828.04.01_TheBelfastNews-Letter_0003
372	456	465	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0003	1828	04	04	Belfast News-Letter	1828.04.04_TheBelfastNews-Letter_0001
340	497	497	1828	04	08	Belfast News-Letter	1828.04.08_TheBelfastNews-Letter_0003	1828	04	04	Belfast News-Letter	1828.04.04_TheBelfastNews-Letter_0003
212	318	335	1828	04	08	Hull Packet	1828.04.08_TheHullPacketandHumberMercury_0001	1828	04	01	Hull Packet	1828.04.01_TheHullPacketandHumberMercury_0004
246	371	350	1828	04	08	Hull Packet	1828.04.08_TheHullPacketandHumberMercury_0001	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0001
1387	1816	1768	1828	04	08	Hull Packet	1828.04.08_TheHullPacketandHumberMercury_0001	1828	04	01	Morning Chronicle	1828.04.01_TheMorningChronicle_0002
247	357	347	1828	04	08	Hull Packet	1828.04.08_TheHullPacketandHumberMercury_0001	1828	04	04	Liverpool Mercury	1828.04.04_LiverpoolMercuryetc_0002
211	313	305	1828	04	08	Hull Packet	1828.04.08_TheHullPacketandHumberMercury_0001	1828	04	04	Morning Chronicle	1828.04.04_TheMorningChronicle_0003
276	415	395	1828	04	08	Hull Packet	1828.04.08_TheHullPacketandHumberMercury_0001	1828	04	05	Ipswich Journal	1828.04.05_TheIpswichJournal_0004
