PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
225	298	296	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0001	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0001
666	899	927	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0001	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0002
225	348	358	1832	09	01	Leeds Mercury	1832.09.01_TheLeedsMercury_0003	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0002
246	461	460	1832	09	01	Manchester Times	1832.09.01_TheManchesterTimesandGazette_0004	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0001
838	985	935	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0004	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0002
244	313	314	1832	09	02	Examiner	1832.09.02_TheExaminer_0009	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0002
363	521	508	1832	09	03	Hampshire/Portsmouth Telegraph	1832.09.03_HampshireTelegraphandSussexChronicleetc_0002	1832	09	01	Caledonian Mercury	1832.09.01_CaledonianMercury_0002
213	292	281	1832	09	03	Hampshire/Portsmouth Telegraph	1832.09.03_HampshireTelegraphandSussexChronicleetc_0002	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0001
213	315	296	1832	09	03	Hampshire/Portsmouth Telegraph	1832.09.03_HampshireTelegraphandSussexChronicleetc_0002	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0004
633	886	891	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0001	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0001
257	353	351	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0002	1832	09	01	Leeds Mercury	1832.09.01_TheLeedsMercury_0004
368	577	609	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0002	1832	09	03	Hampshire/Portsmouth Telegraph	1832.09.03_HampshireTelegraphandSussexChronicleetc_0004
253	390	397	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0003	1832	09	01	Leeds Mercury	1832.09.01_TheLeedsMercury_0004
512	738	726	1832	09	04	Freeman’s Journal	1832.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1832	09	02	Examiner	1832.09.02_TheExaminer_0015
270	427	420	1832	09	04	Freeman’s Journal	1832.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1832	09	03	Freeman’s Journal	1832.09.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
218	344	332	1832	09	04	Freeman’s Journal	1832.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0002	1832	09	01	Freeman’s Journal	1832.09.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
261	366	391	1832	09	04	Freeman’s Journal	1832.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0004	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0003
247	350	330	1832	09	04	North Wales Chronicle	1832.09.04_NorthWalesChronicle_0004	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0002
297	520	487	1832	09	04	North Wales Chronicle	1832.09.04_NorthWalesChronicle_0004	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0004
274	335	359	1832	09	04	Belfast News-Letter	1832.09.04_TheBelfastNews-Letter_0001	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0004
263	350	349	1832	09	04	Belfast News-Letter	1832.09.04_TheBelfastNews-Letter_0002	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0002
247	331	324	1832	09	04	Belfast News-Letter	1832.09.04_TheBelfastNews-Letter_0002	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0001
205	345	345	1832	09	04	Belfast News-Letter	1832.09.04_TheBelfastNews-Letter_0002	1832	09	01	Manchester Times	1832.09.01_TheManchesterTimesandGazette_0004
605	752	786	1832	09	04	Belfast News-Letter	1832.09.04_TheBelfastNews-Letter_0004	1832	09	01	Caledonian Mercury	1832.09.01_CaledonianMercury_0002
655	877	910	1832	09	04	Hull Packet	1832.09.04_TheHullPacketandHumberMercury_0001	1832	09	04	North Wales Chronicle	1832.09.04_NorthWalesChronicle_0001
290	366	350	1832	09	04	Hull Packet	1832.09.04_TheHullPacketandHumberMercury_0004	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0002
286	374	357	1832	09	04	Hull Packet	1832.09.04_TheHullPacketandHumberMercury_0004	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0001
304	500	467	1832	09	04	Hull Packet	1832.09.04_TheHullPacketandHumberMercury_0004	1832	09	01	Manchester Times	1832.09.01_TheManchesterTimesandGazette_0004
589	841	860	1832	09	04	Morning Chronicle	1832.09.04_TheMorningChronicle_0001	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0001
633	909	901	1832	09	04	Morning Chronicle	1832.09.04_TheMorningChronicle_0001	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0001
273	314	301	1832	09	05	Derby Mercury	1832.09.05_TheDerbyMercury_0001	1832	09	01	Bristol Mercury	1832.09.01_TheBristolMercury_0002
201	325	333	1832	09	05	Derby Mercury	1832.09.05_TheDerbyMercury_0001	1832	09	05	Aberdeen Journal	1832.09.05_TheAberdeenJournal_0002
281	419	417	1832	09	05	Derby Mercury	1832.09.05_TheDerbyMercury_0003	1832	09	01	Caledonian Mercury	1832.09.01_CaledonianMercury_0002
279	348	331	1832	09	05	Derby Mercury	1832.09.05_TheDerbyMercury_0003	1832	09	04	Belfast News-Letter	1832.09.04_TheBelfastNews-Letter_0004
649	943	930	1832	09	05	Derby Mercury	1832.09.05_TheDerbyMercury_0004	1832	09	01	Preston Chronicle	1832.09.01_PrestonChronicle_0001
556	749	723	1832	09	05	Morning Chronicle	1832.09.05_TheMorningChronicle_0002	1832	09	04	Morning Chronicle	1832.09.04_TheMorningChronicle_0001
385	489	513	1832	09	05	Morning Chronicle	1832.09.05_TheMorningChronicle_0003	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0001
392	520	539	1832	09	05	Morning Chronicle	1832.09.05_TheMorningChronicle_0003	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0001
367	510	525	1832	09	05	Morning Chronicle	1832.09.05_TheMorningChronicle_0003	1832	09	04	Morning Chronicle	1832.09.04_TheMorningChronicle_0001
412	636	635	1832	09	05	Morning Chronicle	1832.09.05_TheMorningChronicle_0004	1832	09	01	Caledonian Mercury	1832.09.01_CaledonianMercury_0003
475	711	677	1832	09	06	Caledonian Mercury	1832.09.06_CaledonianMercury_0001	1832	09	02	Examiner	1832.09.02_TheExaminer_0003
646	925	891	1832	09	06	Caledonian Mercury	1832.09.06_CaledonianMercury_0001	1832	09	02	Examiner	1832.09.02_TheExaminer_0004
921	1350	1297	1832	09	06	Caledonian Mercury	1832.09.06_CaledonianMercury_0002	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0002
377	583	575	1832	09	06	Caledonian Mercury	1832.09.06_CaledonianMercury_0002	1832	09	01	Morning Chronicle	1832.09.01_TheMorningChronicle_0004
206	355	344	1832	09	06	Caledonian Mercury	1832.09.06_CaledonianMercury_0004	1832	09	03	Morning Chronicle	1832.09.03_TheMorningChronicle_0002
232	343	343	1832	09	06	Freeman’s Journal	1832.09.06_Freeman'sJournalandDailyCommercialAdvertiser_0002	1832	09	04	Freeman’s Journal	1832.09.04_Freeman'sJournalandDailyCommercialAdvertiser_0002
