PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
477	630	633	1831	03	01	Hull Packet	1831.03.01_TheHullPacketandHumberMercury_0002	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0004
384	542	547	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
272	413	392	1831	03	02	Aberdeen Journal	1831.03.02_TheAberdeenJournal_0002	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0001
269	380	385	1831	03	02	Aberdeen Journal	1831.03.02_TheAberdeenJournal_0004	1831	03	01	Bristol Mercury	1831.03.01_TheBristolMercury_0001
242	365	365	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0001	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0002
217	320	332	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0002	1831	03	01	Morning Chronicle	1831.03.01_TheMorningChronicle_0004
291	371	364	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0004	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0002
462	633	620	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0004	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0001
345	457	477	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0004	1831	03	02	Aberdeen Journal	1831.03.02_TheAberdeenJournal_0002
204	337	337	1831	03	03	Caledonian Mercury	1831.03.03_CaledonianMercury_0001	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0001
1614	2366	2350	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
479	811	822	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0002	1831	03	01	Morning Chronicle	1831.03.01_TheMorningChronicle_0004
337	489	478	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0002	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0002
759	1004	1034	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0004	1831	03	01	Morning Chronicle	1831.03.01_TheMorningChronicle_0004
336	520	508	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
479	731	745	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
2697	3455	3487	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0002	1831	03	01	Morning Chronicle	1831.03.01_TheMorningChronicle_0001
827	1090	1082	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0003
269	397	400	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0002
481	709	718	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0001	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0004
312	415	418	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0001	1831	03	01	Hull Packet	1831.03.01_TheHullPacketandHumberMercury_0002
459	719	718	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0001	1831	03	03	Caledonian Mercury	1831.03.03_CaledonianMercury_0003
207	254	247	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0002	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0002
382	574	574	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0002	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0004
492	700	713	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0003	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0003
230	310	318	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0004	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0004
234	348	336	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0003	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0003
564	874	839	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0003	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003
649	1085	1123	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0003
228	389	391	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0004
624	954	937	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0005	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0003
335	529	536	1831	03	05	Cobbett’s Weekly Political Register	1831.03.05_Cobbett'sWeeklyPoliticalRegister_0016	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0002
212	326	328	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
1338	2005	1988	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
1462	2144	2148	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
266	419	410	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0001
207	327	331	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0002	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0003
384	615	625	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0003	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0006
666	1086	1121	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0005
682	914	898	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0003
335	466	466	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0002
228	357	374	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0003
799	1276	1283	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0004
2500	3450	3435	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003
566	865	835	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0004
315	430	425	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0002
649	985	1017	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0003
542	849	844	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004
400	485	503	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0004	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0004
421	648	656	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0004	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0001
302	421	415	1831	03	05	Newcastle Courant	1831.03.05_TheNewcastleCourantetc_0002	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0002
203	316	325	1831	03	05	Newcastle Courant	1831.03.05_TheNewcastleCourantetc_0003	1831	03	02	Aberdeen Journal	1831.03.02_TheAberdeenJournal_0004
304	439	443	1831	03	05	Newcastle Courant	1831.03.05_TheNewcastleCourantetc_0003	1831	03	05	Newcastle Courant	1831.03.05_TheNewcastleCourantetc_0001
445	603	594	1831	03	05	Newcastle Courant	1831.03.05_TheNewcastleCourantetc_0004	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0004
223	321	324	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0001	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0002
804	1192	1212	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0002	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0004
365	533	529	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
270	389	386	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	03	Freeman’s Journal	1831.03.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
300	427	422	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0001
525	779	776	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001
265	423	416	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0003	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0002
311	493	486	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0004	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0003
541	768	714	1831	03	07	Hampshire/Portsmouth Telegraph	1831.03.07_HampshireTelegraphandSussexChronicleetc_0003	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0002
512	799	795	1831	03	08	Freeman’s Journal	1831.03.08_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	01	Freeman’s Journal	1831.03.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
250	352	347	1831	03	08	Freeman’s Journal	1831.03.08_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
880	1334	1333	1831	03	08	Freeman’s Journal	1831.03.08_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0001
321	453	451	1831	03	08	Freeman’s Journal	1831.03.08_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0001
682	889	875	1831	03	08	Freeman’s Journal	1831.03.08_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0004
469	616	609	1831	03	08	Freeman’s Journal	1831.03.08_Freeman'sJournalandDailyCommercialAdvertiser_0001	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0001
1356	1794	1822	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0001	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0003
1583	2052	2074	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0001	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0004
523	757	757	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0001	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0002
314	455	441	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0002	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0004
221	265	285	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0002	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0004
466	695	701	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0002	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0004
1179	1702	1711	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0003	1831	03	01	Belfast News-Letter	1831.03.01_TheBelfastNews-Letter_0003
249	405	412	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0003	1831	03	04	Belfast News-Letter	1831.03.04_TheBelfastNews-Letter_0003
334	443	443	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0004	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0004
445	699	704	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0004	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0002
202	317	321	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0004	1831	03	07	Caledonian Mercury	1831.03.07_CaledonianMercury_0003
1087	1599	1615	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0004	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0003
202	298	306	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_0004	1831	03	07	Freeman’s Journal	1831.03.07_Freeman'sJournalandDailyCommercialAdvertiser_0004
204	300	294	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0002
471	691	697	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003
1446	2005	2077	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0003
896	1258	1304	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004
666	954	975	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002
396	500	479	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0002	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0004
310	481	484	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004
1074	1556	1606	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0005
704	1042	1024	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0001	1831	03	01	Bristol Mercury	1831.03.01_TheBristolMercury_0001
331	453	449	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0001	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0001
230	367	364	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0001	1831	03	03	Caledonian Mercury	1831.03.03_CaledonianMercury_0001
203	288	292	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0001	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0001
579	874	868	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0002	1831	03	01	Bristol Mercury	1831.03.01_TheBristolMercury_0002
538	682	695	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0002	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0002
389	563	570	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0002	1831	03	05	Morning Chronicle	1831.03.05_TheMorningChronicle_0003
432	550	552	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0003
1176	1585	1595	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0002
844	1183	1209	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0003
1790	2300	2354	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003
495	735	731	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0004
509	728	776	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0003
898	1451	1458	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004
821	1149	1195	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0005
367	543	541	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	05	Freeman’s Journal	1831.03.05_Freeman'sJournalandDailyCommercialAdvertiser_0004
2369	3098	3162	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002
249	358	376	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	07	Hampshire/Portsmouth Telegraph	1831.03.07_HampshireTelegraphandSussexChronicleetc_0002
582	874	874	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001
691	980	981	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0002
829	1195	1221	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	02	Derby Mercury	1831.03.02_TheDerbyMercury_0003
520	758	765	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0002
468	682	670	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	02	Morning Chronicle	1831.03.02_TheMorningChronicle_0003
1134	1623	1655	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0003
263	435	427	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	04	Freeman’s Journal	1831.03.04_Freeman'sJournalandDailyCommercialAdvertiser_0004
257	393	407	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0003
392	664	644	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0004
345	531	538	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	05	Caledonian Mercury	1831.03.05_CaledonianMercury_0005
1737	2589	2633	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	05	Preston Chronicle	1831.03.05_PrestonChronicle_0002
247	393	390	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	08	Belfast News-Letter	1831.03.08_TheBelfastNews-Letter_S0001
2013	2914	2908	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0002	1831	03	08	Bristol Mercury	1831.03.08_TheBristolMercury_0004
202	287	299	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0003	1831	03	02	Freeman’s Journal	1831.03.02_Freeman'sJournalandDailyCommercialAdvertiser_0004
501	738	714	1831	03	08	Hull Packet	1831.03.08_TheHullPacketandHumberMercury_0003	1831	03	03	Morning Chronicle	1831.03.03_TheMorningChronicle_0002
