YEAR	MONTH	DAY	TITLE	PAGE
1806	02	01	Ipswich Journal	0002
1806	02	01	Morning Chronicle	0001
1806	02	01	Jackson’s Oxford Journal	0004
1806	02	01	Newcastle Courant	0002
1806	02	01	Newcastle Courant	0004
1806	02	01	Morning Chronicle	0002
1806	02	03	Morning Chronicle	0003
1806	02	03	Hampshire/Portsmouth Telegraph	0003
1806	02	01	Caledonian Mercury	0002
1806	02	06	Derby Mercury	0003
1806	02	05	Morning Chronicle	0003
1806	02	06	Derby Mercury	0002
1806	02	07	Morning Chronicle	0003
1806	02	08	Ipswich Journal	0002
1806	02	08	Caledonian Mercury	0002
1806	02	10	Caledonian Mercury	0004
1806	02	04	Morning Chronicle	0003
1806	02	08	Caledonian Mercury	0003
1806	02	08	Morning Chronicle	0002
1806	02	11	Morning Chronicle	0002
1806	02	11	Morning Chronicle	0003
1806	02	13	Caledonian Mercury	0003
1806	02	13	Derby Mercury	0002
1806	02	13	Trewman’s Exeter Flying Post	0001
1806	02	15	Cobbett’s Weekly Political Register	0016
1806	02	17	Caledonian Mercury	0003
1806	02	06	Derby Mercury	0004
1806	02	17	Hampshire/Portsmouth Telegraph	0001
1806	02	19	Morning Chronicle	0002
1806	02	01	Morning Chronicle	0003
1806	02	20	Caledonian Mercury	0002
1806	02	20	Trewman’s Exeter Flying Post	0004
1806	02	20	Morning Chronicle	0003
1806	02	20	Morning Chronicle	0002
1806	02	20	Caledonian Mercury	0003
1806	02	22	Caledonian Mercury	0001
1806	02	22	Newcastle Courant	0004
1806	02	22	Caledonian Mercury	0004
1806	02	26	Morning Chronicle	0003
1806	02	27	Caledonian Mercury	0002
1806	02	27	Trewman’s Exeter Flying Post	0002
1806	02	24	Hampshire/Portsmouth Telegraph	0005
1806	02	27	Caledonian Mercury	0001
1806	02	01	Ipswich Journal	0004
1806	02	03	Caledonian Mercury	0004
1806	02	27	Trewman’s Exeter Flying Post	0003
1806	02	15	Caledonian Mercury	0004
1806	02	08	Ipswich Journal	0004
