YEAR	MONTH	DAY	TITLE	PAGE
1825	04	02	Ipswich Journal	0002
1825	04	02	Morning Chronicle	0003
1825	04	02	Morning Chronicle	0002
1825	04	02	Newcastle Courant	0001
1825	04	02	Ipswich Journal	0004
1825	04	02	Ipswich Journal	0001
1825	04	03	Examiner	0006
1825	04	03	Examiner	0008
1825	04	06	Derby Mercury	0004
1825	04	06	Morning Chronicle	0004
1825	04	06	Morning Chronicle	0002
1825	04	05	Morning Chronicle	0002
1825	04	05	Morning Chronicle	0003
1825	04	07	Caledonian Mercury	0003
1825	04	07	Morning Chronicle	0004
1825	04	09	Morning Chronicle	0004
1825	04	08	Morning Chronicle	0003
1825	04	09	Ipswich Journal	0002
1825	04	02	Caledonian Mercury	0001
1825	04	10	Examiner	0008
1825	04	02	Newcastle Courant	0003
1825	04	09	Newcastle Courant	0002
1825	04	07	Morning Chronicle	0002
1825	04	14	Morning Chronicle	0001
1825	04	15	Morning Chronicle	0004
1825	04	16	Morning Chronicle	0002
1825	04	09	Caledonian Mercury	0003
1825	04	13	Derby Mercury	0002
1825	04	16	Ipswich Journal	0003
1825	04	18	Bristol Mercury	0002
1825	04	11	Caledonian Mercury	0001
1825	04	20	Morning Chronicle	0002
1825	04	19	Morning Chronicle	0002
1825	04	18	Morning Chronicle	0003
1825	04	17	Examiner	0007
1825	04	17	Examiner	0011
1825	04	22	Morning Chronicle	0002
1825	04	22	Morning Chronicle	0003
1825	04	22	Liverpool Mercury	0002
1825	04	20	Morning Chronicle	0003
1825	04	23	Ipswich Journal	0003
1825	04	23	Newcastle Courant	0001
1825	04	25	Bristol Mercury	0002
1825	04	25	Hampshire/Portsmouth Telegraph	0004
1825	04	25	Morning Chronicle	0002
1825	04	26	Morning Chronicle	0002
1825	04	27	Morning Chronicle	0002
1825	04	23	Leeds Mercury	0001
1825	04	21	Caledonian Mercury	0004
1825	04	30	Ipswich Journal	0004
1825	04	29	Morning Chronicle	0002
1825	04	30	Morning Chronicle	0004
1825	04	29	Morning Chronicle	0003
1825	04	30	Morning Chronicle	0001
1825	04	28	Morning Chronicle	0003
1825	04	09	Cobbett’s Weekly Political Register	0030
1825	04	30	Cobbett’s Weekly Political Register	0030
1825	04	23	Caledonian Mercury	0004
1825	04	29	Liverpool Mercury	0001
1825	04	01	Liverpool Mercury	0003
