YEAR	MONTH	DAY	TITLE	PAGE
1808	02	01	Caledonian Mercury	0003
1808	02	02	Caledonian Mercury	0001
1808	02	01	Morning Chronicle	0003
1808	02	02	Morning Chronicle	0002
1808	02	04	Derby Mercury	0004
1808	02	02	Caledonian Mercury	0003
1808	02	02	Caledonian Mercury	0002
1808	02	04	Morning Chronicle	0001
1808	02	06	Ipswich Journal	0002
1808	02	11	Derby Mercury	0003
1808	02	06	Jackson’s Oxford Journal	0002
1808	02	13	Caledonian Mercury	0002
1808	02	13	Ipswich Journal	0002
1808	02	13	Jackson’s Oxford Journal	0002
1808	02	11	Trewman’s Exeter Flying Post	0004
1808	02	13	Jackson’s Oxford Journal	0001
1808	02	06	Caledonian Mercury	0001
1808	02	10	Morning Chronicle	0002
1808	02	14	Examiner	0008
1808	02	16	Morning Chronicle	0001
1808	02	17	Morning Chronicle	0003
1808	02	15	Hampshire/Portsmouth Telegraph	0003
1808	02	18	Morning Chronicle	0002
1808	02	21	Examiner	0003
1808	02	21	Examiner	0005
1808	02	19	Morning Chronicle	0004
1808	02	18	Caledonian Mercury	0003
1808	02	22	Morning Chronicle	0002
1808	02	20	Jackson’s Oxford Journal	0002
1808	02	23	Morning Chronicle	0002
1808	02	23	Morning Chronicle	0003
1808	02	25	Morning Chronicle	0003
1808	02	26	Morning Chronicle	0002
1808	02	28	Examiner	0004
1808	02	28	Examiner	0012
1808	02	25	Derby Mercury	0001
1808	02	29	Caledonian Mercury	0003
1808	02	25	Caledonian Mercury	0003
1808	02	27	Morning Chronicle	0002
1808	02	27	Morning Chronicle	0003
1808	02	13	Ipswich Journal	0001
1808	02	24	Aberdeen Journal	0004
1808	02	11	Caledonian Mercury	0004
1808	02	18	Caledonian Mercury	0004
1808	02	27	Caledonian Mercury	0004
