YEAR	MONTH	DAY	TITLE	PAGE
1817	05	01	Trewman’s Exeter Flying Post	0002
1817	05	01	Morning Chronicle	0002
1817	05	02	Liverpool Mercury	0001
1817	05	03	Morning Chronicle	0003
1817	05	05	Morning Chronicle	0002
1817	05	01	Caledonian Mercury	0002
1817	05	06	Morning Chronicle	0002
1817	05	06	Morning Chronicle	0003
1817	05	07	Morning Chronicle	0003
1817	05	08	Morning Chronicle	0003
1817	05	01	Morning Chronicle	0003
1817	05	12	Morning Chronicle	0002
1817	05	10	Morning Chronicle	0003
1817	05	07	Morning Chronicle	0002
1817	05	15	Trewman’s Exeter Flying Post	0003
1817	05	13	Morning Chronicle	0002
1817	05	14	Morning Chronicle	0002
1817	05	15	Morning Chronicle	0002
1817	05	12	Morning Chronicle	0003
1817	05	17	Jackson’s Oxford Journal	0002
1817	05	15	Morning Chronicle	0003
1817	05	19	Morning Chronicle	0003
1817	05	17	Morning Chronicle	0003
1817	05	09	Morning Chronicle	0003
1817	05	18	Examiner	0001
1817	05	22	Trewman’s Exeter Flying Post	0003
1817	05	22	Morning Chronicle	0003
1817	05	24	Ipswich Journal	0002
1817	05	23	Morning Chronicle	0003
1817	05	27	Morning Chronicle	0002
1817	05	21	Morning Chronicle	0003
1817	05	28	Morning Chronicle	0003
1817	05	24	Morning Chronicle	0003
1817	05	29	Trewman’s Exeter Flying Post	0003
1817	05	17	Caledonian Mercury	0004
1817	05	29	Morning Chronicle	0003
1817	05	31	Morning Chronicle	0002
1817	05	29	Caledonian Mercury	0002
1817	05	03	Ipswich Journal	0001
1817	05	26	Caledonian Mercury	0001
1817	05	24	Ipswich Journal	0003
1817	05	08	Trewman’s Exeter Flying Post	0001
