YEAR	MONTH	DAY	TITLE	PAGE
1809	01	02	Caledonian Mercury	0002
1809	01	02	Morning Chronicle	0003
1809	01	03	Morning Chronicle	0002
1809	01	03	Morning Chronicle	0003
1809	01	04	Morning Chronicle	0002
1809	01	05	Trewman’s Exeter Flying Post	0003
1809	01	07	Morning Chronicle	0002
1809	01	02	Caledonian Mercury	0003
1809	01	07	Caledonian Mercury	0003
1809	01	09	Morning Chronicle	0002
1809	01	10	Morning Chronicle	0002
1809	01	11	Morning Chronicle	0001
1809	01	12	Morning Chronicle	0004
1809	01	07	Ipswich Journal	0002
1809	01	12	Caledonian Mercury	0004
1809	01	12	Caledonian Mercury	0003
1809	01	11	Morning Chronicle	0002
1809	01	16	Caledonian Mercury	0002
1809	01	09	Caledonian Mercury	0003
1809	01	14	Ipswich Journal	0004
1809	01	13	Morning Chronicle	0002
1809	01	13	Morning Chronicle	0003
1809	01	14	Morning Chronicle	0003
1809	01	16	Morning Chronicle	0002
1809	01	16	Caledonian Mercury	0003
1809	01	19	Trewman’s Exeter Flying Post	0001
1809	01	20	Morning Chronicle	0001
1809	01	21	Morning Chronicle	0002
1809	01	21	Jackson’s Oxford Journal	0002
1809	01	22	Examiner	0003
1809	01	21	Jackson’s Oxford Journal	0001
1809	01	21	Ipswich Journal	0004
1809	01	22	Examiner	0013
1809	01	14	Morning Chronicle	0002
1809	01	21	Caledonian Mercury	0002
1809	01	23	Morning Chronicle	0002
1809	01	25	Morning Chronicle	0002
1809	01	25	Morning Chronicle	0003
1809	01	26	Caledonian Mercury	0001
1809	01	27	Morning Chronicle	0002
1809	01	05	Derby Mercury	0006
1809	01	22	Examiner	0010
1809	01	23	Morning Chronicle	0003
1809	01	24	Morning Chronicle	0001
1809	01	24	Morning Chronicle	0002
1809	01	27	Morning Chronicle	0003
1809	01	21	Morning Chronicle	0003
1809	01	03	Hull Packet	0001
1809	01	04	Aberdeen Journal	0002
1809	01	05	Derby Mercury	0001
1809	01	10	Hull Packet	0002
1809	01	03	Hull Packet	0004
