YEAR	MONTH	DAY	TITLE	PAGE
1804	04	02	Morning Chronicle	0002
1804	04	02	Morning Chronicle	0003
1804	04	03	Hull Packet	0004
1804	04	02	Caledonian Mercury	0002
1804	04	02	Caledonian Mercury	0003
1804	04	03	Morning Chronicle	0002
1804	04	04	Morning Chronicle	0002
1804	04	04	Morning Chronicle	0003
1804	04	05	Derby Mercury	0003
1804	04	05	Derby Mercury	0001
1804	04	05	Trewman’s Exeter Flying Post	0003
1804	04	05	Morning Chronicle	0002
1804	04	06	Morning Chronicle	0003
1804	04	07	Jackson’s Oxford Journal	0003
1804	04	09	Hampshire/Portsmouth Telegraph	0001
1804	04	10	Morning Chronicle	0002
1804	04	11	Morning Chronicle	0001
1804	04	11	Morning Chronicle	0003
1804	04	12	Caledonian Mercury	0002
1804	04	12	Derby Mercury	0002
1804	04	14	Morning Chronicle	0003
1804	04	13	Morning Chronicle	0003
1804	04	12	Trewman’s Exeter Flying Post	0001
1804	04	14	Jackson’s Oxford Journal	0003
1804	04	16	Morning Chronicle	0002
1804	04	18	Morning Chronicle	0002
1804	04	18	Morning Chronicle	0003
1804	04	19	Morning Chronicle	0003
1804	04	17	Morning Chronicle	0003
1804	04	07	Morning Chronicle	0004
1804	04	02	Caledonian Mercury	0004
1804	04	19	Caledonian Mercury	0003
1804	04	23	Morning Chronicle	0002
1804	04	23	Morning Chronicle	0003
1804	04	24	Hull Packet	0003
1804	04	26	Derby Mercury	0002
1804	04	26	Morning Chronicle	0004
1804	04	28	Ipswich Journal	0002
1804	04	23	Caledonian Mercury	0002
1804	04	30	Hampshire/Portsmouth Telegraph	0003
1804	04	30	Morning Chronicle	0002
1804	04	26	Trewman’s Exeter Flying Post	0003
1804	04	04	Aberdeen Journal	0001
1804	04	09	Caledonian Mercury	0004
