YEAR	MONTH	DAY	TITLE	PAGE
1806	07	02	Morning Chronicle	0003
1806	07	03	Trewman’s Exeter Flying Post	0003
1806	07	01	Morning Chronicle	0002
1806	07	02	Aberdeen Journal	0004
1806	07	03	Caledonian Mercury	0002
1806	07	02	Aberdeen Journal	0002
1806	07	03	Derby Mercury	0001
1806	07	03	Trewman’s Exeter Flying Post	0002
1806	07	04	Morning Chronicle	0002
1806	07	05	Morning Chronicle	0003
1806	07	05	Jackson’s Oxford Journal	0002
1806	07	03	Caledonian Mercury	0003
1806	07	05	Morning Chronicle	0002
1806	07	07	Morning Chronicle	0002
1806	07	08	Morning Chronicle	0003
1806	07	10	Trewman’s Exeter Flying Post	0004
1806	07	10	Derby Mercury	0002
1806	07	10	Derby Mercury	0004
1806	07	12	Caledonian Mercury	0002
1806	07	12	Newcastle Courant	0004
1806	07	10	Caledonian Mercury	0004
1806	07	16	Morning Chronicle	0002
1806	07	15	Morning Chronicle	0002
1806	07	10	Morning Chronicle	0002
1806	07	14	Caledonian Mercury	0002
1806	07	15	Morning Chronicle	0003
1806	07	18	Morning Chronicle	0003
1806	07	19	Jackson’s Oxford Journal	0003
1806	07	19	Jackson’s Oxford Journal	0004
1806	07	14	Morning Chronicle	0003
1806	07	19	Caledonian Mercury	0004
1806	07	17	Caledonian Mercury	0002
1806	07	17	Caledonian Mercury	0003
1806	07	14	Caledonian Mercury	0003
1806	07	17	Caledonian Mercury	0004
1806	07	19	Morning Chronicle	0002
1806	07	22	Morning Chronicle	0003
1806	07	21	Morning Chronicle	0002
1806	07	23	Morning Chronicle	0003
1806	07	24	Morning Chronicle	0002
1806	07	23	Aberdeen Journal	0004
1806	07	17	Morning Chronicle	0002
1806	07	24	Caledonian Mercury	0004
1806	07	22	Morning Chronicle	0002
1806	07	25	Morning Chronicle	0002
1806	07	26	Cobbett’s Weekly Political Register	0032
1806	07	26	Cobbett’s Weekly Political Register	0031
1806	07	28	Caledonian Mercury	0003
1806	07	30	Morning Chronicle	0001
1806	07	30	Morning Chronicle	0002
1806	07	31	Trewman’s Exeter Flying Post	0004
1806	07	26	Morning Chronicle	0002
1806	07	10	Caledonian Mercury	0001
1806	07	31	Morning Chronicle	0002
1806	07	31	Caledonian Mercury	0002
1806	07	31	Caledonian Mercury	0003
1806	07	14	Caledonian Mercury	0001
1806	07	31	Caledonian Mercury	0004
1806	07	31	Trewman’s Exeter Flying Post	0001
1806	07	24	Trewman’s Exeter Flying Post	0002
1806	07	31	Trewman’s Exeter Flying Post	0003
1806	07	24	Trewman’s Exeter Flying Post	0001
