YEAR	MONTH	DAY	TITLE	PAGE
1831	01	01	Morning Chronicle	0001
1831	01	01	Cobbett’s Weekly Political Register	0017
1831	01	01	Cobbett’s Weekly Political Register	0018
1831	01	01	Caledonian Mercury	0003
1831	01	03	Freeman’s Journal	0002
1831	01	03	Morning Chronicle	0004
1831	01	01	Caledonian Mercury	0002
1831	01	01	Preston Chronicle	0004
1831	01	04	Bristol Mercury	0001
1831	01	04	Hull Packet	0003
1831	01	03	Hampshire/Portsmouth Telegraph	0002
1831	01	03	Hampshire/Portsmouth Telegraph	0003
1831	01	05	Morning Chronicle	0002
1831	01	05	Morning Chronicle	0004
1831	01	04	Morning Chronicle	0002
1831	01	06	Freeman’s Journal	0003
1831	01	01	Preston Chronicle	0003
1831	01	06	Freeman’s Journal	0004
1831	01	07	Morning Chronicle	0001
1831	01	06	Morning Chronicle	0002
1831	01	05	Freeman’s Journal	0001
1831	01	06	Caledonian Mercury	0004
1831	01	07	Morning Chronicle	0002
1831	01	05	Morning Chronicle	0003
1831	01	07	Morning Chronicle	0003
1831	01	08	Morning Chronicle	0001
1831	01	06	Morning Chronicle	0003
1831	01	06	Morning Chronicle	0001
1831	01	09	Examiner	0013
1831	01	10	Morning Chronicle	0002
1831	01	07	Freeman’s Journal	0003
1831	01	08	Morning Chronicle	0002
1831	01	10	Morning Chronicle	0004
1831	01	08	Preston Chronicle	0003
1831	01	08	Freeman’s Journal	0003
1831	01	01	Newcastle Courant	0002
1831	01	11	Morning Chronicle	0002
1831	01	04	Bristol Mercury	0003
1831	01	04	Belfast News-Letter	0003
1831	01	07	Liverpool Mercury	0003
1831	01	12	Morning Chronicle	0002
1831	01	08	Freeman’s Journal	0004
1831	01	12	Freeman’s Journal	0002
1831	01	12	Freeman’s Journal	0003
1831	01	12	Morning Chronicle	0003
1831	01	13	Morning Chronicle	0003
1831	01	12	Morning Chronicle	0004
1831	01	13	North Wales Chronicle	0002
1831	01	14	Liverpool Mercury	0002
1831	01	14	Morning Chronicle	0001
1831	01	11	Morning Chronicle	0004
1831	01	13	Morning Chronicle	0004
1831	01	13	Morning Chronicle	0002
1831	01	14	Morning Chronicle	0002
1831	01	14	Morning Chronicle	0003
1831	01	14	Morning Chronicle	0004
1831	01	15	Morning Chronicle	0004
