YEAR	MONTH	DAY	TITLE	PAGE
1832	12	01	Morning Chronicle	0001
1832	12	01	Morning Chronicle	0002
1832	12	01	Caledonian Mercury	0004
1832	12	01	Preston Chronicle	0002
1832	12	01	Newcastle Courant	0002
1832	12	03	Caledonian Mercury	0001
1832	12	01	Preston Chronicle	0004
1832	12	01	Manchester Times	0001
1832	12	04	Morning Chronicle	0001
1832	12	01	Bristol Mercury	0001
1832	12	03	Morning Chronicle	0001
1832	12	05	Aberdeen Journal	0001
1832	12	04	Morning Chronicle	0002
1832	12	03	Caledonian Mercury	0002
1832	12	02	Examiner	0008
1832	12	01	Preston Chronicle	0003
1832	12	04	North Wales Chronicle	0004
1832	12	06	Morning Chronicle	0001
1832	12	06	Morning Chronicle	0002
1832	12	02	Examiner	0001
1832	12	02	Examiner	0003
1832	12	03	Morning Chronicle	0002
1832	12	05	Morning Chronicle	0003
1832	12	05	Morning Chronicle	0002
1832	12	05	Morning Chronicle	0004
1832	12	08	Morning Chronicle	0001
1832	12	06	Morning Chronicle	0004
1832	12	07	Morning Chronicle	0001
1832	12	02	Examiner	0011
1832	12	08	Newcastle Courant	0004
1832	12	08	Bristol Mercury	0004
1832	12	04	Hull Packet	0001
1832	12	09	Examiner	0001
1832	12	09	Examiner	0002
1832	12	12	Derby Mercury	0002
1832	12	11	Morning Chronicle	0004
1832	12	12	Morning Chronicle	0001
1832	12	12	Morning Chronicle	0002
1832	12	13	Morning Chronicle	0001
1832	12	10	Morning Chronicle	0001
1832	12	13	Morning Chronicle	0002
1832	12	10	Morning Chronicle	0003
1832	12	10	Morning Chronicle	0002
1832	12	13	Morning Chronicle	0003
1832	12	11	Morning Chronicle	0002
1832	12	07	Belfast News-Letter	0003
1832	12	10	Hampshire/Portsmouth Telegraph	0004
1832	12	08	Morning Chronicle	0003
1832	12	09	Examiner	0006
1832	12	14	Morning Chronicle	0003
1832	12	14	Morning Chronicle	0002
1832	12	13	Morning Chronicle	0004
1832	12	15	Morning Chronicle	0002
1832	12	10	Morning Chronicle	0004
1832	12	14	Morning Chronicle	0004
1832	12	15	Morning Chronicle	0003
1832	12	11	Belfast News-Letter	0004
1832	12	15	Morning Chronicle	0001
1832	12	15	Bristol Mercury	0002
1832	12	13	Freeman’s Journal	0003
1832	12	17	Caledonian Mercury	0003
1832	12	16	Examiner	0010
1832	12	19	Morning Chronicle	0004
1832	12	20	Caledonian Mercury	0004
1832	12	21	Morning Chronicle	0001
1832	12	21	Liverpool Mercury	0006
1832	12	16	Examiner	0001
1832	12	16	Examiner	0002
1832	12	17	Morning Chronicle	0003
1832	12	17	Caledonian Mercury	0001
1832	12	12	Morning Chronicle	0003
1832	12	21	Liverpool Mercury	0007
1832	12	18	Morning Chronicle	0001
1832	12	22	Morning Chronicle	0001
1832	12	18	Morning Chronicle	0002
1832	12	22	Bristol Mercury	0004
1832	12	18	Morning Chronicle	0004
1832	12	22	Morning Chronicle	0002
1832	12	20	Morning Chronicle	0001
1832	12	17	Morning Chronicle	0004
1832	12	22	Leeds Mercury	0003
1832	12	22	Caledonian Mercury	0003
1832	12	23	Examiner	0016
1832	12	24	Caledonian Mercury	0004
1832	12	25	Morning Chronicle	0004
1832	12	22	Morning Chronicle	0003
1832	12	27	Morning Chronicle	0001
1832	12	25	North Wales Chronicle	0002
1832	12	26	Morning Chronicle	0002
1832	12	27	Trewman’s Exeter Flying Post	0002
1832	12	28	Belfast News-Letter	0001
1832	12	16	Examiner	0011
1832	12	24	Morning Chronicle	0003
1832	12	27	Freeman’s Journal	0004
1832	12	23	Examiner	0003
1832	12	23	Examiner	0010
1832	12	23	Examiner	0011
1832	12	28	Morning Chronicle	0004
1832	12	24	Morning Chronicle	0002
1832	12	25	Morning Chronicle	0001
1832	12	28	Liverpool Mercury	0008
1832	12	21	Liverpool Mercury	0003
1832	12	22	Cobbett’s Weekly Political Register	0009
1832	12	27	Morning Chronicle	0002
1832	12	29	Cobbett’s Weekly Political Register	0014
1832	12	27	Morning Chronicle	0003
1832	12	22	Bristol Mercury	0003
1832	12	26	Morning Chronicle	0003
1832	12	24	Morning Chronicle	0004
1832	12	29	Morning Chronicle	0004
1832	12	14	Belfast News-Letter	0004
1832	12	28	Morning Chronicle	0003
1832	12	30	Examiner	0001
1832	12	27	Caledonian Mercury	0003
1832	12	31	Hampshire/Portsmouth Telegraph	0004
1832	12	31	Morning Chronicle	0002
1832	12	20	Morning Chronicle	0003
1832	12	30	Examiner	0009
1832	12	14	Belfast News-Letter	0003
1832	12	31	Freeman’s Journal	0003
1832	12	18	Hull Packet	0001
1832	12	14	Liverpool Mercury	0003
1832	12	29	Cobbett’s Weekly Political Register	0001
1832	12	29	Cobbett’s Weekly Political Register	0002
1832	12	29	Cobbett’s Weekly Political Register	0008
1832	12	29	Cobbett’s Weekly Political Register	0009
1832	12	30	Examiner	0002
1832	12	30	Examiner	0004
1832	12	31	Morning Chronicle	0003
1832	12	29	Morning Chronicle	0002
1832	12	28	Morning Chronicle	0001
1832	12	23	Examiner	0014
1832	12	29	Morning Chronicle	0003
1832	12	26	Aberdeen Journal	0001
1832	12	21	Belfast News-Letter	0003
1832	12	29	Preston Chronicle	0003
1832	12	05	Derby Mercury	0001
1832	12	01	Bristol Mercury	0002
1832	12	31	Morning Chronicle	0001
1832	12	28	Liverpool Mercury	0005
1832	12	29	Leeds Mercury	0006
1832	12	22	Preston Chronicle	0003
